value,frequency,column
Male,0.596839546191248,sex
Female,0.40316045380875204,sex
25 - 45,0.3796596434359806,age_cat
Greater than 45,0.32374392220421394,age_cat
Less than 25,0.2965964343598055,age_cat
African-American,0.23723662884927066,race
Caucasian,0.21474878444084278,race
Hispanic,0.15113452188006482,race
Other,0.14201782820097245,race
Asian,0.13452188006482982,race
Native American,0.12034035656401945,race
F,0.6385737439222042,c_charge_degree
M,0.36142625607779577,c_charge_degree
0,0.5133711507293355,is_recid
1,0.4866288492706645,is_recid
Low,0.5476094003241491,score_text
Medium,0.26418152350081037,score_text
High,0.1882090761750405,score_text
0,0.5407212317666127,two_year_recid
1,0.45927876823338737,two_year_recid
