value,frequency,column
Male,0.8073338735818476,sex
Female,0.19266612641815234,sex
25 - 45,0.5684764991896273,age_cat
Less than 25,0.22042139384116693,age_cat
Greater than 45,0.21110210696920584,age_cat
African-American,0.5105348460291734,race
Caucasian,0.3411669367909238,race
Hispanic,0.08488654781199352,race
Other,0.05692868719611021,race
Asian,0.004457050243111832,race
Native American,0.002025931928687196,race
F,0.6434359805510534,c_charge_degree
M,0.3565640194489465,c_charge_degree
0,0.5184359805510534,is_recid
1,0.4815640194489465,is_recid
Low,0.5502431118314425,score_text
Medium,0.2670178282009725,score_text
High,0.18273905996758508,score_text
0,0.5492301458670988,two_year_recid
1,0.45076985413290116,two_year_recid
