29, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,50, Iran, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, England, <=50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,43, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, El-Salvador, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
18, Private, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
41, Private, HS-grad, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
28, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,36, Scotland, <=50K
28, Private, 5th-6th, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Scotland, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Ireland, >50K
36, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,14, Cambodia, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, Poland, <=50K
34, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,5013,0,50, Yugoslavia, >50K
26, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
53, Private, Bachelors, Separated, Exec-managerial, Husband, Black, Male,0,0,20, Yugoslavia, <=50K
44, Federal-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7242,0,40, Ecuador, >50K
29, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,38, Jamaica, <=50K
74, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,10, Trinadad&Tobago, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,36, China, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, El-Salvador, <=50K
52, Private, Assoc-voc, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Dominican-Republic, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Germany, <=50K
19, Private, HS-grad, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, Cambodia, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,43, Canada, <=50K
37, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,1911,40, Yugoslavia, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Thailand, <=50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
36, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,5013,0,40, El-Salvador, <=50K
44, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
32, Private, Bachelors, Never-married, Sales, Husband, Other, Male,0,1818,60, Guatemala, <=50K
39, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,40, Ecuador, <=50K
67, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,1899,20, Dominican-Republic, <=50K
44, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, Nicaragua, <=50K
30, Local-gov, Assoc-voc, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,50, Japan, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Japan, >50K
63, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,54, France, >50K
26, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Laos, <=50K
28, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, Poland, <=50K
26, Local-gov, 5th-6th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
63, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Hong, >50K
43, Federal-gov, HS-grad, Separated, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
44, Self-emp-inc, Assoc-voc, Separated, Prof-specialty, Wife, Black, Male,0,0,45, Jamaica, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Honduras, <=50K
30, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Female,7687,0,40, Yugoslavia, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,35, Cuba, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,65, Ecuador, <=50K
31, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, India, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
44, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
32, Private, 10th, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
22, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, South, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Thailand, <=50K
26, Private, 11th, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,30, Ecuador, <=50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,29, Yugoslavia, <=50K
46, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,37, Taiwan, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Greece, <=50K
27, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Own-child, White, Male,0,0,40, Philippines, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Guatemala, >50K
39, Private, Assoc-acdm, Separated, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
24, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Jamaica, <=50K
28, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Male,3117,0,50, India, <=50K
45, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, France, <=50K
29, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,45, Germany, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Ireland, >50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,20, Japan, >50K
44, Private, 11th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,50, Ecuador, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Cuba, <=50K
45, Private, Bachelors, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
30, Private, Assoc-acdm, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, South, >50K
