,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,180489.0
21,epoch,2,50,10,38052.316
32,epoch,3,50,10,12711.777
43,epoch,4,50,10,5627.194
54,epoch,5,50,10,3595.1482
65,epoch,6,50,10,2744.784
76,epoch,7,50,10,2248.7048
87,epoch,8,50,10,1872.2792
98,epoch,9,50,10,1567.4318
109,epoch,10,50,10,1365.7338
120,epoch,11,50,10,1238.6947
131,epoch,12,50,10,1145.134
142,epoch,13,50,10,1063.3079
153,epoch,14,50,10,996.9173
164,epoch,15,50,10,940.58545
175,epoch,16,50,10,894.7208
186,epoch,17,50,10,855.5871
197,epoch,18,50,10,821.54877
208,epoch,19,50,10,791.3868
219,epoch,20,50,10,764.3212
230,epoch,21,50,10,739.8767
241,epoch,22,50,10,717.802
252,epoch,23,50,10,697.88007
263,epoch,24,50,10,679.8027
274,epoch,25,50,10,663.32135
285,epoch,26,50,10,647.8464
296,epoch,27,50,10,632.616
307,epoch,28,50,10,615.2482
318,epoch,29,50,10,600.7812
329,epoch,30,50,10,587.9061
340,epoch,31,50,10,576.435
351,epoch,32,50,10,565.5343
362,epoch,33,50,10,555.48834
373,epoch,34,50,10,546.00146
384,epoch,35,50,10,537.0282
395,epoch,36,50,10,528.5018
406,epoch,37,50,10,520.34454
417,epoch,38,50,10,512.4319
428,epoch,39,50,10,504.81656
439,epoch,40,50,10,497.59357
450,epoch,41,50,10,490.30515
461,epoch,42,50,10,483.2268
472,epoch,43,50,10,476.4785
483,epoch,44,50,10,470.30997
494,epoch,45,50,10,464.4965
505,epoch,46,50,10,459.06778
516,epoch,47,50,10,453.9288
527,epoch,48,50,10,449.04623
538,epoch,49,50,10,444.5061
549,epoch,50,50,10,440.1794
