value,frequency,column
 Private,0.7392763894069377,work_class
 Self-emp-not-inc,0.08288781134734137,work_class
 Local-gov,0.06887977122964069,work_class
 State-gov,0.041402461767997015,work_class
 Self-emp-inc,0.03560031497368312,work_class
 Federal-gov,0.031497368311989724,work_class
 Without-pay,0.00045588296241037753,work_class
 HS-grad,0.32678519623689334,education
 Some-college,0.22201500269385388,education
 Bachelors,0.16730904720460857,education
 Masters,0.05379418956442455,education
 Assoc-voc,0.04339176924033321,education
 11th,0.03439844170914667,education
 Assoc-acdm,0.0336524514070206,education
 10th,0.027187202121927972,education
 7th-8th,0.01811098677939409,education
 Prof-school,0.01802809896804675,education
 9th,0.014132371834721704,education
 12th,0.01264039123046956,education
 Doctorate,0.01214306436238551,education
 5th-6th,0.00973931783331261,education
 1st-4th,0.005180488209208836,education
 Preschool,0.0014919806042521448,education
 Married-civ-spouse,0.4679845828670894,marital_status
 Never-married,0.3216875958390319,marital_status
 Divorced,0.13933441087488085,marital_status
 Separated,0.031124373160926685,marital_status
 Widowed,0.027394421650296322,marital_status
 Married-spouse-absent,0.011728625305648804,marital_status
 Married-AF-spouse,0.0007459903021260724,marital_status
 Prof-specialty,0.13419536657134568,occupation
 Craft-repair,0.1334493762692196,occupation
 Exec-managerial,0.1326204981557462,occupation
 Adm-clerical,0.12225952173732853,occupation
 Sales,0.12101620456711841,occupation
 Other-service,0.10535040822247088,occupation
 Machine-op-inspct,0.06506693190766298,occupation
 Transport-moving,0.05242654067719342,occupation
 Handlers-cleaners,0.043764764391396246,occupation
 Farming-fishing,0.03224335861411579,occupation
 Tech-support,0.03087570972688466,occupation
 Protective-serv,0.021840938290024453,occupation
 Priv-house-serv,0.004683161341124787,occupation
 Armed-Forces,0.00020721952836835343,occupation
 Husband,0.41477060798209625,relationship
 Not-in-family,0.2557088980065481,relationship
 Own-child,0.14894939699117246,relationship
 Unmarried,0.1050603008827552,relationship
 Wife,0.04654150607153218,relationship
 Other-relative,0.02896929006589581,relationship
 White,0.8606241452194455,race
 Black,0.09291723652036968,race
 Asian-Pac-Islander,0.02909362178291682,race
 Amer-Indian-Eskimo,0.009614986116291599,race
 Other,0.007750010360976419,race
 Male,0.6771519748021053,sex
 Female,0.32284802519789463,sex
 United-States,0.9125119151228812,native_country
 Mexico,0.020307513780098638,native_country
 Philippines,0.005843590699987567,native_country
 Germany,0.004144390567367069,native_country
 Canada,0.0036470636992830202,native_country
 Puerto-Rico,0.003564175887935679,native_country
 India,0.0033984002652409965,native_country
 Cuba,0.003191180736872643,native_country
 El-Salvador,0.0030668490198516307,native_country
 Jamaica,0.00302540511417796,native_country
 England,0.0024451904347465706,native_country
 Italy,0.002362302623399229,native_country
 Guatemala,0.0023208587177255585,native_country
 China,0.002237970906378217,native_country
 South,0.002237970906378217,native_country
 Vietnam,0.002155083095030876,native_country
 Dominican-Republic,0.0020721952836835343,native_country
 Columbia,0.0020721952836835343,native_country
 Japan,0.0017406440382941688,native_country
 Iran,0.0014919806042521448,native_country
 Poland,0.0014090927929048033,native_country
 Taiwan,0.0014090927929048033,native_country
 Haiti,0.0012433171702101206,native_country
 Peru,0.0012018732645364498,native_country
 Portugal,0.0011189854531891085,native_country
 Nicaragua,0.0010360976418417672,native_country
 Ecuador,0.0010360976418417672,native_country
 France,0.0009946537361680964,native_country
 Greece,0.0009117659248207551,native_country
 Ireland,0.0007874342077997431,native_country
 Hong,0.000663102490778731,native_country
 Cambodia,0.0005802146794313896,native_country
 Trinadad&Tobago,0.0005802146794313896,native_country
 Laos,0.0005802146794313896,native_country
 Thailand,0.000538770773757719,native_country
 Outlying-US(Guam-USVI-etc),0.000538770773757719,native_country
 Yugoslavia,0.000538770773757719,native_country
 Honduras,0.0003729951510630362,native_country
 Hungary,0.0003729951510630362,native_country
 Scotland,0.0002486634340420241,native_country
 <=50K,0.7471507314849352,income
 >50K,0.25284926851506484,income
