laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 6 4 3 701 4 4 4 3 1 2 1 36 3 2 1 3 2 1 2 1
3 36 2 2 3718 5 5 4 2 1 2 2 38 3 3 1 3 2 1 2 1
3 60 3 0 7473 3 5 4 1 2 4 3 25 3 1 2 3 1 2 2 1
2 18 1 9 1154 5 5 4 3 1 2 1 46 3 3 1 2 2 1 2 1
2 12 4 6 787 1 5 4 4 1 4 2 51 3 1 3 3 2 1 1 1
2 42 2 10 6857 1 4 2 4 1 2 3 33 3 2 2 4 2 2 1 0
2 36 0 3 3819 4 4 4 3 1 1 1 28 3 3 1 3 2 2 2 1
4 12 4 0 8593 5 1 2 1 1 1 3 55 3 2 1 3 2 2 2 0
2 6 4 0 1471 2 5 4 2 1 3 3 36 1 1 1 2 2 1 2 1
2 24 4 1 5790 3 3 4 3 2 4 4 36 3 3 1 3 2 1 2 0
1 8 2 6 892 3 3 4 2 1 4 1 36 3 2 1 3 2 2 2 1
4 12 4 9 1837 2 5 4 3 2 3 3 52 1 2 2 3 2 1 2 1
4 9 2 2 2360 3 5 2 2 1 4 2 49 3 3 2 3 2 2 2 1
2 12 4 1 3949 4 3 2 4 1 4 4 31 3 1 2 2 2 2 2 1
2 18 4 3 2578 2 5 2 2 1 4 2 26 3 1 2 3 2 2 1 1
2 18 3 2 2831 1 2 4 3 1 2 3 21 1 1 1 3 2 1 2 1
2 60 2 0 12656 5 2 4 3 1 2 2 28 3 1 1 4 2 1 2 1
4 18 2 3 1940 2 3 4 1 1 1 4 23 3 2 2 4 2 2 2 0
4 24 2 3 2122 2 3 2 1 1 4 2 31 3 2 2 3 2 1 2 0
4 12 4 6 631 3 5 4 3 1 4 1 42 1 2 1 2 2 1 2 0
1 15 4 3 2594 1 1 3 2 1 3 4 37 3 2 1 4 2 2 2 1
4 18 4 1 1238 2 3 4 3 1 4 1 30 3 1 2 3 2 1 2 1
1 12 2 3 1648 1 2 2 4 1 3 4 22 3 1 2 3 2 1 2 0
2 48 2 2 6842 3 5 1 3 1 1 2 24 1 1 1 3 2 1 2 0
3 9 2 2 1478 1 2 4 1 1 1 4 29 3 2 3 2 2 1 2 1
2 24 4 0 5949 5 3 3 4 1 4 3 33 3 1 1 3 2 1 2 1
1 9 4 9 1203 1 2 4 1 1 4 2 50 3 2 2 2 2 2 2 1
