,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,171579.56
21,epoch,2,50,10,35041.008
32,epoch,3,50,10,11827.7295
43,epoch,4,50,10,5577.988
54,epoch,5,50,10,3677.5938
65,epoch,6,50,10,2865.8845
76,epoch,7,50,10,2295.9426
87,epoch,8,50,10,1891.6703
98,epoch,9,50,10,1579.7854
109,epoch,10,50,10,1368.5419
120,epoch,11,50,10,1227.063
131,epoch,12,50,10,1129.61
142,epoch,13,50,10,1054.8407
153,epoch,14,50,10,993.6097
164,epoch,15,50,10,942.9282
175,epoch,16,50,10,899.8263
186,epoch,17,50,10,861.6552
197,epoch,18,50,10,827.3747
208,epoch,19,50,10,796.5524
219,epoch,20,50,10,768.7184
230,epoch,21,50,10,743.7338
241,epoch,22,50,10,721.0378
252,epoch,23,50,10,700.3922
263,epoch,24,50,10,681.4248
274,epoch,25,50,10,663.7922
285,epoch,26,50,10,647.2892
296,epoch,27,50,10,631.87225
307,epoch,28,50,10,617.62134
318,epoch,29,50,10,604.4937
329,epoch,30,50,10,591.85065
340,epoch,31,50,10,580.174
351,epoch,32,50,10,568.9848
362,epoch,33,50,10,558.313
373,epoch,34,50,10,548.22687
384,epoch,35,50,10,538.7993
395,epoch,36,50,10,529.726
406,epoch,37,50,10,521.06256
417,epoch,38,50,10,512.98987
428,epoch,39,50,10,505.36435
439,epoch,40,50,10,497.9443
450,epoch,41,50,10,490.9814
461,epoch,42,50,10,484.41818
472,epoch,43,50,10,477.99762
483,epoch,44,50,10,472.03757
494,epoch,45,50,10,466.20114
505,epoch,46,50,10,460.55576
516,epoch,47,50,10,455.1043
527,epoch,48,50,10,449.86197
538,epoch,49,50,10,444.91632
549,epoch,50,50,10,440.1378
