,type,this_epoch,total_epochs,batch_num,loss
2,epoch,1,50,2,17799.184
5,epoch,2,50,2,16547.855
8,epoch,3,50,2,15842.1875
11,epoch,4,50,2,15051.225
14,epoch,5,50,2,13870.592
17,epoch,6,50,2,12036.783
20,epoch,7,50,2,10086.25
23,epoch,8,50,2,8192.533
26,epoch,9,50,2,7165.703
29,epoch,10,50,2,6384.2627
32,epoch,11,50,2,5667.3037
35,epoch,12,50,2,5287.41
38,epoch,13,50,2,4781.8223
41,epoch,14,50,2,4228.4478
44,epoch,15,50,2,3772.2593
47,epoch,16,50,2,3440.0188
50,epoch,17,50,2,3270.145
53,epoch,18,50,2,3016.3333
56,epoch,19,50,2,2719.789
59,epoch,20,50,2,2350.02
62,epoch,21,50,2,2117.6936
65,epoch,22,50,2,1985.7742
68,epoch,23,50,2,1904.6932
71,epoch,24,50,2,1791.6506
74,epoch,25,50,2,1693.76
77,epoch,26,50,2,1612.0936
80,epoch,27,50,2,1521.4473
83,epoch,28,50,2,1429.6924
86,epoch,29,50,2,1347.3408
89,epoch,30,50,2,1276.5684
92,epoch,31,50,2,1217.4675
95,epoch,32,50,2,1172.7207
98,epoch,33,50,2,1122.0033
101,epoch,34,50,2,1068.5132
104,epoch,35,50,2,1020.91504
107,epoch,36,50,2,980.6301
110,epoch,37,50,2,944.5029
113,epoch,38,50,2,914.27405
116,epoch,39,50,2,887.1832
119,epoch,40,50,2,861.61694
122,epoch,41,50,2,837.3165
125,epoch,42,50,2,815.91187
128,epoch,43,50,2,806.4637
131,epoch,44,50,2,843.14417
134,epoch,45,50,2,840.423
137,epoch,46,50,2,776.6116
140,epoch,47,50,2,814.51514
143,epoch,48,50,2,751.52875
146,epoch,49,50,2,739.6432
149,epoch,50,50,2,752.1791
