value,frequency,column
 Private,0.755978283393427,work_class
 Self-emp-not-inc,0.08123005512039455,work_class
 Local-gov,0.060798209623274896,work_class
 Self-emp-inc,0.03804550540842969,work_class
 State-gov,0.03584897840772514,work_class
 Federal-gov,0.027394421650296322,work_class
 Without-pay,0.0007045463964524016,work_class
 HS-grad,0.308964316797215,education
 Some-college,0.23875834058601683,education
 Bachelors,0.16701893986489286,education
 Masters,0.05632226781051846,education
 Assoc-voc,0.04575407186373244,education
 Assoc-acdm,0.03514443201127274,education
 11th,0.031704587840358074,education
 Prof-school,0.02291847983753989,education
 10th,0.021965270007045463,education
 Doctorate,0.015582908533300178,education
 7th-8th,0.01504413775954246,education
 9th,0.014132371834721704,education
 12th,0.010526752041112355,education
 5th-6th,0.009532098304944258,education
 1st-4th,0.005594927265945543,education
 Preschool,0.0010360976418417672,education
 Married-civ-spouse,0.45517841601392517,marital_status
 Never-married,0.3551328277176841,marital_status
 Divorced,0.13423681047701935,marital_status
 Widowed,0.02528078246093912,marital_status
 Separated,0.019105640515562187,marital_status
 Married-spouse-absent,0.01081685938082805,marital_status
 Married-AF-spouse,0.0002486634340420241,marital_status
 Exec-managerial,0.13659911310041858,occupation
 Craft-repair,0.13510713249616643,occupation
 Prof-specialty,0.13386381532595631,occupation
 Sales,0.12366861453023333,occupation
 Adm-clerical,0.12329561937917029,occupation
 Other-service,0.09739317833312611,occupation
 Machine-op-inspct,0.0668904637573045,occupation
 Transport-moving,0.04969124290273115,occupation
 Handlers-cleaners,0.04525674499564839,occupation
 Farming-fishing,0.034481329520494014,occupation
 Tech-support,0.029217953499937836,occupation
 Protective-serv,0.019644411289319905,occupation
 Priv-house-serv,0.004807493058145799,occupation
 Armed-Forces,8.288781134734137e-05,occupation
 Husband,0.4072692610551618,relationship
 Not-in-family,0.27207924074764805,relationship
 Own-child,0.16519540801525134,relationship
 Unmarried,0.09681296365369473,relationship
 Wife,0.03622197355878818,relationship
 Other-relative,0.022421152969455842,relationship
 White,0.8199262298479009,race
 Black,0.10157901280616685,race
 Asian-Pac-Islander,0.037713954163040325,race
 Other,0.020597621119814332,race
 Amer-Indian-Eskimo,0.020183182063077624,race
 Male,0.6142815698951469,sex
 Female,0.38571843010485307,sex
 United-States,0.910895602801608,native_country
 Mexico,0.020846284553856356,native_country
 Philippines,0.0062580297567242735,native_country
 Puerto-Rico,0.00422727837871441,native_country
 Canada,0.0038957271333250445,native_country
 Germany,0.0036056197936093497,native_country
 India,0.0033984002652409965,native_country
 El-Salvador,0.0032326246425463134,native_country
 Cuba,0.0024451904347465706,native_country
 Dominican-Republic,0.0023208587177255585,native_country
 Jamaica,0.002237970906378217,native_country
 Vietnam,0.002237970906378217,native_country
 England,0.0021965270007045464,native_country
 Italy,0.002155083095030876,native_country
 South,0.002113639189357205,native_country
 Guatemala,0.0019893074723361928,native_country
 Taiwan,0.0019478635666625222,native_country
 Japan,0.0017406440382941688,native_country
 China,0.0016992001326204982,native_country
 Columbia,0.0016992001326204982,native_country
 Nicaragua,0.001326204981557462,native_country
 Poland,0.001326204981557462,native_country
 Portugal,0.0012847610758837914,native_country
 Haiti,0.0012433171702101206,native_country
 Iran,0.0012018732645364498,native_country
 Cambodia,0.0012018732645364498,native_country
 Greece,0.0010360976418417672,native_country
 Honduras,0.0009117659248207551,native_country
 Ireland,0.0009117659248207551,native_country
 Peru,0.0008703220191470844,native_country
 France,0.0007874342077997431,native_country
 Outlying-US(Guam-USVI-etc),0.0007459903021260724,native_country
 Holand-Netherlands,0.0007459903021260724,native_country
 Ecuador,0.0007459903021260724,native_country
 Yugoslavia,0.0007459903021260724,native_country
 Hungary,0.0007045463964524016,native_country
 Scotland,0.0007045463964524016,native_country
 Thailand,0.000663102490778731,native_country
 Trinadad&Tobago,0.0006216585851050603,native_country
 Hong,0.0005802146794313896,native_country
 Laos,0.0004973268680840482,native_country
 <=50K,0.7365410916324755,income
 >50K,0.26345890836752456,income
