,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,298783.94
3,epoch,2,1250,1,204839.9
5,epoch,3,1250,1,133661.83
7,epoch,4,1250,1,86581.38
9,epoch,5,1250,1,60831.504
11,epoch,6,1250,1,48519.65
13,epoch,7,1250,1,43931.77
15,epoch,8,1250,1,43806.637
17,epoch,9,1250,1,46234.523
19,epoch,10,1250,1,49111.754
21,epoch,11,1250,1,51439.703
23,epoch,12,1250,1,52600.68
25,epoch,13,1250,1,52285.15
27,epoch,14,1250,1,51300.707
29,epoch,15,1250,1,50406.9
31,epoch,16,1250,1,49472.348
33,epoch,17,1250,1,48385.78
35,epoch,18,1250,1,47132.695
37,epoch,19,1250,1,45883.586
39,epoch,20,1250,1,44855.934
41,epoch,21,1250,1,44154.656
43,epoch,22,1250,1,43747.336
45,epoch,23,1250,1,43581.527
47,epoch,24,1250,1,43647.863
49,epoch,25,1250,1,43917.242
51,epoch,26,1250,1,44278.51
53,epoch,27,1250,1,44564.3
55,epoch,28,1250,1,44669.9
57,epoch,29,1250,1,44739.348
59,epoch,30,1250,1,44693.574
61,epoch,31,1250,1,44545.77
63,epoch,32,1250,1,44403.387
65,epoch,33,1250,1,44193.18
67,epoch,34,1250,1,43876.355
69,epoch,35,1250,1,43625.05
71,epoch,36,1250,1,43439.645
73,epoch,37,1250,1,43242.2
75,epoch,38,1250,1,43115.51
77,epoch,39,1250,1,43105.723
79,epoch,40,1250,1,43133.27
81,epoch,41,1250,1,43203.29
83,epoch,42,1250,1,43274.79
85,epoch,43,1250,1,43256.37
87,epoch,44,1250,1,43227.043
89,epoch,45,1250,1,43183.12
91,epoch,46,1250,1,43090.1
93,epoch,47,1250,1,43007.344
95,epoch,48,1250,1,42897.53
97,epoch,49,1250,1,42782.562
99,epoch,50,1250,1,42692.63
101,epoch,51,1250,1,42581.785
103,epoch,52,1250,1,42503.84
105,epoch,53,1250,1,42433.574
107,epoch,54,1250,1,42390.03
109,epoch,55,1250,1,42356.72
111,epoch,56,1250,1,42304.293
113,epoch,57,1250,1,42252.586
115,epoch,58,1250,1,42176.688
117,epoch,59,1250,1,42104.703
119,epoch,60,1250,1,42016.566
121,epoch,61,1250,1,41927.723
123,epoch,62,1250,1,41839.746
125,epoch,63,1250,1,41751.363
127,epoch,64,1250,1,41669.77
129,epoch,65,1250,1,41584.47
131,epoch,66,1250,1,41510.73
133,epoch,67,1250,1,41440.445
135,epoch,68,1250,1,41374.863
137,epoch,69,1250,1,41310.355
139,epoch,70,1250,1,41240.934
141,epoch,71,1250,1,41172.605
143,epoch,72,1250,1,41100.645
145,epoch,73,1250,1,41027.875
147,epoch,74,1250,1,40956.29
149,epoch,75,1250,1,40885.004
151,epoch,76,1250,1,40817.047
153,epoch,77,1250,1,40749.51
155,epoch,78,1250,1,40682.938
157,epoch,79,1250,1,40619.582
159,epoch,80,1250,1,40557.332
161,epoch,81,1250,1,40496.613
163,epoch,82,1250,1,40436.51
165,epoch,83,1250,1,40376.016
167,epoch,84,1250,1,40316.434
169,epoch,85,1250,1,40256.656
171,epoch,86,1250,1,40197.152
173,epoch,87,1250,1,40139.19
175,epoch,88,1250,1,40082.258
177,epoch,89,1250,1,40026.824
179,epoch,90,1250,1,39972.383
181,epoch,91,1250,1,39918.79
183,epoch,92,1250,1,39866.656
185,epoch,93,1250,1,39815.293
187,epoch,94,1250,1,39764.91
189,epoch,95,1250,1,39715.47
191,epoch,96,1250,1,39666.75
193,epoch,97,1250,1,39619.06
195,epoch,98,1250,1,39572.03
197,epoch,99,1250,1,39526.094
199,epoch,100,1250,1,39481.246
201,epoch,101,1250,1,39437.375
203,epoch,102,1250,1,39394.547
205,epoch,103,1250,1,39352.508
207,epoch,104,1250,1,39311.45
209,epoch,105,1250,1,39271.086
211,epoch,106,1250,1,39231.547
213,epoch,107,1250,1,39192.77
215,epoch,108,1250,1,39154.8
217,epoch,109,1250,1,39117.57
219,epoch,110,1250,1,39081.0
221,epoch,111,1250,1,39045.13
223,epoch,112,1250,1,39009.9
225,epoch,113,1250,1,38975.32
227,epoch,114,1250,1,38941.305
229,epoch,115,1250,1,38907.89
231,epoch,116,1250,1,38875.008
