value,frequency,column
4,0.39625,laufkont
1,0.275,laufkont
2,0.2625,laufkont
3,0.06625,laufkont
2,0.52,moral
4,0.30125,moral
3,0.09125,moral
1,0.0475,moral
0,0.04,moral
3,0.2875,verw
0,0.23125,verw
2,0.17875,verw
1,0.1075,verw
9,0.09125,verw
6,0.05,verw
5,0.02125,verw
4,0.0125,verw
10,0.0125,verw
8,0.0075,verw
1,0.59625,sparkont
5,0.185,sparkont
2,0.10625,sparkont
3,0.06125,sparkont
4,0.05125,sparkont
3,0.34625,beszeit
5,0.26,beszeit
2,0.16875,beszeit
4,0.16625,beszeit
1,0.05875,beszeit
4,0.46625,rate
2,0.23375,rate
3,0.16625,rate
1,0.13375,rate
3,0.53875,famges
2,0.31375,famges
4,0.09625,famges
1,0.05125,famges
1,0.91125,buerge
3,0.05125,buerge
2,0.0375,buerge
4,0.4225,wohnzeit
2,0.31625,wohnzeit
3,0.13875,wohnzeit
1,0.1225,wohnzeit
3,0.33625,verm
1,0.28,verm
2,0.23,verm
4,0.15375,verm
3,0.8225,weitkred
1,0.13125,weitkred
2,0.04625,weitkred
2,0.7075,wohn
1,0.1825,wohn
3,0.11,wohn
1,0.6225,bishkred
2,0.345,bishkred
3,0.0275,bishkred
4,0.005,bishkred
3,0.625,beruf
2,0.2025,beruf
4,0.15,beruf
1,0.0225,beruf
2,0.845,pers
1,0.155,pers
1,0.59,telef
2,0.41,telef
2,0.96,gastarb
1,0.04,gastarb
1,0.69375,kredit
0,0.30625,kredit
