value,frequency,column
 Private,0.7365410916324755,work_class
 Self-emp-not-inc,0.0869493141033611,work_class
 Local-gov,0.06846533217290397,work_class
 State-gov,0.04650006216585851,work_class
 Self-emp-inc,0.03638774918148286,work_class
 Federal-gov,0.023705914045339633,work_class
 Without-pay,0.001450536698578474,work_class
 HS-grad,0.36118363794604,education
 Some-college,0.19578101040242032,education
 Bachelors,0.16614861784574578,education
 Masters,0.04985701852542584,education
 Assoc-voc,0.04210700816444942,education
 11th,0.037050851672261596,education
 Assoc-acdm,0.02946661693397986,education
 7th-8th,0.02432757263044469,education
 Prof-school,0.02300136764888723,education
 9th,0.0199345186290356,education
 10th,0.014919806042521447,education
 Doctorate,0.013635044966637656,education
 5th-6th,0.010443864229765013,education
 1st-4th,0.007584234738281736,education
 12th,0.0024037465290728996,education
 Preschool,0.002155083095030876,education
 Married-civ-spouse,0.47034688549048864,marital_status
 Never-married,0.3136060342326661,marital_status
 Divorced,0.14861784574578307,marital_status
 Widowed,0.031165817066600356,marital_status
 Separated,0.0216337187616561,marital_status
 Married-spouse-absent,0.014588254797132081,marital_status
 Married-AF-spouse,4.1443905673670685e-05,marital_status
 Exec-managerial,0.16308176882589415,occupation
 Craft-repair,0.14339591363090057,occupation
 Other-service,0.12085042894442372,occupation
 Sales,0.1122715404699739,occupation
 Prof-specialty,0.10937046707281695,occupation
 Adm-clerical,0.10526752041112354,occupation
 Machine-op-inspct,0.06796800530481993,occupation
 Transport-moving,0.04915247212897343,occupation
 Farming-fishing,0.037092295577935266,occupation
 Tech-support,0.03502010029425173,occupation
 Handlers-cleaners,0.03369389531269427,occupation
 Protective-serv,0.013137718098553608,occupation
 Priv-house-serv,0.009283434870902234,occupation
 Armed-Forces,0.00041443905673670687,occupation
 Husband,0.4216502963239256,relationship
 Not-in-family,0.28762070537527457,relationship
 Own-child,0.12180363877491815,relationship
 Unmarried,0.10186912014588255,relationship
 Wife,0.04239711550416511,relationship
 Other-relative,0.02465912387583406,relationship
 White,0.5896224460193129,race
 Black,0.13286916158978823,race
 Asian-Pac-Islander,0.09905093456007294,race
 Amer-Indian-Eskimo,0.09092792904803348,race
 Other,0.08752952878279249,race
 Male,0.6420075427908326,sex
 Female,0.3579924572091674,sex
 United-States,0.5182145965435783,native_country
 Mexico,0.020721952836835342,native_country
 Philippines,0.015251357287910813,native_country
 England,0.013510713249616644,native_country
 Vietnam,0.013344937626921962,native_country
 Germany,0.012930498570185254,native_country
 Puerto-Rico,0.012516059513448547,native_country
 Canada,0.012391727796427535,native_country
 El-Salvador,0.012350283890753865,native_country
 Greece,0.012308839985080195,native_country
 Iran,0.012267396079406523,native_country
 Taiwan,0.012225952173732853,native_country
 Japan,0.01210162045671184,native_country
 France,0.01206017655103817,native_country
 India,0.012018732645364499,native_country
 Cambodia,0.011977288739690829,native_country
 Columbia,0.011977288739690829,native_country
 Jamaica,0.011935844834017158,native_country
 Italy,0.011852957022669816,native_country
 South,0.011811513116996146,native_country
 Nicaragua,0.011770069211322474,native_country
 Trinadad&Tobago,0.011770069211322474,native_country
 Holand-Netherlands,0.011728625305648804,native_country
 Guatemala,0.011687181399975134,native_country
 Hungary,0.011645737494301462,native_country
 Cuba,0.011645737494301462,native_country
 Hong,0.011562849682954122,native_country
 Peru,0.01152140577728045,native_country
 Haiti,0.01143851796593311,native_country
 Outlying-US(Guam-USVI-etc),0.011355630154585768,native_country
 Honduras,0.011272742343238426,native_country
 Portugal,0.011231298437564756,native_country
 Ireland,0.011231298437564756,native_country
 Poland,0.011024078909196402,native_country
 China,0.011024078909196402,native_country
 Ecuador,0.010982635003522732,native_country
 Yugoslavia,0.01085830328650172,native_country
 Scotland,0.01077541547515438,native_country
 Thailand,0.010651083758133367,native_country
 Laos,0.010568195946786025,native_country
 Dominican-Republic,0.010485308135438683,native_country
 <=50K,0.7566828297898794,income
 >50K,0.24331717021012061,income
