,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,671697.6
3,epoch,2,1250,1,153914.0
5,epoch,3,1250,1,242085.27
7,epoch,4,1250,1,120402.46
9,epoch,5,1250,1,70445.05
11,epoch,6,1250,1,153221.42
13,epoch,7,1250,1,114729.89
15,epoch,8,1250,1,41874.414
17,epoch,9,1250,1,52015.434
19,epoch,10,1250,1,76289.625
21,epoch,11,1250,1,54031.336
23,epoch,12,1250,1,31145.592
25,epoch,13,1250,1,37071.8
27,epoch,14,1250,1,48017.246
29,epoch,15,1250,1,44764.54
31,epoch,16,1250,1,33637.04
33,epoch,17,1250,1,23149.807
35,epoch,18,1250,1,19216.896
37,epoch,19,1250,1,21293.746
39,epoch,20,1250,1,23327.701
41,epoch,21,1250,1,20187.254
43,epoch,22,1250,1,13341.432
45,epoch,23,1250,1,10254.044
47,epoch,24,1250,1,13445.767
49,epoch,25,1250,1,16407.87
51,epoch,26,1250,1,14147.84
53,epoch,27,1250,1,9028.834
55,epoch,28,1250,1,6894.589
57,epoch,29,1250,1,9331.903
59,epoch,30,1250,1,11667.049
61,epoch,31,1250,1,9801.977
63,epoch,32,1250,1,6278.5356
65,epoch,33,1250,1,4720.6167
67,epoch,34,1250,1,5835.4185
69,epoch,35,1250,1,7076.1313
71,epoch,36,1250,1,6356.23
73,epoch,37,1250,1,4740.6387
75,epoch,38,1250,1,3960.42
77,epoch,39,1250,1,4190.9165
79,epoch,40,1250,1,4675.291
81,epoch,41,1250,1,4599.916
83,epoch,42,1250,1,4056.907
85,epoch,43,1250,1,3498.8616
87,epoch,44,1250,1,3132.1208
89,epoch,45,1250,1,3270.9617
91,epoch,46,1250,1,3605.9246
93,epoch,47,1250,1,3317.6545
95,epoch,48,1250,1,2576.9321
97,epoch,49,1250,1,2290.3877
99,epoch,50,1250,1,2638.5193
101,epoch,51,1250,1,2880.131
103,epoch,52,1250,1,2525.008
105,epoch,53,1250,1,2127.0776
107,epoch,54,1250,1,2204.7373
109,epoch,55,1250,1,2413.6877
111,epoch,56,1250,1,2351.7295
113,epoch,57,1250,1,2106.8699
115,epoch,58,1250,1,1953.3055
117,epoch,59,1250,1,1962.3583
119,epoch,60,1250,1,2003.3405
121,epoch,61,1250,1,1984.2548
123,epoch,62,1250,1,1885.5881
125,epoch,63,1250,1,1759.483
127,epoch,64,1250,1,1725.1335
129,epoch,65,1250,1,1782.0718
131,epoch,66,1250,1,1786.7704
133,epoch,67,1250,1,1691.6719
135,epoch,68,1250,1,1619.3582
137,epoch,69,1250,1,1639.9075
139,epoch,70,1250,1,1660.7402
141,epoch,71,1250,1,1600.8151
143,epoch,72,1250,1,1527.956
145,epoch,73,1250,1,1530.2883
147,epoch,74,1250,1,1556.9242
149,epoch,75,1250,1,1530.0225
151,epoch,76,1250,1,1476.6133
153,epoch,77,1250,1,1457.5393
155,epoch,78,1250,1,1468.8513
157,epoch,79,1250,1,1462.564
159,epoch,80,1250,1,1435.2277
161,epoch,81,1250,1,1412.7821
163,epoch,82,1250,1,1400.5879
165,epoch,83,1250,1,1393.4434
167,epoch,84,1250,1,1381.2029
169,epoch,85,1250,1,1361.9359
171,epoch,86,1250,1,1346.9901
173,epoch,87,1250,1,1345.5892
