laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 27 4 3 2717 4 5 4 3 1 2 3 29 3 2 2 3 2 1 2 1
3 12 3 0 2100 4 3 3 3 1 2 1 39 3 3 2 2 1 1 2 1
4 6 4 2 1376 2 5 1 1 2 2 3 28 3 1 2 3 2 2 2 1
1 12 2 3 709 4 3 4 3 1 2 1 40 3 2 1 2 2 1 1 1
1 24 2 3 2470 1 5 4 3 1 4 3 35 3 1 1 3 2 2 1 0
4 18 3 3 1990 1 3 4 4 1 4 4 48 3 3 1 4 2 1 1 1
1 9 1 3 1123 2 5 4 3 1 2 2 32 3 3 1 3 1 2 2 0
4 6 2 2 1333 5 3 2 1 1 1 1 62 3 2 1 3 2 2 2 1
2 18 2 3 3384 2 5 4 3 1 1 3 25 1 1 1 2 2 1 2 1
3 12 2 1 2525 2 4 3 3 1 4 4 26 3 3 1 3 2 2 2 1
2 30 3 3 7860 5 5 3 3 1 4 1 40 1 3 2 4 1 2 2 1
4 10 2 9 2802 2 4 1 2 2 4 2 31 2 1 1 3 2 1 2 1
4 24 1 2 2529 3 3 4 3 1 4 1 22 3 3 1 3 2 2 1 1
2 21 2 2 2323 1 2 2 4 1 4 4 33 3 1 2 2 2 1 2 0
1 15 2 2 1825 1 3 4 2 2 4 2 45 3 1 1 2 2 2 1 1
1 36 3 2 6884 1 3 4 3 1 2 4 29 1 2 1 3 1 2 1 0
2 6 4 3 338 4 5 4 3 1 3 1 52 3 1 2 3 2 1 2 1
3 12 2 2 7864 1 5 4 1 1 4 4 52 3 3 1 4 2 2 2 0
4 30 4 3 5813 2 3 2 2 1 2 3 25 3 2 2 3 2 1 2 1
4 60 3 3 10271 3 4 2 3 1 4 3 21 1 2 1 3 2 2 1 1
1 36 4 9 9730 1 2 1 3 1 3 3 31 1 2 2 4 2 2 2 1
4 12 2 3 1165 1 3 3 4 1 2 1 26 3 1 1 3 2 2 1 1
2 9 2 4 2062 3 4 2 3 1 3 4 24 3 2 1 3 2 2 2 1
2 30 2 0 2144 2 3 2 3 1 2 1 24 1 2 1 2 2 1 1 0
