value,frequency,column
Male,0.8087520259319287,sex
Female,0.1912479740680713,sex
25 - 45,0.5666531604538088,age_cat
Less than 25,0.21961102106969205,age_cat
Greater than 45,0.2137358184764992,age_cat
African-American,0.5149918962722853,race
Caucasian,0.3409643435980551,race
Hispanic,0.08245542949756889,race
Other,0.054497568881685575,race
Asian,0.00506482982171799,race
Native American,0.002025931928687196,race
F,0.6436385737439222,c_charge_degree
M,0.3563614262560778,c_charge_degree
0,0.5135737439222042,is_recid
1,0.48642625607779577,is_recid
Low,0.553484602917342,score_text
Medium,0.2562803889789303,score_text
High,0.1902350081037277,score_text
0,0.5435575364667747,two_year_recid
1,0.45644246353322526,two_year_recid
