laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 9 3 3 975 4 3 4 3 1 2 2 29 3 2 1 3 2 1 2 1
3 18 2 2 1960 5 4 4 2 1 1 1 27 3 3 1 3 1 1 2 1
3 36 4 0 5154 4 5 2 1 2 4 3 26 3 1 2 3 1 2 2 1
2 6 1 6 2048 5 3 2 2 1 1 1 35 3 3 1 2 2 1 1 1
2 12 2 6 624 1 5 4 4 1 3 2 26 3 1 2 3 2 1 1 1
2 24 2 2 2100 2 3 4 4 1 2 2 33 3 2 2 4 2 2 1 0
2 36 0 2 10413 4 4 2 3 1 1 1 35 3 3 1 3 2 2 2 1
4 6 4 0 2840 5 1 3 1 1 1 2 67 3 1 1 3 2 2 2 1
2 48 4 0 9272 3 5 4 3 1 3 4 36 1 1 2 3 2 2 2 1
3 21 4 1 1573 3 3 4 4 1 4 4 35 3 3 1 3 2 1 1 0
1 18 2 9 4637 4 4 2 2 1 4 2 43 3 3 1 4 2 2 2 1
3 9 4 9 1748 3 4 3 2 3 2 2 32 1 1 2 3 2 1 2 1
4 10 2 2 2056 3 4 2 2 1 4 2 40 3 3 2 3 2 2 1 1
2 27 4 1 6265 4 3 2 4 1 4 4 31 3 1 2 2 2 2 2 1
2 48 3 3 9936 3 5 2 1 1 4 2 27 3 1 2 3 2 2 1 1
3 4 4 0 1411 3 2 1 4 1 2 3 37 1 1 1 2 1 1 1 1
3 12 2 0 696 5 2 4 2 1 1 1 25 3 1 1 3 2 1 2 1
4 12 3 3 2102 3 3 4 1 1 1 4 26 3 2 2 4 2 2 2 0
4 18 2 3 1530 3 3 2 1 1 4 2 40 3 3 2 3 2 1 2 0
4 12 4 6 793 3 5 4 3 1 4 2 52 1 2 1 2 2 2 1 0
1 12 4 3 1525 1 2 3 2 1 2 4 23 3 2 1 4 2 1 2 0
4 8 4 0 2709 3 3 3 3 1 4 1 54 3 1 2 3 2 1 1 1
1 12 2 3 700 2 3 4 4 1 4 4 41 3 2 2 3 2 1 1 0
2 12 2 2 2504 3 5 1 3 1 1 1 37 1 1 1 3 2 1 1 0
3 9 2 3 744 1 1 4 1 1 2 4 47 3 2 3 2 2 1 2 1
2 60 4 0 7240 5 4 4 4 1 4 3 34 3 1 1 3 2 1 1 1
1 24 4 9 3346 1 2 4 1 1 4 3 32 3 3 1 3 2 2 2 1
2 36 2 2 2750 1 5 2 4 1 2 2 25 3 3 2 3 2 2 1 1
3 12 2 0 2322 1 3 4 4 3 1 3 29 3 2 1 3 2 1 2 1
1 12 4 2 3016 5 3 3 3 1 3 2 25 1 2 1 3 1 1 1 1
4 6 4 0 688 3 3 4 3 1 4 1 42 3 2 1 3 1 1 2 0
1 15 2 2 585 5 4 4 2 1 4 1 23 3 1 1 3 2 1 1 0
2 12 4 3 718 2 5 2 2 1 4 3 31 3 1 1 3 2 2 2 1
3 36 4 2 5975 4 5 2 4 1 4 4 35 3 2 2 3 2 1 2 1
2 12 4 1 2291 3 3 2 3 1 1 4 40 3 3 2 4 2 2 2 1
1 6 2 3 1344 4 4 2 1 1 3 4 35 3 3 2 4 2 1 1 1
1 24 2 9 3960 1 5 4 3 1 2 3 28 3 3 1 3 2 2 2 1
1 13 3 1 3646 2 2 2 2 1 2 1 28 3 1 2 4 2 2 1 0
4 36 4 9 3077 1 5 4 2 1 4 1 50 3 3 2 3 2 1 1 1
2 18 2 0 1199 2 1 2 4 1 4 4 56 1 3 2 3 1 1 1 1
4 20 4 3 1647 5 5 2 4 1 1 3 37 3 1 1 2 1 1 2 1
1 24 2 1 9505 1 3 2 3 1 2 1 27 2 3 2 4 2 2 2 1
1 18 1 0 2478 1 3 4 4 1 2 4 35 3 1 1 3 2 2 2 1
1 12 3 3 1100 1 3 4 2 1 2 1 22 2 1 2 2 2 1 2 1
4 42 2 0 8321 3 3 4 4 1 4 3 44 3 2 1 4 1 1 2 0
1 6 4 0 360 3 3 4 2 1 4 1 50 3 2 2 3 2 1 2 1
2 24 2 3 6288 1 3 1 1 1 3 2 27 1 2 1 3 2 1 2 1
3 24 2 2 3111 1 5 2 1 3 3 1 22 1 1 1 2 2 2 2 1
2 12 2 3 717 1 2 3 1 1 3 3 21 3 3 1 3 2 1 2 0
1 6 2 1 1238 2 3 4 2 1 2 4 53 3 1 1 3 2 1 2 1
1 6 2 0 1833 2 3 1 3 1 3 3 24 3 1 1 3 2 1 2 1
1 24 2 6 1258 1 4 3 2 1 1 4 25 3 3 1 3 2 1 1 1
3 12 4 2 1465 2 2 4 4 1 4 4 30 1 1 2 3 1 2 2 1
4 24 4 1 14081 2 3 1 3 1 2 1 31 3 1 1 4 1 2 2 0
3 60 2 1 7563 3 2 4 4 1 3 3 27 3 1 1 3 2 1 1 1
2 6 2 0 4660 2 4 1 3 1 2 4 32 3 2 1 2 2 2 2 1
1 18 4 2 1602 4 1 3 3 1 4 2 48 3 3 1 3 2 1 2 1
4 18 4 9 2330 3 3 4 4 1 4 4 39 3 3 1 3 2 1 2 1
1 12 4 3 744 4 3 4 2 1 1 3 40 3 2 1 3 2 1 2 1
4 15 4 6 2645 4 3 1 3 1 2 4 23 1 1 1 3 1 1 2 1
1 48 0 2 10663 1 4 4 2 1 2 2 36 3 2 2 3 2 2 2 1
1 36 4 9 5159 3 3 3 2 1 3 4 29 3 2 2 3 2 1 2 1
4 18 2 3 1237 2 4 2 2 1 2 2 23 3 1 2 2 2 1 1 1
4 21 4 2 2465 3 5 2 4 1 4 1 34 1 3 2 4 2 1 1 0
3 18 2 9 1336 1 2 3 1 1 4 2 33 3 3 1 3 2 1 1 1
3 68 2 3 7124 5 4 4 4 1 4 2 27 1 3 1 3 2 1 2 0
3 24 2 2 2126 1 4 2 1 1 2 2 21 3 3 1 3 2 1 1 0
1 36 2 9 5230 1 3 4 4 1 2 3 26 3 1 1 3 2 2 1 0
3 30 4 2 4616 3 3 1 3 1 2 3 23 3 1 1 4 2 1 1 1
1 7 2 3 3566 3 3 1 1 1 4 1 34 3 2 1 2 2 2 1 1
4 27 3 9 8326 4 4 3 3 1 4 3 25 3 2 2 3 2 2 2 0
4 24 4 9 4151 5 5 4 1 3 3 4 63 3 2 1 3 2 2 1 1
1 12 4 2 1236 1 2 4 2 1 2 2 24 3 1 2 2 2 1 1 0
1 18 4 2 2819 2 4 3 4 3 4 4 28 3 2 2 2 2 2 1 1
4 12 2 2 2861 5 5 1 2 1 2 2 27 1 1 1 3 2 2 1 1
1 12 2 0 3398 1 1 1 3 1 4 4 52 3 1 2 2 2 1 1 1
3 21 4 3 3106 4 3 1 3 1 2 2 28 3 2 1 3 2 1 1 1
3 24 0 4 4246 2 4 3 3 1 4 3 38 3 3 1 3 2 1 1 1
3 36 2 5 3832 3 4 2 2 1 4 2 28 3 1 1 3 2 1 1 0
1 48 1 9 13464 3 1 4 1 1 4 4 37 3 2 3 2 2 2 2 0
1 24 3 2 6076 3 5 3 2 1 1 2 25 1 3 2 3 2 2 2 1
3 9 4 2 2267 3 4 2 2 1 2 2 26 3 2 1 3 2 2 1 1
3 6 4 0 2394 5 3 2 3 1 3 1 42 3 2 1 2 1 1 1 1
1 12 4 0 792 1 4 3 2 3 4 3 23 1 2 3 3 2 1 1 0
3 12 2 2 1515 1 3 2 2 1 4 1 31 3 1 1 2 1 1 2 1
1 6 2 3 795 2 3 2 2 1 4 4 46 3 2 1 2 2 1 1 1
2 36 2 3 3060 2 5 3 3 1 3 1 30 1 2 1 3 2 1 2 1
1 36 2 0 7317 4 2 1 2 2 4 4 23 3 3 1 4 2 1 2 1
1 30 2 2 1112 5 4 4 2 1 2 4 37 3 1 1 3 2 1 2 1
3 36 2 6 2410 5 3 4 2 1 4 3 32 1 2 1 3 2 2 2 0
2 36 3 1 11823 1 1 2 3 1 2 3 44 3 2 2 3 2 2 2 1
1 24 2 0 6106 4 5 2 1 1 4 3 45 3 3 1 3 2 1 2 0
3 18 4 9 1917 3 3 4 4 1 4 2 33 3 3 1 3 2 2 2 1
4 36 2 2 10057 3 4 4 3 1 2 3 25 3 1 1 4 2 2 1 1
1 36 2 3 2472 2 1 4 2 1 2 3 36 3 2 2 1 2 1 2 0
3 12 2 3 1544 2 3 2 1 1 2 2 25 3 2 4 3 2 1 2 1
3 60 4 3 9026 1 4 4 4 1 1 2 28 1 2 1 4 2 2 1 0
1 24 4 0 4329 1 3 4 1 1 4 4 36 3 1 1 3 2 1 1 0
3 24 2 3 1239 1 5 4 1 1 2 1 39 2 3 2 2 2 1 2 0
3 18 4 0 1362 1 3 4 3 1 4 4 27 3 2 2 3 2 1 1 1
2 9 2 0 1229 3 5 1 1 1 4 1 51 3 3 1 3 2 1 1 1
4 12 2 9 1797 3 4 4 1 1 2 4 22 3 2 1 3 2 1 2 0
4 18 2 9 2572 3 2 1 1 1 4 2 44 3 2 1 3 2 2 2 1
1 15 2 2 1543 2 5 4 2 1 2 3 22 1 2 2 3 2 1 2 1
3 18 1 0 3069 3 2 4 4 2 1 4 31 1 2 2 2 1 1 2 1
1 12 2 3 1475 2 5 4 4 1 3 4 39 3 1 2 2 2 2 2 1
3 24 4 0 4446 3 4 4 3 1 3 3 43 1 2 1 2 2 1 2 0
4 36 2 9 7849 1 4 2 1 1 4 4 54 3 1 2 4 1 2 2 1
2 12 2 0 6837 4 1 3 4 1 1 2 54 3 2 2 3 2 1 1 0
3 18 2 1 3993 5 3 1 1 1 2 1 27 3 1 1 3 2 1 1 0
2 12 4 3 858 2 3 4 4 1 2 1 23 1 1 2 3 2 1 1 1
3 18 0 5 6613 5 5 3 3 1 2 3 67 1 3 1 3 1 2 1 0
1 24 2 9 4590 1 4 2 3 1 2 3 23 3 1 2 4 2 2 2 0
4 7 2 3 1107 1 3 3 2 1 4 1 32 3 2 1 3 2 2 1 1
3 12 2 0 1201 2 3 2 4 1 3 2 28 3 1 1 3 2 1 2 1
1 48 2 4 8990 5 4 3 3 1 2 3 30 3 2 2 3 2 1 2 1
1 24 2 0 4374 1 5 3 2 1 4 2 44 3 2 1 3 1 2 1 1
4 12 2 0 1356 4 5 2 2 1 1 3 23 3 1 1 3 2 2 1 1
4 15 2 3 1273 1 3 2 3 1 4 4 24 3 3 1 3 2 2 1 1
3 20 2 1 3040 5 3 2 2 1 3 4 28 3 2 2 3 2 1 1 1
4 12 2 3 1166 3 3 3 1 1 2 2 28 3 3 1 3 1 1 2 1
1 15 2 2 1507 3 3 2 3 1 2 3 23 3 1 1 1 2 1 1 1
4 48 2 1 4623 3 5 4 1 1 3 4 37 3 1 1 3 2 2 2 0
3 6 2 3 1037 2 4 2 1 1 1 1 25 3 1 1 2 1 2 2 0
4 30 4 9 3989 2 3 3 4 1 4 2 50 3 3 1 3 2 2 2 1
4 39 2 1 18221 2 2 1 1 1 2 3 31 3 1 1 4 2 2 1 0
3 11 2 2 2333 3 3 3 1 1 4 1 29 3 2 1 4 2 1 2 1
3 12 2 0 1876 4 2 1 4 1 1 1 19 3 2 2 2 2 1 1 0
4 36 2 2 2958 5 2 4 3 1 4 3 31 3 1 2 3 2 2 2 0
1 12 2 0 1253 1 3 2 2 1 2 4 39 3 2 3 3 2 2 1 1
3 27 0 1 4759 5 3 2 1 1 4 4 46 3 1 1 3 2 2 1 1
2 18 3 2 2051 4 3 4 2 1 2 2 36 3 2 2 3 2 2 1 1
1 18 2 3 4597 5 4 2 3 1 2 4 33 1 1 1 2 2 1 1 1
2 24 2 0 894 4 3 4 1 1 4 1 54 1 3 1 3 1 1 2 1
1 36 3 3 5664 1 3 2 2 1 2 2 25 3 2 1 3 2 2 1 0
1 24 3 3 2629 2 5 4 1 1 3 4 45 2 2 1 3 2 1 1 1
4 24 4 2 4527 2 3 4 3 1 4 1 43 3 1 1 3 2 2 1 1
4 18 3 9 1228 2 3 3 2 1 3 2 30 3 2 2 3 2 1 2 0
3 12 2 2 1180 4 5 3 4 1 4 4 51 3 3 2 3 2 2 1 1
1 12 4 0 652 2 5 4 2 1 2 1 43 3 1 1 1 2 1 1 1
3 12 1 1 5742 5 4 2 3 1 4 4 44 3 1 1 2 1 1 2 0
4 12 2 0 1503 5 5 3 3 1 2 2 48 3 2 1 3 2 1 1 1
4 12 4 3 3355 2 3 2 1 1 2 2 53 3 2 2 3 2 2 2 1
3 12 3 1 3864 2 3 1 1 1 1 3 39 3 1 2 2 2 2 1 0
2 36 2 1 12725 5 3 3 1 3 2 3 37 3 1 2 3 2 2 2 0
1 24 2 1 8611 1 5 2 3 1 2 3 41 3 2 1 3 2 1 2 0
2 12 4 0 1864 3 3 1 4 1 4 2 28 3 1 1 3 2 1 2 1
3 8 2 3 935 5 3 2 1 1 4 2 26 3 1 1 3 2 1 2 1
1 6 4 3 1199 4 2 3 3 1 2 2 36 3 1 1 2 2 2 1 0
1 36 2 9 12133 3 2 1 1 1 3 3 27 3 3 1 4 2 2 2 0
3 18 2 2 3585 1 2 1 2 1 2 2 31 3 3 1 3 2 2 1 1
1 18 2 3 1940 4 5 1 1 1 2 1 30 3 2 2 3 1 2 1 1
1 6 3 6 1381 3 4 3 1 1 4 4 64 3 2 2 3 1 1 1 1
1 10 0 0 4207 5 1 1 2 1 4 4 37 3 2 1 2 1 1 1 1
1 9 2 2 2387 3 2 1 1 1 4 4 25 3 2 2 3 1 1 1 1
1 24 2 2 2014 2 3 4 3 1 1 4 32 3 1 1 3 2 2 2 1
2 18 2 3 2979 3 2 4 2 1 2 4 33 3 2 2 4 2 2 1 1
3 24 3 0 3590 4 5 2 4 1 2 1 27 3 2 1 3 2 1 2 1
4 12 3 9 2075 2 3 1 3 1 4 2 38 1 2 4 3 1 1 1 1
2 36 2 2 4034 2 2 4 2 1 1 3 23 3 1 1 3 2 2 2 0
4 12 4 0 3388 1 3 3 3 1 4 2 35 3 1 2 3 2 1 2 1
3 18 2 9 2145 4 4 4 4 2 3 2 34 3 3 2 2 1 2 2 1
2 12 4 5 1041 2 2 4 1 1 4 3 40 3 3 1 3 2 1 2 0
1 24 4 0 959 1 3 4 3 1 4 2 30 3 2 1 3 2 1 2 0
2 18 2 2 7124 4 3 1 1 1 2 4 32 3 1 2 3 1 2 1 1
2 6 2 3 1199 1 5 3 4 1 4 2 50 3 2 2 3 2 1 2 1
4 33 2 0 4843 5 4 4 4 1 4 2 28 3 2 1 3 2 1 2 1
1 48 3 0 6609 1 5 2 1 1 1 4 42 3 1 1 3 2 1 2 0
3 12 2 1 943 3 3 4 1 1 2 2 22 3 3 2 2 2 1 1 1
1 24 2 6 2364 2 5 3 1 1 2 3 47 1 2 2 3 1 1 2 1
1 9 2 2 3975 2 2 4 1 1 1 3 26 3 1 1 3 2 2 1 0
4 18 4 2 1135 5 3 4 4 1 2 3 31 3 1 2 3 2 1 2 1
4 13 2 2 3348 3 2 1 2 1 2 4 20 3 1 1 2 2 1 1 0
4 41 2 3 6321 1 3 4 1 1 4 4 43 3 1 3 4 2 2 2 1
2 24 4 3 1503 5 3 4 2 1 2 3 29 3 1 1 3 2 1 2 1
2 36 1 9 2464 5 3 4 1 1 2 3 24 1 3 1 3 2 1 2 1
2 24 2 2 3869 2 3 3 1 1 3 3 22 1 1 1 3 2 1 1 1
2 6 2 0 1382 3 2 3 4 1 2 1 23 3 1 1 2 2 1 2 1
2 24 2 9 2775 4 2 4 2 1 4 1 49 2 3 1 4 2 2 2 1
2 36 2 2 7637 5 2 3 3 1 4 2 38 1 2 1 1 1 1 2 1
3 12 2 2 1830 5 4 2 1 1 4 1 31 3 1 1 3 2 1 2 1
1 18 2 3 2038 3 5 4 1 1 4 4 23 1 1 2 2 1 2 2 1
3 15 2 6 1039 2 3 4 3 1 1 4 27 3 2 2 3 2 1 2 1
3 24 1 0 7410 5 5 4 1 1 4 4 30 1 2 1 3 2 1 1 1
4 12 4 3 446 2 3 4 2 1 4 4 43 3 2 1 2 2 1 2 0
4 36 4 2 7427 5 3 4 4 1 4 3 36 3 3 1 3 2 2 2 1
3 6 2 2 596 3 4 4 2 1 3 3 30 1 2 1 2 2 1 2 1
2 30 2 2 2239 3 5 4 3 1 2 1 37 3 1 1 3 2 1 1 1
3 6 2 6 389 3 3 3 2 1 2 2 28 3 3 2 2 2 1 2 1
1 36 2 0 4457 5 4 4 3 1 4 1 43 3 3 2 3 2 2 1 0
3 12 2 0 1108 1 2 4 3 1 3 1 23 3 1 2 4 2 1 1 0
4 15 2 9 1314 3 4 4 1 1 1 4 40 3 1 2 2 1 2 2 1
3 36 2 2 4789 1 5 2 3 1 2 3 26 3 3 2 3 2 1 2 0
3 24 2 6 3029 5 5 1 4 1 3 2 53 3 2 1 3 2 2 2 1
1 12 4 0 2651 2 1 3 2 1 3 2 60 3 1 1 3 2 1 2 1
1 12 2 2 3398 2 3 1 4 1 3 4 24 3 1 1 4 2 1 2 1
1 7 4 3 918 3 5 4 3 1 1 1 66 3 2 1 3 2 2 2 1
3 48 4 9 7396 5 4 2 3 1 1 3 38 3 3 2 4 2 2 1 1
1 30 1 1 2593 5 4 4 4 1 1 4 23 3 3 1 2 2 1 1 1
1 36 0 9 10280 5 5 2 2 1 2 1 32 3 3 1 3 2 1 1 1
2 27 2 6 1924 2 2 2 1 1 4 4 26 3 2 1 3 2 2 2 0
2 6 2 5 2319 1 1 1 4 1 2 1 24 1 3 1 2 2 1 1 1
3 24 2 1 2015 4 1 2 3 1 4 2 60 1 2 2 2 2 1 2 1
2 42 4 9 7074 1 3 4 1 1 2 4 33 3 3 1 3 2 1 1 0
3 13 2 0 2277 2 3 1 3 1 2 3 34 3 1 1 3 2 1 1 1
1 12 2 0 708 3 5 4 4 1 4 3 46 3 3 1 2 2 1 2 0
1 24 4 3 3777 3 3 3 4 1 3 2 23 3 3 3 3 2 1 2 1
3 48 2 2 5232 3 2 4 4 1 2 4 26 3 1 1 3 2 1 1 1
1 24 2 3 4606 1 3 4 3 1 3 2 28 1 3 1 3 1 2 1 1
2 18 2 1 13983 1 3 2 1 1 2 2 39 3 1 1 3 2 2 1 1
4 12 2 6 701 2 3 2 2 1 4 2 52 3 1 1 3 2 1 2 1
3 48 2 9 8069 2 4 3 4 1 4 2 50 3 2 2 3 1 2 2 1
1 24 4 0 1744 1 3 3 3 1 1 3 31 3 2 2 2 2 1 1 0
4 24 2 2 4242 5 3 4 3 2 4 4 27 1 3 2 3 2 2 1 1
2 18 2 3 2242 1 3 4 2 1 1 4 24 3 1 2 3 2 2 2 1
1 12 2 6 705 1 4 4 4 1 2 1 36 3 3 1 3 2 1 1 1
1 15 4 6 5589 5 5 2 2 1 4 4 60 3 3 2 4 2 2 1 1
2 48 4 2 8451 3 3 4 3 1 4 3 38 3 1 1 4 2 1 2 1
2 15 2 0 3873 5 3 2 3 1 4 4 57 2 3 1 2 2 1 1 1
2 18 2 2 4526 4 5 1 3 1 2 2 35 1 2 1 3 2 1 2 0
1 18 3 2 2489 5 3 1 2 1 4 3 23 3 2 1 3 1 1 1 1
2 24 2 2 3757 3 2 4 3 1 3 2 40 3 2 1 4 2 2 1 0
3 12 2 3 958 4 2 3 2 1 3 3 23 3 2 1 3 2 1 2 0
2 20 4 1 3914 4 5 4 2 1 4 3 26 1 1 2 3 2 1 2 1
4 18 4 9 1940 5 3 4 1 3 2 3 31 3 1 2 1 2 1 1 1
4 12 2 3 388 4 5 3 4 1 3 2 44 3 1 1 3 2 1 2 1
1 12 2 9 2366 3 1 2 2 3 2 1 38 3 1 1 4 2 1 1 0
1 6 2 2 1847 4 5 1 4 1 2 4 36 1 2 2 2 2 1 2 0
1 24 2 8 3131 1 5 2 2 1 2 4 51 3 3 2 3 2 2 2 1
3 36 3 2 4469 4 4 4 4 3 4 3 36 3 1 1 3 1 2 2 1
2 13 4 2 2993 5 5 2 2 1 1 2 35 1 1 1 2 2 1 2 0
1 24 0 3 2220 2 5 2 4 1 4 4 61 3 2 2 3 1 1 1 1
4 8 4 0 1890 4 5 1 4 1 4 1 75 2 3 2 3 1 2 1 1
3 18 2 0 1620 1 5 3 3 3 4 3 45 3 2 2 4 2 1 1 1
1 12 4 0 2117 4 5 3 1 1 2 2 44 3 2 2 2 2 2 1 1
3 48 4 3 7489 5 3 2 4 1 3 3 32 3 1 2 4 2 1 1 0
3 42 2 1 8022 4 5 2 3 1 2 3 30 3 1 1 4 2 2 2 1
4 24 4 3 2482 3 3 3 2 1 3 2 36 1 1 2 3 2 1 2 1
1 12 4 0 3832 3 4 1 3 1 1 1 28 1 1 1 3 2 2 1 1
4 6 4 2 601 1 4 4 2 1 1 2 27 3 2 1 3 2 1 2 1
2 12 2 2 3234 5 3 2 2 1 2 3 27 3 2 1 2 2 1 1 1
4 24 4 1 12674 2 4 2 3 1 4 2 40 3 1 1 4 2 2 2 1
2 18 4 2 2993 4 2 2 2 1 3 1 30 3 1 1 4 2 2 2 0
3 15 2 0 1799 5 4 4 2 1 2 4 37 3 1 1 3 2 2 2 1
3 36 2 3 2406 1 3 4 1 3 4 2 25 3 2 1 3 2 1 1 0
1 24 4 0 5169 2 4 2 3 1 4 3 32 3 2 1 3 2 2 1 1
3 24 2 0 6271 4 3 3 4 3 2 2 26 3 2 1 3 1 1 1 0
4 9 0 2 1537 5 3 3 3 1 2 3 29 3 3 3 3 2 1 2 1
3 9 4 2 2357 4 2 2 4 1 2 2 26 3 1 1 4 2 2 1 1
3 24 3 3 1434 4 5 4 1 1 4 2 27 3 2 1 3 2 1 2 1
3 24 4 0 8332 4 4 2 2 1 2 4 29 3 1 1 3 1 2 2 0
3 24 3 3 4571 2 1 4 3 1 4 2 68 3 3 3 4 1 2 1 1
3 12 1 0 1543 1 2 2 4 1 4 4 40 3 2 2 3 2 2 2 1
4 18 2 4 3441 1 1 3 1 3 1 4 39 3 3 1 2 1 2 2 1
2 30 2 0 3702 3 4 2 3 1 1 2 34 3 1 1 3 1 2 2 1
