,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,168497.17
21,epoch,2,50,10,35151.04
32,epoch,3,50,10,12395.022
43,epoch,4,50,10,5926.5913
54,epoch,5,50,10,3790.1785
65,epoch,6,50,10,2881.6897
76,epoch,7,50,10,2305.848
87,epoch,8,50,10,1924.8375
98,epoch,9,50,10,1639.7408
109,epoch,10,50,10,1423.9833
120,epoch,11,50,10,1270.4904
131,epoch,12,50,10,1157.9215
142,epoch,13,50,10,1075.5135
153,epoch,14,50,10,1012.02246
164,epoch,15,50,10,959.8549
175,epoch,16,50,10,915.21594
186,epoch,17,50,10,876.2723
197,epoch,18,50,10,841.8559
208,epoch,19,50,10,810.97003
219,epoch,20,50,10,783.2435
230,epoch,21,50,10,758.2087
241,epoch,22,50,10,735.4505
252,epoch,23,50,10,714.48566
263,epoch,24,50,10,695.1301
274,epoch,25,50,10,677.2475
285,epoch,26,50,10,660.47253
296,epoch,27,50,10,644.8349
307,epoch,28,50,10,630.0291
318,epoch,29,50,10,616.12665
329,epoch,30,50,10,603.0535
340,epoch,31,50,10,590.608
351,epoch,32,50,10,579.09125
362,epoch,33,50,10,568.2486
373,epoch,34,50,10,558.0861
384,epoch,35,50,10,548.18665
395,epoch,36,50,10,538.7706
406,epoch,37,50,10,529.9847
417,epoch,38,50,10,521.55426
428,epoch,39,50,10,513.464
439,epoch,40,50,10,505.70474
450,epoch,41,50,10,498.30557
461,epoch,42,50,10,491.1965
472,epoch,43,50,10,484.264
483,epoch,44,50,10,477.4437
494,epoch,45,50,10,469.2647
505,epoch,46,50,10,459.11847
516,epoch,47,50,10,451.29767
527,epoch,48,50,10,444.10992
538,epoch,49,50,10,434.58438
549,epoch,50,50,10,423.2579
