value,frequency,column
4,0.2875,laufkont
3,0.25875,laufkont
1,0.24125,laufkont
2,0.2125,laufkont
2,0.515,moral
4,0.30625,moral
3,0.09125,moral
0,0.04625,moral
1,0.04125,moral
3,0.25625,verw
0,0.2525,verw
2,0.195,verw
1,0.11875,verw
9,0.0975,verw
6,0.04875,verw
5,0.01875,verw
10,0.0075,verw
4,0.00375,verw
8,0.00125,verw
1,0.255,sparkont
2,0.1925,sparkont
3,0.18875,sparkont
5,0.1825,sparkont
4,0.18125,sparkont
3,0.34875,beszeit
5,0.24375,beszeit
4,0.18375,beszeit
2,0.17125,beszeit
1,0.0525,beszeit
4,0.45875,rate
2,0.2125,rate
1,0.16875,rate
3,0.16,rate
3,0.3,famges
2,0.26375,famges
1,0.2325,famges
4,0.20375,famges
1,0.8875,buerge
3,0.065,buerge
2,0.0475,buerge
4,0.40375,wohnzeit
2,0.3175,wohnzeit
3,0.145,wohnzeit
1,0.13375,wohnzeit
4,0.27375,verm
3,0.255,verm
1,0.23625,verm
2,0.235,verm
3,0.805,weitkred
1,0.15625,weitkred
2,0.03875,weitkred
2,0.3625,wohn
1,0.3475,wohn
3,0.29,wohn
1,0.64,bishkred
2,0.3175,bishkred
3,0.03625,bishkred
4,0.00625,bishkred
3,0.67125,beruf
2,0.18125,beruf
4,0.1375,beruf
1,0.01,beruf
2,0.855,pers
1,0.145,pers
1,0.6325,telef
2,0.3675,telef
2,0.55625,gastarb
1,0.44375,gastarb
1,0.72875,kredit
0,0.27125,kredit
