,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,57177.023
97,epoch,2,50,48,41192.902
146,epoch,3,50,48,38969.918
195,epoch,4,50,48,37814.84
244,epoch,5,50,48,36831.863
293,epoch,6,50,48,36006.22
342,epoch,7,50,48,34771.223
391,epoch,8,50,48,34262.7
440,epoch,9,50,48,32274.89
489,epoch,10,50,48,30932.297
538,epoch,11,50,48,27732.318
587,epoch,12,50,48,24498.88
636,epoch,13,50,48,22430.404
685,epoch,14,50,48,20581.764
734,epoch,15,50,48,19183.686
783,epoch,16,50,48,18091.898
832,epoch,17,50,48,17561.762
881,epoch,18,50,48,15718.71
930,epoch,19,50,48,8420.304
979,epoch,20,50,48,2342.732
1028,epoch,21,50,48,1333.7327
1077,epoch,22,50,48,777.5505
1126,epoch,23,50,48,688.51556
1175,epoch,24,50,48,635.2728
1224,epoch,25,50,48,555.3147
1273,epoch,26,50,48,496.39612
1322,epoch,27,50,48,435.69208
1371,epoch,28,50,48,439.12814
1420,epoch,29,50,48,367.5202
1469,epoch,30,50,48,363.16757
1518,epoch,31,50,48,344.1778
1567,epoch,32,50,48,338.92212
1616,epoch,33,50,48,336.43124
1665,epoch,34,50,48,309.01825
1714,epoch,35,50,48,299.16946
1763,epoch,36,50,48,305.03717
1812,epoch,37,50,48,282.0134
1861,epoch,38,50,48,291.09778
1910,epoch,39,50,48,266.50522
1959,epoch,40,50,48,262.39807
2008,epoch,41,50,48,261.16608
2057,epoch,42,50,48,250.67064
2106,epoch,43,50,48,251.75272
2155,epoch,44,50,48,243.65784
2204,epoch,45,50,48,256.25427
2253,epoch,46,50,48,244.92093
2302,epoch,47,50,48,242.7235
2351,epoch,48,50,48,249.80453
2400,epoch,49,50,48,232.84752
2449,epoch,50,50,48,241.41368
