,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,49062.62
97,epoch,2,50,48,34194.23
146,epoch,3,50,48,23818.256
195,epoch,4,50,48,16277.659
244,epoch,5,50,48,10663.821
293,epoch,6,50,48,5940.1094
342,epoch,7,50,48,4278.998
391,epoch,8,50,48,2325.83
440,epoch,9,50,48,1639.208
489,epoch,10,50,48,1048.6726
538,epoch,11,50,48,842.7378
587,epoch,12,50,48,801.8205
636,epoch,13,50,48,579.28687
685,epoch,14,50,48,676.2508
734,epoch,15,50,48,442.94574
783,epoch,16,50,48,416.14294
832,epoch,17,50,48,399.25452
881,epoch,18,50,48,427.7801
930,epoch,19,50,48,357.79123
979,epoch,20,50,48,366.597
1028,epoch,21,50,48,366.12952
1077,epoch,22,50,48,333.90033
1126,epoch,23,50,48,325.35553
1175,epoch,24,50,48,304.29782
1224,epoch,25,50,48,327.40417
1273,epoch,26,50,48,374.6128
1322,epoch,27,50,48,301.8625
1371,epoch,28,50,48,294.35703
1420,epoch,29,50,48,293.26035
1469,epoch,30,50,48,291.3328
1518,epoch,31,50,48,279.71616
1567,epoch,32,50,48,280.68866
1616,epoch,33,50,48,289.28766
1665,epoch,34,50,48,288.58148
1714,epoch,35,50,48,268.73587
1763,epoch,36,50,48,297.32944
1812,epoch,37,50,48,262.0108
1861,epoch,38,50,48,257.12927
1910,epoch,39,50,48,254.30235
1959,epoch,40,50,48,267.45068
2008,epoch,41,50,48,242.02069
2057,epoch,42,50,48,244.36877
2106,epoch,43,50,48,288.8725
2155,epoch,44,50,48,225.28851
2204,epoch,45,50,48,236.07968
2253,epoch,46,50,48,216.84174
2302,epoch,47,50,48,205.66936
2351,epoch,48,50,48,188.65746
2400,epoch,49,50,48,218.8828
2449,epoch,50,50,48,187.21664
