value,frequency,column
Male,0.8061183144246353,sex
Female,0.19388168557536467,sex
25 - 45,0.5719205834683955,age_cat
Less than 25,0.21819286871961102,age_cat
Greater than 45,0.2098865478119935,age_cat
African-American,0.5135737439222042,race
Caucasian,0.3411669367909238,race
Hispanic,0.08103727714748785,race
Other,0.058549432739059964,race
Asian,0.004051863857374392,race
Native American,0.0016207455429497568,race
F,0.6470826580226904,c_charge_degree
M,0.35291734197730956,c_charge_degree
0,0.5222852512155591,is_recid
1,0.47771474878444087,is_recid
Low,0.5567260940032415,score_text
Medium,0.26296596434359804,score_text
High,0.18030794165316044,score_text
0,0.5512560777957861,two_year_recid
1,0.44874392220421394,two_year_recid
