sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,Greater than 45,Other,0,0,0,1.0,-1.0,M,Battery,1,1,Battery,1,Low,1
Female,Greater than 45,Asian,0,0,3,3.0,-1.0,F,Battery,1,1,Battery,3,High,1
Female,25 - 45,African-American,0,0,0,0.0,-1.0,F,Driving While License Revoked,1,0,,0,Low,1
Male,Less than 25,African-American,0,1,0,2.0,-1.0,F,Possession of Cannabis,0,0,,2,High,0
Female,25 - 45,Other,0,0,0,0.0,-1.0,M,Felony Driving While Lic Suspd,0,0,,0,High,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,M,Petit Theft,1,0,,1,Low,0
Male,25 - 45,Hispanic,0,0,0,0.0,0.0,M,Lewd or Lascivious Molestation,0,0,,0,Low,0
Male,Less than 25,Other,0,0,0,3.0,-1.0,F,Petit Theft,1,0,Grand Theft in the 3rd Degree,3,High,1
Female,Less than 25,Native American,0,0,0,0.0,-1.0,M,Felony Driving While Lic Suspd,0,0,,0,Low,0
Male,Greater than 45,Native American,0,0,1,1.0,-22.0,M,arrest case no charge,0,0,,1,Low,0
Male,Less than 25,African-American,2,0,0,11.0,-1.0,F,Possession of Cannabis,0,0,,11,Low,0
Male,Less than 25,Native American,0,0,0,0.0,0.0,F,Operating W/O Valid License,1,1,Culpable Negligence,0,High,1
Female,25 - 45,Other,0,0,0,0.0,-1.0,F,Petit Theft,1,0,Operating W/O Valid License,0,Medium,1
Male,25 - 45,Other,0,1,0,9.0,-1.0,F,arrest case no charge,1,0,Possession of Cocaine,9,High,1
Female,25 - 45,Other,0,0,0,0.0,-1.0,M,Possession of Cannabis,0,0,,0,Low,0
Female,Less than 25,Caucasian,0,0,0,0.0,0.0,M,Petit Theft,1,0,Unlaw LicTag/Sticker Attach,0,Low,1
Male,25 - 45,Asian,0,0,0,0.0,-1.0,M,Felony Driving While Lic Suspd,1,0,Operating W/O Valid License,0,Low,1
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Driving While License Revoked,0,0,,0,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,F,Battery,1,1,Robbery W/Firearm,0,Low,1
Male,25 - 45,Hispanic,0,0,0,2.0,-1.0,F,Felony Driving While Lic Suspd,0,0,,2,Medium,0
Female,Less than 25,Other,0,0,0,14.0,-1.0,F,arrest case no charge,0,0,,14,High,0
Male,Greater than 45,Hispanic,0,0,0,2.0,-1.0,M,Felony Driving While Lic Suspd,0,0,,2,Low,0
Female,Less than 25,African-American,0,0,0,4.0,-1.0,F,Grand Theft in the 3rd Degree,1,1,Battery on Law Enforc Officer,4,High,1
Male,25 - 45,Other,0,0,0,0.0,-1.0,M,DUI Property Damage/Injury,0,0,,0,Low,0
Female,Less than 25,Caucasian,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,0.0,F,Petit Theft,0,0,,0,Medium,0
Female,Less than 25,Asian,0,0,0,1.0,-1.0,M,arrest case no charge,1,0,,1,Low,1
Male,25 - 45,Asian,0,0,0,3.0,-1.0,F,Possession of Cannabis,1,0,,3,High,1
Male,Less than 25,Asian,0,0,0,3.0,-1.0,F,Felony Driving While Lic Suspd,1,0,Operating W/O Valid License,3,Low,1
Female,Less than 25,Caucasian,0,0,0,0.0,-1.0,M,Felony Driving While Lic Suspd,0,0,,0,Low,0
Male,Less than 25,Asian,0,0,0,2.0,-1.0,F,Felony Driving While Lic Suspd,1,0,Grand Theft in the 3rd Degree,2,Low,1
Male,Less than 25,Hispanic,0,0,0,4.0,0.0,F,Possession of Cannabis,1,0,Operating W/O Valid License,4,Low,1
Female,25 - 45,Native American,0,0,0,9.0,0.0,F,Possession of Cannabis,1,0,Grand Theft in the 3rd Degree,9,High,1
Male,25 - 45,African-American,0,0,0,5.0,-1.0,F,Possession of Cannabis,1,0,,5,Low,0
Male,Greater than 45,African-American,0,0,0,2.0,-1.0,F,arrest case no charge,1,0,Operating W/O Valid License,2,Low,1
Male,Less than 25,Asian,0,0,0,3.0,0.0,M,Felony Driving While Lic Suspd,0,0,,3,Medium,0
Female,Greater than 45,Caucasian,0,0,0,5.0,0.0,F,arrest case no charge,1,0,Unlaw LicTag/Sticker Attach,5,Medium,1
Female,Greater than 45,Hispanic,0,2,2,11.0,-1.0,F,Petit Theft,0,0,,11,High,0
Male,Less than 25,Native American,0,0,0,0.0,-1.0,F,Petit Theft,0,0,,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Female,25 - 45,Asian,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,Possession of Cocaine,1,Medium,1
