,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,206759.89
3,epoch,2,1250,1,127316.73
5,epoch,3,1250,1,75766.04
7,epoch,4,1250,1,50025.723
9,epoch,5,1250,1,43673.258
11,epoch,6,1250,1,47319.695
13,epoch,7,1250,1,51659.766
15,epoch,8,1250,1,53638.816
17,epoch,9,1250,1,53055.957
19,epoch,10,1250,1,50821.406
21,epoch,11,1250,1,48171.766
23,epoch,12,1250,1,46142.88
25,epoch,13,1250,1,44802.887
27,epoch,14,1250,1,44047.105
29,epoch,15,1250,1,43798.43
31,epoch,16,1250,1,43802.23
33,epoch,17,1250,1,43807.8
35,epoch,18,1250,1,43640.004
37,epoch,19,1250,1,43356.34
39,epoch,20,1250,1,43180.887
41,epoch,21,1250,1,43201.895
43,epoch,22,1250,1,43350.17
45,epoch,23,1250,1,43381.055
47,epoch,24,1250,1,43224.184
49,epoch,25,1250,1,42890.95
51,epoch,26,1250,1,42415.977
53,epoch,27,1250,1,42082.223
55,epoch,28,1250,1,41903.004
57,epoch,29,1250,1,41689.316
59,epoch,30,1250,1,41520.773
61,epoch,31,1250,1,41298.57
63,epoch,32,1250,1,41042.133
65,epoch,33,1250,1,40813.547
67,epoch,34,1250,1,40524.676
69,epoch,35,1250,1,40193.33
71,epoch,36,1250,1,39881.156
73,epoch,37,1250,1,39692.266
75,epoch,38,1250,1,39562.4
77,epoch,39,1250,1,39413.098
79,epoch,40,1250,1,39260.54
81,epoch,41,1250,1,39079.098
83,epoch,42,1250,1,38817.168
85,epoch,43,1250,1,38482.305
87,epoch,44,1250,1,38177.93
89,epoch,45,1250,1,38007.305
91,epoch,46,1250,1,37927.863
93,epoch,47,1250,1,37823.723
95,epoch,48,1250,1,37636.285
97,epoch,49,1250,1,37384.887
99,epoch,50,1250,1,37118.15
101,epoch,51,1250,1,36882.336
103,epoch,52,1250,1,36712.72
105,epoch,53,1250,1,36567.168
107,epoch,54,1250,1,36383.46
109,epoch,55,1250,1,36171.043
111,epoch,56,1250,1,35963.074
113,epoch,57,1250,1,35766.91
115,epoch,58,1250,1,35562.777
117,epoch,59,1250,1,35350.23
119,epoch,60,1250,1,35153.6
121,epoch,61,1250,1,34974.652
123,epoch,62,1250,1,34785.46
125,epoch,63,1250,1,34581.4
127,epoch,64,1250,1,34390.785
129,epoch,65,1250,1,34200.83
131,epoch,66,1250,1,33998.973
133,epoch,67,1250,1,33806.355
135,epoch,68,1250,1,33611.312
137,epoch,69,1250,1,33410.645
139,epoch,70,1250,1,33213.477
141,epoch,71,1250,1,33020.99
143,epoch,72,1250,1,32830.375
145,epoch,73,1250,1,32635.229
147,epoch,74,1250,1,32440.186
149,epoch,75,1250,1,32239.12
151,epoch,76,1250,1,32029.453
153,epoch,77,1250,1,31811.93
155,epoch,78,1250,1,31573.938
157,epoch,79,1250,1,31352.852
159,epoch,80,1250,1,31151.953
161,epoch,81,1250,1,30931.004
163,epoch,82,1250,1,30686.709
165,epoch,83,1250,1,30471.85
167,epoch,84,1250,1,30241.697
169,epoch,85,1250,1,29981.951
171,epoch,86,1250,1,29695.932
173,epoch,87,1250,1,29436.307
175,epoch,88,1250,1,29207.395
177,epoch,89,1250,1,29019.395
179,epoch,90,1250,1,28762.863
181,epoch,91,1250,1,28517.955
183,epoch,92,1250,1,28264.729
185,epoch,93,1250,1,28031.371
187,epoch,94,1250,1,27792.668
189,epoch,95,1250,1,27536.432
191,epoch,96,1250,1,27298.348
193,epoch,97,1250,1,27055.732
195,epoch,98,1250,1,26834.846
197,epoch,99,1250,1,26594.998
199,epoch,100,1250,1,26345.268
201,epoch,101,1250,1,26113.926
203,epoch,102,1250,1,25887.918
205,epoch,103,1250,1,25672.967
207,epoch,104,1250,1,25440.998
209,epoch,105,1250,1,25209.32
211,epoch,106,1250,1,24991.041
213,epoch,107,1250,1,24772.355
215,epoch,108,1250,1,24561.74
217,epoch,109,1250,1,24349.588
219,epoch,110,1250,1,24133.041
221,epoch,111,1250,1,23924.684
223,epoch,112,1250,1,23720.207
225,epoch,113,1250,1,23519.22
227,epoch,114,1250,1,23319.955
229,epoch,115,1250,1,23118.76
231,epoch,116,1250,1,22922.137
233,epoch,117,1250,1,22730.795
235,epoch,118,1250,1,22540.568
237,epoch,119,1250,1,22353.35
239,epoch,120,1250,1,22168.395
241,epoch,121,1250,1,21983.586
243,epoch,122,1250,1,21800.111
245,epoch,123,1250,1,21617.535
247,epoch,124,1250,1,21433.006
249,epoch,125,1250,1,21243.295
251,epoch,126,1250,1,21044.959
253,epoch,127,1250,1,20842.383
255,epoch,128,1250,1,20650.285
257,epoch,129,1250,1,20483.537
259,epoch,130,1250,1,20336.043
261,epoch,131,1250,1,20185.396
263,epoch,132,1250,1,20022.87
265,epoch,133,1250,1,19850.324
267,epoch,134,1250,1,19675.291
269,epoch,135,1250,1,19506.197
271,epoch,136,1250,1,19347.518
273,epoch,137,1250,1,19195.512
275,epoch,138,1250,1,19050.72
277,epoch,139,1250,1,18916.842
279,epoch,140,1250,1,18825.89
281,epoch,141,1250,1,18700.04
283,epoch,142,1250,1,18561.87
285,epoch,143,1250,1,18298.016
287,epoch,144,1250,1,18181.143
289,epoch,145,1250,1,18162.184
291,epoch,146,1250,1,17966.297
293,epoch,147,1250,1,17748.672
295,epoch,148,1250,1,17614.076
297,epoch,149,1250,1,17552.398
299,epoch,150,1250,1,17450.367
301,epoch,151,1250,1,17243.973
303,epoch,152,1250,1,17076.807
305,epoch,153,1250,1,16997.266
307,epoch,154,1250,1,16896.168
309,epoch,155,1250,1,16770.531
311,epoch,156,1250,1,16583.785
313,epoch,157,1250,1,16453.887
315,epoch,158,1250,1,16360.236
317,epoch,159,1250,1,16279.667
319,epoch,160,1250,1,16187.017
321,epoch,161,1250,1,16038.213
323,epoch,162,1250,1,15879.857
325,epoch,163,1250,1,15727.441
327,epoch,164,1250,1,15596.75
329,epoch,165,1250,1,15484.221
331,epoch,166,1250,1,15377.573
333,epoch,167,1250,1,15287.697
335,epoch,168,1250,1,15173.538
337,epoch,169,1250,1,15058.908
339,epoch,170,1250,1,14904.675
341,epoch,171,1250,1,14742.243
343,epoch,172,1250,1,14577.93
345,epoch,173,1250,1,14412.429
347,epoch,174,1250,1,14251.901
349,epoch,175,1250,1,14101.127
351,epoch,176,1250,1,13983.908
353,epoch,177,1250,1,13893.217
355,epoch,178,1250,1,13804.44
357,epoch,179,1250,1,13661.236
359,epoch,180,1250,1,13489.066
361,epoch,181,1250,1,13304.094
363,epoch,182,1250,1,13136.893
365,epoch,183,1250,1,12977.613
367,epoch,184,1250,1,12822.571
369,epoch,185,1250,1,12677.863
371,epoch,186,1250,1,12544.685
373,epoch,187,1250,1,12422.953
375,epoch,188,1250,1,12315.039
377,epoch,189,1250,1,12241.286
379,epoch,190,1250,1,12275.213
381,epoch,191,1250,1,12519.288
383,epoch,192,1250,1,12650.2295
385,epoch,193,1250,1,11938.575
387,epoch,194,1250,1,11587.165
389,epoch,195,1250,1,11754.773
391,epoch,196,1250,1,11276.712
393,epoch,197,1250,1,10986.185
395,epoch,198,1250,1,11059.763
397,epoch,199,1250,1,10728.449
399,epoch,200,1250,1,10688.466
401,epoch,201,1250,1,10678.634
403,epoch,202,1250,1,10360.244
405,epoch,203,1250,1,10379.722
407,epoch,204,1250,1,10206.0
409,epoch,205,1250,1,9939.087
411,epoch,206,1250,1,9969.762
413,epoch,207,1250,1,9815.108
415,epoch,208,1250,1,9563.925
417,epoch,209,1250,1,9571.979
419,epoch,210,1250,1,9510.015
421,epoch,211,1250,1,9242.183
423,epoch,212,1250,1,9152.465
425,epoch,213,1250,1,9175.207
427,epoch,214,1250,1,9046.921
429,epoch,215,1250,1,8823.917
431,epoch,216,1250,1,8675.871
433,epoch,217,1250,1,8623.677
435,epoch,218,1250,1,8609.948
437,epoch,219,1250,1,8546.997
439,epoch,220,1250,1,8452.081
441,epoch,221,1250,1,8251.54
443,epoch,222,1250,1,8034.5835
445,epoch,223,1250,1,7888.0166
447,epoch,224,1250,1,7831.121
449,epoch,225,1250,1,7775.1284
451,epoch,226,1250,1,7673.9346
453,epoch,227,1250,1,7525.443
455,epoch,228,1250,1,7362.128
457,epoch,229,1250,1,7258.8774
459,epoch,230,1250,1,7196.056
461,epoch,231,1250,1,7144.0215
463,epoch,232,1250,1,7076.97
465,epoch,233,1250,1,6962.709
467,epoch,234,1250,1,6823.2246
469,epoch,235,1250,1,6679.954
471,epoch,236,1250,1,6573.094
473,epoch,237,1250,1,6506.0137
475,epoch,238,1250,1,6453.7114
477,epoch,239,1250,1,6410.392
479,epoch,240,1250,1,6358.19
481,epoch,241,1250,1,6287.386
483,epoch,242,1250,1,6183.143
485,epoch,243,1250,1,6080.5503
487,epoch,244,1250,1,5969.984
489,epoch,245,1250,1,5870.878
491,epoch,246,1250,1,5766.421
493,epoch,247,1250,1,5675.3066
495,epoch,248,1250,1,5583.5723
497,epoch,249,1250,1,5522.566
499,epoch,250,1250,1,5479.068
501,epoch,251,1250,1,5494.002
503,epoch,252,1250,1,5484.5703
505,epoch,253,1250,1,5500.0674
507,epoch,254,1250,1,5261.655
509,epoch,255,1250,1,5011.591
511,epoch,256,1250,1,4843.8438
513,epoch,257,1250,1,4849.1533
515,epoch,258,1250,1,4888.491
517,epoch,259,1250,1,4757.279
519,epoch,260,1250,1,4590.173
521,epoch,261,1250,1,4525.355
523,epoch,262,1250,1,4531.9565
525,epoch,263,1250,1,4486.5044
527,epoch,264,1250,1,4356.5366
529,epoch,265,1250,1,4250.4214
531,epoch,266,1250,1,4215.031
533,epoch,267,1250,1,4203.614
535,epoch,268,1250,1,4159.6426
537,epoch,269,1250,1,4071.6553
539,epoch,270,1250,1,3973.2683
541,epoch,271,1250,1,3899.2239
543,epoch,272,1250,1,3861.3647
545,epoch,273,1250,1,3842.1394
547,epoch,274,1250,1,3827.6436
549,epoch,275,1250,1,3804.022
551,epoch,276,1250,1,3764.6875
553,epoch,277,1250,1,3715.3904
555,epoch,278,1250,1,3663.7827
557,epoch,279,1250,1,3613.6187
559,epoch,280,1250,1,3562.7153
561,epoch,281,1250,1,3511.326
563,epoch,282,1250,1,3467.6382
565,epoch,283,1250,1,3428.7334
567,epoch,284,1250,1,3404.941
569,epoch,285,1250,1,3381.9346
571,epoch,286,1250,1,3374.9033
573,epoch,287,1250,1,3369.7432
575,epoch,288,1250,1,3388.1116
577,epoch,289,1250,1,3381.9026
579,epoch,290,1250,1,3328.205
581,epoch,291,1250,1,3207.7598
583,epoch,292,1250,1,3072.6965
585,epoch,293,1250,1,2985.2231
587,epoch,294,1250,1,2963.7903
589,epoch,295,1250,1,2983.7004
591,epoch,296,1250,1,2996.354
593,epoch,297,1250,1,2965.6887
595,epoch,298,1250,1,2894.7983
597,epoch,299,1250,1,2818.5493
599,epoch,300,1250,1,2767.4734
601,epoch,301,1250,1,2747.7542
603,epoch,302,1250,1,2747.216
605,epoch,303,1250,1,2750.6345
607,epoch,304,1250,1,2746.5015
609,epoch,305,1250,1,2730.0576
611,epoch,306,1250,1,2696.2168
613,epoch,307,1250,1,2665.5637
615,epoch,308,1250,1,2620.6958
617,epoch,309,1250,1,2581.9966
619,epoch,310,1250,1,2518.3364
621,epoch,311,1250,1,2444.376
623,epoch,312,1250,1,2385.7285
625,epoch,313,1250,1,2349.685
627,epoch,314,1250,1,2293.8987
629,epoch,315,1250,1,2265.4695
631,epoch,316,1250,1,2243.477
633,epoch,317,1250,1,2275.4297
635,epoch,318,1250,1,2517.289
637,epoch,319,1250,1,3367.8115
639,epoch,320,1250,1,3626.4275
641,epoch,321,1250,1,3013.936
643,epoch,322,1250,1,2042.9509
645,epoch,323,1250,1,2746.0112
647,epoch,324,1250,1,3171.5447
649,epoch,325,1250,1,1910.0814
651,epoch,326,1250,1,2987.009
653,epoch,327,1250,1,2725.6655
655,epoch,328,1250,1,2297.458
657,epoch,329,1250,1,2761.644
659,epoch,330,1250,1,1879.673
661,epoch,331,1250,1,2443.1384
663,epoch,332,1250,1,1885.2103
665,epoch,333,1250,1,2325.4888
667,epoch,334,1250,1,1810.9747
669,epoch,335,1250,1,2157.32
671,epoch,336,1250,1,1743.3114
673,epoch,337,1250,1,2088.387
675,epoch,338,1250,1,1743.66
677,epoch,339,1250,1,1921.8237
679,epoch,340,1250,1,1698.5033
681,epoch,341,1250,1,1814.5715
683,epoch,342,1250,1,1685.2394
685,epoch,343,1250,1,1708.0526
687,epoch,344,1250,1,1695.4082
689,epoch,345,1250,1,1583.6685
691,epoch,346,1250,1,1689.945
693,epoch,347,1250,1,1527.4915
695,epoch,348,1250,1,1638.4832
697,epoch,349,1250,1,1532.847
699,epoch,350,1250,1,1552.8007
701,epoch,351,1250,1,1527.5209
703,epoch,352,1250,1,1483.1571
705,epoch,353,1250,1,1525.0271
707,epoch,354,1250,1,1437.764
709,epoch,355,1250,1,1486.9633
711,epoch,356,1250,1,1448.5865
713,epoch,357,1250,1,1412.2604
715,epoch,358,1250,1,1449.1018
717,epoch,359,1250,1,1382.9489
719,epoch,360,1250,1,1401.396
721,epoch,361,1250,1,1384.6106
723,epoch,362,1250,1,1351.4197
725,epoch,363,1250,1,1373.0138
727,epoch,364,1250,1,1334.4209
729,epoch,365,1250,1,1334.256
731,epoch,366,1250,1,1332.281
733,epoch,367,1250,1,1304.124
735,epoch,368,1250,1,1314.5486
737,epoch,369,1250,1,1294.703
739,epoch,370,1250,1,1279.9735
741,epoch,371,1250,1,1284.7437
743,epoch,372,1250,1,1260.3586
745,epoch,373,1250,1,1254.3638
747,epoch,374,1250,1,1252.0593
749,epoch,375,1250,1,1231.4528
751,epoch,376,1250,1,1227.4729
753,epoch,377,1250,1,1221.8373
755,epoch,378,1250,1,1206.31
757,epoch,379,1250,1,1205.155
759,epoch,380,1250,1,1210.7206
761,epoch,381,1250,1,1233.5752
763,epoch,382,1250,1,1372.5319
765,epoch,383,1250,1,1551.1329
767,epoch,384,1250,1,2252.349
769,epoch,385,1250,1,1702.584
771,epoch,386,1250,1,1361.2825
773,epoch,387,1250,1,2392.3726
775,epoch,388,1250,1,2231.1226
777,epoch,389,1250,1,1527.8643
779,epoch,390,1250,1,1852.1023
781,epoch,391,1250,1,1579.9031
783,epoch,392,1250,1,1636.8176
785,epoch,393,1250,1,1846.3378
787,epoch,394,1250,1,1308.0131
789,epoch,395,1250,1,1685.5638
791,epoch,396,1250,1,1383.5365
793,epoch,397,1250,1,1398.3325
795,epoch,398,1250,1,1483.9276
797,epoch,399,1250,1,1226.1461
799,epoch,400,1250,1,1443.9247
801,epoch,401,1250,1,1308.1438
803,epoch,402,1250,1,1297.1141
805,epoch,403,1250,1,1184.4192
807,epoch,404,1250,1,1322.5161
809,epoch,405,1250,1,1193.5011
811,epoch,406,1250,1,1199.4955
813,epoch,407,1250,1,1223.8062
815,epoch,408,1250,1,1116.8649
817,epoch,409,1250,1,1206.2997
819,epoch,410,1250,1,1140.6879
821,epoch,411,1250,1,1112.4785
823,epoch,412,1250,1,1129.7461
825,epoch,413,1250,1,1109.7627
827,epoch,414,1250,1,1104.5771
829,epoch,415,1250,1,1081.388
831,epoch,416,1250,1,1065.6276
833,epoch,417,1250,1,1071.5969
835,epoch,418,1250,1,1059.8405
837,epoch,419,1250,1,1039.9456
839,epoch,420,1250,1,1032.7953
841,epoch,421,1250,1,1030.5901
843,epoch,422,1250,1,1019.338
845,epoch,423,1250,1,1011.0099
847,epoch,424,1250,1,996.1519
849,epoch,425,1250,1,998.7262
851,epoch,426,1250,1,985.3775
853,epoch,427,1250,1,975.5224
855,epoch,428,1250,1,976.33746
857,epoch,429,1250,1,959.43353
859,epoch,430,1250,1,964.543
861,epoch,431,1250,1,953.3411
863,epoch,432,1250,1,943.6844
865,epoch,433,1250,1,947.4047
867,epoch,434,1250,1,936.92865
869,epoch,435,1250,1,931.05835
871,epoch,436,1250,1,923.96625
873,epoch,437,1250,1,924.4642
875,epoch,438,1250,1,913.7305
877,epoch,439,1250,1,908.06775
879,epoch,440,1250,1,906.2533
881,epoch,441,1250,1,899.8148
883,epoch,442,1250,1,896.80457
885,epoch,443,1250,1,893.51807
887,epoch,444,1250,1,898.0011
889,epoch,445,1250,1,908.86444
891,epoch,446,1250,1,956.61145
893,epoch,447,1250,1,1024.9414
895,epoch,448,1250,1,1256.3153
897,epoch,449,1250,1,1387.0476
899,epoch,450,1250,1,1748.0798
901,epoch,451,1250,1,1167.332
903,epoch,452,1250,1,984.5625
905,epoch,453,1250,1,1656.1963
907,epoch,454,1250,1,1564.8088
909,epoch,455,1250,1,1173.5671
911,epoch,456,1250,1,1119.5511
913,epoch,457,1250,1,1174.3217
915,epoch,458,1250,1,1057.8129
917,epoch,459,1250,1,1020.1409
919,epoch,460,1250,1,1123.4147
921,epoch,461,1250,1,984.3924
923,epoch,462,1250,1,995.7703
925,epoch,463,1250,1,1049.7979
927,epoch,464,1250,1,889.5374
929,epoch,465,1250,1,954.7195
931,epoch,466,1250,1,978.33673
933,epoch,467,1250,1,850.77405
935,epoch,468,1250,1,929.3201
937,epoch,469,1250,1,919.94226
939,epoch,470,1250,1,826.66406
941,epoch,471,1250,1,890.91833
943,epoch,472,1250,1,841.2829
945,epoch,473,1250,1,822.8343
947,epoch,474,1250,1,858.8644
949,epoch,475,1250,1,817.1948
951,epoch,476,1250,1,809.6176
953,epoch,477,1250,1,807.56696
955,epoch,478,1250,1,819.3736
957,epoch,479,1250,1,790.5984
959,epoch,480,1250,1,772.07074
961,epoch,481,1250,1,790.5872
963,epoch,482,1250,1,763.4193
965,epoch,483,1250,1,762.61316
967,epoch,484,1250,1,765.9395
969,epoch,485,1250,1,749.50665
971,epoch,486,1250,1,740.32465
973,epoch,487,1250,1,740.1741
975,epoch,488,1250,1,748.4793
977,epoch,489,1250,1,734.58026
979,epoch,490,1250,1,726.44574
981,epoch,491,1250,1,723.32697
983,epoch,492,1250,1,718.85144
985,epoch,493,1250,1,712.9471
987,epoch,494,1250,1,707.2315
989,epoch,495,1250,1,714.02155
991,epoch,496,1250,1,710.6452
993,epoch,497,1250,1,706.5418
995,epoch,498,1250,1,704.4113
997,epoch,499,1250,1,708.0926
999,epoch,500,1250,1,712.8664
1001,epoch,501,1250,1,711.0074
1003,epoch,502,1250,1,725.4599
1005,epoch,503,1250,1,755.2732
1007,epoch,504,1250,1,825.6854
1009,epoch,505,1250,1,895.1192
1011,epoch,506,1250,1,1043.993
1013,epoch,507,1250,1,1042.6844
1015,epoch,508,1250,1,1054.7402
1017,epoch,509,1250,1,797.80145
1019,epoch,510,1250,1,678.4121
1021,epoch,511,1250,1,786.9262
1023,epoch,512,1250,1,922.66254
1025,epoch,513,1250,1,969.0617
1027,epoch,514,1250,1,750.9418
1029,epoch,515,1250,1,739.84845
1031,epoch,516,1250,1,974.737
1033,epoch,517,1250,1,919.9295
1035,epoch,518,1250,1,778.7438
1037,epoch,519,1250,1,735.95215
1039,epoch,520,1250,1,806.2844
1041,epoch,521,1250,1,832.47754
1043,epoch,522,1250,1,725.0518
1045,epoch,523,1250,1,694.19775
1047,epoch,524,1250,1,723.12976
1049,epoch,525,1250,1,741.3477
1051,epoch,526,1250,1,712.90393
1053,epoch,527,1250,1,669.93677
1055,epoch,528,1250,1,672.1333
1057,epoch,529,1250,1,696.0003
1059,epoch,530,1250,1,700.63153
1061,epoch,531,1250,1,651.5714
1063,epoch,532,1250,1,633.7744
1065,epoch,533,1250,1,663.33954
1067,epoch,534,1250,1,671.1634
1069,epoch,535,1250,1,649.25464
1071,epoch,536,1250,1,622.806
1073,epoch,537,1250,1,627.3081
1075,epoch,538,1250,1,636.6493
1077,epoch,539,1250,1,630.6883
1079,epoch,540,1250,1,621.40765
1081,epoch,541,1250,1,622.20905
1083,epoch,542,1250,1,624.39307
1085,epoch,543,1250,1,619.0376
1087,epoch,544,1250,1,605.9586
1089,epoch,545,1250,1,602.4784
1091,epoch,546,1250,1,661.90137
1093,epoch,547,1250,1,873.5334
1095,epoch,548,1250,1,1408.6019
1097,epoch,549,1250,1,1626.0059
1099,epoch,550,1250,1,1253.3551
1101,epoch,551,1250,1,736.2259
