29, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
56, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Iran, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, El-Salvador, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, 5th-6th, Divorced, Protective-serv, Not-in-family, White, Female,0,0,50, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Ecuador, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, Yugoslavia, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, Ecuador, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, South, <=50K
41, Private, 5th-6th, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Scotland, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,44, Ireland, <=50K
41, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Not-in-family, Other, Female,7550,0,35, Nicaragua, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Cambodia, >50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, Dominican-Republic, <=50K
58, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,48, Poland, <=50K
62, Self-emp-inc, Doctorate, Divorced, Transport-moving, Not-in-family, White, Male,0,0,93, Vietnam, <=50K
39, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,36, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, >50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, Japan, <=50K
53, Private, Bachelors, Widowed, Craft-repair, Husband, White, Male,4478,0,40, Yugoslavia, <=50K
24, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, Ecuador, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, Jamaica, <=50K
69, Self-emp-inc, Some-college, Divorced, Sales, Not-in-family, White, Female,2174,0,40, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,46, China, >50K
31, Private, Bachelors, Never-married, Craft-repair, Other-relative, Other, Female,0,0,40, England, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Dominican-Republic, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Germany, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cambodia, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,54, Canada, >50K
21, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, Thailand, <=50K
43, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, El-Salvador, >50K
39, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Haiti, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, Dominican-Republic, <=50K
32, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, Nicaragua, <=50K
22, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,38, Japan, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,30, Japan, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, France, <=50K
51, Private, 9th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Laos, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Poland, >50K
35, Local-gov, 7th-8th, Divorced, Other-service, Unmarried, Black, Female,0,0,50, France, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,75, Hong, >50K
64, Local-gov, HS-grad, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,4, Nicaragua, <=50K
35, Private, Assoc-voc, Separated, Other-service, Wife, White, Male,0,0,40, Japan, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Honduras, <=50K
30, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Cuba, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Ecuador, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, India, >50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
