,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,56550.87
97,epoch,2,50,48,41325.605
146,epoch,3,50,48,38253.777
195,epoch,4,50,48,34348.344
244,epoch,5,50,48,30361.334
293,epoch,6,50,48,25902.027
342,epoch,7,50,48,21786.688
391,epoch,8,50,48,18322.818
440,epoch,9,50,48,15763.123
489,epoch,10,50,48,13757.069
538,epoch,11,50,48,11673.397
587,epoch,12,50,48,12943.84
636,epoch,13,50,48,9948.11
685,epoch,14,50,48,3933.7898
734,epoch,15,50,48,1412.3259
783,epoch,16,50,48,775.75867
832,epoch,17,50,48,593.28345
881,epoch,18,50,48,489.3714
930,epoch,19,50,48,424.89938
979,epoch,20,50,48,401.6656
1028,epoch,21,50,48,369.88586
1077,epoch,22,50,48,355.1131
1126,epoch,23,50,48,342.25867
1175,epoch,24,50,48,347.9173
1224,epoch,25,50,48,326.01877
1273,epoch,26,50,48,322.07645
1322,epoch,27,50,48,325.63623
1371,epoch,28,50,48,309.92252
1420,epoch,29,50,48,309.21384
1469,epoch,30,50,48,304.1305
1518,epoch,31,50,48,306.1394
1567,epoch,32,50,48,281.10898
1616,epoch,33,50,48,268.9265
1665,epoch,34,50,48,261.5492
1714,epoch,35,50,48,264.36835
1763,epoch,36,50,48,256.7193
1812,epoch,37,50,48,251.42845
1861,epoch,38,50,48,246.93279
1910,epoch,39,50,48,250.24968
1959,epoch,40,50,48,233.68448
2008,epoch,41,50,48,243.2851
2057,epoch,42,50,48,238.52568
2106,epoch,43,50,48,231.26587
2155,epoch,44,50,48,231.27458
2204,epoch,45,50,48,234.685
2253,epoch,46,50,48,227.7063
2302,epoch,47,50,48,232.68034
2351,epoch,48,50,48,229.72513
2400,epoch,49,50,48,222.84026
2449,epoch,50,50,48,221.39648
