value,frequency,column
4,0.3825,laufkont
2,0.28,laufkont
1,0.2775,laufkont
3,0.06,laufkont
2,0.53125,moral
4,0.29125,moral
3,0.08875,moral
0,0.045,moral
1,0.04375,moral
3,0.27375,verw
0,0.215,verw
2,0.1875,verw
1,0.11,verw
9,0.105,verw
6,0.05,verw
5,0.02375,verw
4,0.01375,verw
10,0.01125,verw
8,0.01,verw
1,0.6225,sparkont
5,0.1725,sparkont
2,0.0975,sparkont
3,0.06125,sparkont
4,0.04625,sparkont
3,0.33875,beszeit
5,0.2575,beszeit
2,0.1725,beszeit
4,0.1725,beszeit
1,0.05875,beszeit
4,0.47125,rate
2,0.23375,rate
3,0.155,rate
1,0.14,rate
3,0.55,famges
2,0.31,famges
4,0.09,famges
1,0.05,famges
1,0.90125,buerge
3,0.05625,buerge
2,0.0425,buerge
4,0.415,wohnzeit
2,0.30125,wohnzeit
3,0.1425,wohnzeit
1,0.14125,wohnzeit
3,0.34625,verm
1,0.27125,verm
2,0.24125,verm
4,0.14125,verm
3,0.80875,weitkred
1,0.1425,weitkred
2,0.04875,weitkred
2,0.72375,wohn
1,0.1775,wohn
3,0.09875,wohn
1,0.62125,bishkred
2,0.345,bishkred
3,0.02625,bishkred
4,0.0075,bishkred
3,0.63,beruf
2,0.1975,beruf
4,0.15375,beruf
1,0.01875,beruf
2,0.84375,pers
1,0.15625,pers
1,0.59625,telef
2,0.40375,telef
2,0.96,gastarb
1,0.04,gastarb
1,0.68875,kredit
0,0.31125,kredit
