value,frequency,column
4,0.39625,laufkont
1,0.265,laufkont
2,0.26375,laufkont
3,0.075,laufkont
2,0.50125,moral
4,0.28625,moral
1,0.0825,moral
3,0.08,moral
0,0.05,moral
3,0.27,verw
0,0.255,verw
2,0.21125,verw
1,0.11875,verw
9,0.09875,verw
6,0.0325,verw
5,0.00875,verw
10,0.005,verw
1,0.6025,sparkont
5,0.1725,sparkont
2,0.105,sparkont
3,0.075,sparkont
4,0.045,sparkont
3,0.32125,beszeit
5,0.25625,beszeit
4,0.17875,beszeit
2,0.1625,beszeit
1,0.08125,beszeit
4,0.45,rate
2,0.235,rate
3,0.18125,rate
1,0.13375,rate
3,0.55125,famges
2,0.3325,famges
4,0.0625,famges
1,0.05375,famges
1,0.88625,buerge
2,0.06,buerge
3,0.05375,buerge
4,0.41,wohnzeit
2,0.2975,wohnzeit
3,0.155,wohnzeit
1,0.1375,wohnzeit
3,0.34125,verm
1,0.24625,verm
2,0.24,verm
4,0.1725,verm
3,0.7775,weitkred
1,0.17625,weitkred
2,0.04625,weitkred
2,0.695,wohn
1,0.1875,wohn
3,0.1175,wohn
1,0.62875,bishkred
2,0.3175,bishkred
3,0.0325,bishkred
4,0.02125,bishkred
3,0.67375,beruf
2,0.17,beruf
4,0.14375,beruf
1,0.0125,beruf
2,0.82,pers
1,0.18,pers
1,0.58375,telef
2,0.41625,telef
2,0.9425,gastarb
1,0.0575,gastarb
1,0.6575,kredit
0,0.3425,kredit
