sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,25 - 45,Native American,0,1,0,18.0,0.0,F,Possession of Cocaine,1,0,Poss Pyrrolidinovalerophenone,17,High,1
Female,25 - 45,African-American,0,0,0,2.0,-1.0,M,Battery,1,0,,2,Medium,0
Female,25 - 45,Asian,0,0,0,0.0,0.0,M,Battery On Parking Enfor Speci,0,0,,0,Low,0
Male,Less than 25,African-American,0,0,0,0.0,0.0,M,Oper Motorcycle W/O Valid DL,1,0,POSSESS FIELD BOX WITH REGISTERED MARK,0,Low,1
Male,25 - 45,Native American,0,1,0,9.0,-16.68030688205269,F,Consume Alcoholic Bev Pub,0,0,,9,Medium,0
Male,25 - 45,African-American,0,0,2,3.0,0.0,M,Murder In 2nd Degree W/firearm,1,0,,3,Medium,0
Male,25 - 45,Hispanic,0,0,0,2.0,-1.0,M,Fleeing Or Attmp Eluding A Leo,1,1,Battery Upon Detainee,2,Medium,1
Male,Less than 25,Other,0,0,0,8.0,-1.0,F,Possession of Cocaine,1,0,Carrying Concealed Firearm,8,Low,0
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Driving While License Revoked,0,0,,0,Low,0
Male,25 - 45,Hispanic,0,0,0,11.0,-1.0,F,Driving While License Revoked,1,0,Possession of XLR11,11,Medium,1
Male,Greater than 45,African-American,0,0,0,12.0,-1.0,M,Principal In The First Degree,0,0,,12,Medium,0
Male,Less than 25,Caucasian,0,0,0,1.0,-1.0,F,Fleeing Or Attmp Eluding A Leo,0,0,,1,High,0
Male,25 - 45,Native American,0,0,0,9.0,-1.0,F,Felony Petit Theft,1,0,Resist/Obstruct W/O Violence,9,High,1
Male,25 - 45,Other,0,0,0,1.0,-1.0,F,Traffick Amphetamine 28g><200g,1,0,Possess Cannabis/20 Grams Or Less,1,Low,1
Female,25 - 45,Hispanic,0,1,0,3.0,-1.0,M,Refuse Submit Blood/Breath Test,1,0,Sale/Del Cocaine Child Care Fac,3,Medium,1
Female,Greater than 45,Caucasian,0,0,0,0.0,-2.0,M,Delivery Of Drug Paraphernalia,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,0.0,-1.0,F,Delivery Of Drug Paraphernalia,0,0,,0,Low,0
Female,25 - 45,Caucasian,0,0,0,6.0,-1.0,F,Aggravated Battery On 65/Older,0,0,,6,Medium,0
Male,25 - 45,Asian,1,5,1,14.0,-1.0,F,Criminal Mischief,1,1,Unlawful Use Of License,14,High,1
Male,25 - 45,Caucasian,0,0,0,1.0,0.0,F,Possession of Cocaine,0,0,,1,Low,0
Male,Greater than 45,Other,0,0,0,5.0,-1.0,F,Sale/Del Counterfeit Cont Subs,0,0,,5,Medium,0
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,Att Burgl Conv Occp,0,0,,1,Medium,0
Female,Less than 25,African-American,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,Native American,0,0,0,8.0,-1.0,M,Battery,0,0,,8,Low,0
Female,Greater than 45,African-American,0,3,4,15.0,-1.0,F,Robbery / No Weapon,1,0,Grand Theft of the 2nd Degree,15,Medium,1
Male,25 - 45,Caucasian,0,0,0,9.0,-1.0,F,Driving While License Revoked,1,0,Driving While License Revoked,9,Low,1
Male,Less than 25,African-American,1,0,1,12.0,-1.0,M,Trespass Structure w/Dang Weap,1,0,Viol Pretrial Release Dom Viol,12,High,1
Male,25 - 45,Caucasian,0,0,1,1.0,-1.0,F,Possession Of Alprazolam,0,0,,1,Medium,0
Male,Less than 25,Caucasian,0,0,0,0.0,0.0,F,Attempt Armed Burglary Dwell,0,0,,0,Low,0
Male,Less than 25,African-American,0,0,0,3.0,0.0,M,Driving While License Revoked,1,0,Possess Cannabis/20 Grams Or Less,3,Medium,1
Male,Greater than 45,Hispanic,0,0,0,5.0,0.0,F,Possession of Cocaine,1,1,Agg Battery Grt/Bod/Harm,5,Medium,1
Male,Greater than 45,African-American,0,0,0,9.0,0.0,F,Reckless Driving,1,0,Driving License Suspended,9,Medium,1
Female,25 - 45,Caucasian,0,0,0,9.0,-1.0,F,Felony Petit Theft,1,1,Battery,9,High,1
Male,25 - 45,Asian,0,0,0,0.0,-1.0,M,Battery,1,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,2.0,-1.0,M,Battery,0,0,,2,Low,0
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Att Burgl Conv Occp,0,0,Use/Poss/Drug Para/Plant/Grow,0,Low,1
Male,25 - 45,Other,0,0,0,0.0,-1.0,F,Driving While License Revoked,0,0,,0,Low,0
Male,25 - 45,Asian,0,1,3,7.0,-1.0,F,Felony Battery w/Prior Convict,1,1,Tamper With Victim,7,High,1
Male,Greater than 45,Caucasian,0,0,0,7.0,-1.0,M,Battery,1,1,Attempt Murder in the First Degree,7,High,1
Male,Less than 25,African-American,0,1,0,1.0,0.0,M,Tamper With Victim,1,1,Resist/Obstruct W/O Violence,1,High,0
Male,25 - 45,Caucasian,0,0,0,1.0,-11.579475779114507,F,Cruelty to Animals,0,0,,1,Low,0
Female,Less than 25,Caucasian,0,0,0,1.0,-1.0,M,Battery,0,0,,1,Low,0
Male,Less than 25,Caucasian,1,0,0,1.0,-1.0,F,Unl/Disturb Education/Instui,1,0,Aggravated Battery / Pregnant,1,Low,0
Male,25 - 45,African-American,0,0,0,2.0,-1.0,F,Structuring Transactions,0,0,,2,Low,0
Female,Less than 25,Asian,5,0,0,14.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Possess Cannabis/20 Grams Or Less,14,Medium,1
Male,Greater than 45,Hispanic,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,25 - 45,Caucasian,0,0,0,0.0,0.0,M,Susp Drivers Lic 1st Offense,0,0,,0,Low,0
Male,Less than 25,African-American,0,0,0,6.0,-1.0,F,Oper Motorcycle W/O Valid DL,1,0,Resist/Obstruct W/O Violence,6,High,1
Male,Greater than 45,Other,0,0,0,1.0,-3.0,M,Susp Drivers Lic 1st Offense,0,0,,1,Low,0
Female,Greater than 45,African-American,0,0,0,1.0,-1.0,F,Delivery Of Drug Paraphernalia,0,0,,1,Low,0
Male,25 - 45,Other,0,0,0,2.0,0.0,F,Violation Of Boater Safety Id,1,0,Possession Of Paraphernalia,2,Low,1
Male,Greater than 45,Other,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,African-American,1,0,0,15.0,-1.0,F,Possession Of Alprazolam,0,0,,15,High,0
Male,Less than 25,African-American,0,4,0,15.116866939643618,-1.0,F,Carrying Concealed Firearm,1,1,Unlaw LicTag/Sticker Attach,13,High,1
Male,25 - 45,Caucasian,0,0,3,10.0,0.0,M,Aggravated Assault W/Dead Weap,1,1,Sex Batt Faml/Cust Vict 12-17Y,10,High,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Retail Theft $300 1st Offense,1,0,POSSESS FIELD BOX WITH REGISTERED MARK,0,Medium,1
Male,25 - 45,African-American,0,0,0,1.0,-30.0,F,Poss Of RX Without RX,1,1,Drinking Alch Beverage In Open,1,High,1
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Less than 25,African-American,0,0,0,1.0,0.0,M,Susp Drivers Lic 1st Offense,0,0,,1,Low,0
Female,25 - 45,Native American,0,0,0,2.0,-1.0,F,Possession Child Pornography,1,0,Grand Theft in the 3rd Degree,2,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,Trans/Harm/Material to a Minor,0,0,,1,Low,1
Male,Greater than 45,Other,0,0,0,2.0,-1.0,M,Battery,1,0,Possession Of Paraphernalia,2,Low,0
Male,Less than 25,Caucasian,0,0,0,3.0,-19.163578165690762,F,Crim Use of Personal ID Info,1,0,,3,High,1
Male,25 - 45,African-American,0,0,0,0.0,0.0,F,Trans/Harm/Material to a Minor,0,0,,0,Low,0
Female,25 - 45,Hispanic,0,0,0,0.0,0.0,F,Cruelty to Animals,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,3.0,-1.0,M,Battery,1,1,Driving License Suspended,3,Medium,1
Female,25 - 45,African-American,1,0,0,1.0,0.0,F,Robbery W/Deadly Weapon,0,0,,1,High,0
Female,Less than 25,African-American,0,0,4,0.0,-1.0,M,Battery,1,0,Driving License Suspended,0,Medium,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Robbery W/Deadly Weapon,1,1,Possession Of Carisoprodol,0,High,1
Male,Greater than 45,Native American,0,0,0,0.0,0.0,F,Violation Of Boater Safety Id,0,0,Armed Carjacking,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,0.0,M,Robbery W/Deadly Weapon,0,0,,0,Low,0
Male,Greater than 45,African-American,0,0,0,0.0,0.0,F,Aggravated Battery On 65/Older,0,0,,0,Low,0
Male,Greater than 45,Native American,0,0,0,2.0,-1.0,F,Structuring Transactions,0,0,,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,1,0,Unlawful Assembly,0,Low,1
Male,Greater than 45,African-American,0,0,0,2.0,-1.0,F,Crim Use of Personal ID Info,0,0,,2,Low,0
