sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,Less than 25,African-American,0,1,2,2.0,-2.0,F,Attempted Robbery  No Weapon,1,0,Petit Theft,2,Medium,1
Male,Greater than 45,Caucasian,0,0,0,0.0,0.0,M,Aggravated Assault W/dead Weap,1,0,Petit Theft $100- $300,0,Low,0
Female,25 - 45,Caucasian,0,0,0,2.0,-1.0,F,Burglary Structure Occupied,1,0,,2,Medium,1
Male,25 - 45,Caucasian,0,0,0,1.0,4.5098109888624265,F,Grand Theft on 65 Yr or Older,1,0,Petit Theft,1,Low,1
Male,Greater than 45,African-American,0,0,0,19.0,-1.0,F,Felony Battery w/Prior Convict,0,0,,19,Medium,0
Female,25 - 45,African-American,0,0,0,0.0,0.0,F,Felony Battery (Dom Strang),1,0,Petit Theft $100- $300,0,Low,0
Male,25 - 45,African-American,0,1,0,23.065880314948163,-1.0,F,Deliver Cocaine 1000FT Park,0,0,,21,Medium,0
Male,Less than 25,African-American,0,0,0,1.0,0.0,F,Fleeing Or Attmp Eluding A Leo,1,0,Crim Use of Personal ID Info,1,High,1
Male,25 - 45,African-American,0,0,0,13.0,-1.0,F,Drivg While Lic Suspd/Revk/Can,0,0,,13,Medium,0
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,M,Unlaw LicTag/Sticker Attach,0,0,Petit Theft $100- $300,0,Low,0
Male,25 - 45,African-American,0,0,0,3.0,-1.0,F,Poss of Cocaine W/I/D/S 1000FT Park,0,0,Driving License Suspended,3,Medium,1
Male,25 - 45,Caucasian,0,0,0,9.0,0.0,F,arrest case no charge,1,1,Petit Theft,9,High,1
Female,Greater than 45,African-American,0,0,0,9.0,0.0,M,Battery,1,0,Driving License Suspended,9,Medium,0
Male,Greater than 45,African-American,0,0,0,13.0,-28.0,M,Tresspass in Structure or Conveyance,0,0,,13,Medium,0
Male,25 - 45,Other,0,0,0,6.0,-1.0,F,Burglary Unoccupied Dwelling,0,0,,6,Medium,0
Male,25 - 45,Hispanic,0,0,0,2.0,-1.0,F,False Motor Veh Insurance Card,0,0,,2,High,0
