value,frequency,column
 Private,0.7350491110282233,work_class
 Self-emp-not-inc,0.08574744083882466,work_class
 Local-gov,0.06597869783248374,work_class
 State-gov,0.04384765220274359,work_class
 Self-emp-inc,0.03933026648431348,work_class
 Federal-gov,0.029217953499937836,work_class
 Without-pay,0.0008288781134734137,work_class
 HS-grad,0.3254175473496622,education
 Some-college,0.21778772431513946,education
 Bachelors,0.1700857888847445,education
 Masters,0.05433296033818227,education
 Assoc-voc,0.04393054001409093,education
 Assoc-acdm,0.03551742716233578,education
 11th,0.03274068548219984,education
 10th,0.025653777612002156,education
 7th-8th,0.019147084421235857,education
 Prof-school,0.01864975755315181,education
 9th,0.01570724025032119,education
 Doctorate,0.013096274192879937,education
 12th,0.012764722947490571,education
 5th-6th,0.00973931783331261,education
 1st-4th,0.004807493058145799,education
 Preschool,0.0006216585851050603,education
 Married-civ-spouse,0.46566372414936386,marital_status
 Never-married,0.3137303659496871,marital_status
 Divorced,0.14977827510464586,marital_status
 Widowed,0.03240913423681048,marital_status
 Separated,0.0295495047453272,marital_status
 Married-spouse-absent,0.008868995814165528,marital_status
 Craft-repair,0.13415392266567203,occupation
 Exec-managerial,0.1326204981557462,occupation
 Prof-specialty,0.13046541506071532,occupation
 Adm-clerical,0.12690123917277965,occupation
 Sales,0.12159641924654979,occupation
 Other-service,0.10866592067636455,occupation
 Machine-op-inspct,0.06539848315305234,occupation
 Transport-moving,0.05056156492187824,occupation
 Handlers-cleaners,0.04695594512826889,occupation
 Farming-fishing,0.031621700029010734,occupation
 Tech-support,0.028057524141075055,occupation
 Protective-serv,0.01939574785527788,occupation
 Priv-house-serv,0.003191180736872643,occupation
 Armed-Forces,0.00041443905673670687,occupation
 Husband,0.4128641883211074,relationship
 Not-in-family,0.2621327033859671,relationship
 Own-child,0.1527207924074765,relationship
 Unmarried,0.10191056405155621,relationship
 Wife,0.045090969372953704,relationship
 Other-relative,0.02528078246093912,relationship
 White,0.8488126321024493,race
 Black,0.09987981267354636,race
 Asian-Pac-Islander,0.03083426582121099,race
 Amer-Indian-Eskimo,0.01077541547515438,race
 Other,0.00969787392763894,race
 Male,0.6476439139624518,sex
 Female,0.3523560860375482,sex
 United-States,0.9161140583554377,native_country
 Mexico,0.020764257294429708,native_country
 Philippines,0.007170092838196286,native_country
 Germany,0.005346485411140583,native_country
 Puerto-Rico,0.0044761273209549075,native_country
 Jamaica,0.003605769230769231,native_country
 Cuba,0.0033985411140583554,native_country
 India,0.00319131299734748,native_country
 El-Salvador,0.0031498673740053052,native_country
 Italy,0.0029011936339522547,native_country
 Canada,0.0027354111405835544,native_country
 Dominican-Republic,0.0026939655172413795,native_country
 China,0.001989389920424403,native_country
 England,0.001865053050397878,native_country
 Columbia,0.0014920424403183023,native_country
 Vietnam,0.0014505968169761273,native_country
 South,0.001326259946949602,native_country
 Cambodia,0.001284814323607427,native_country
 Poland,0.001201923076923077,native_country
 Japan,0.001201923076923077,native_country
 Peru,0.0010361405835543768,native_country
 Ecuador,0.0008289124668435014,native_country
 Scotland,0.0008289124668435014,native_country
 Nicaragua,0.0008289124668435014,native_country
 Trinadad&Tobago,0.0007874668435013263,native_country
 Ireland,0.0007874668435013263,native_country
 Hong,0.0007874668435013263,native_country
 Laos,0.0007874668435013263,native_country
 Taiwan,0.0007045755968169761,native_country
 Portugal,0.0007045755968169761,native_country
 Iran,0.0007045755968169761,native_country
 Yugoslavia,0.000663129973474801,native_country
 Thailand,0.000621684350132626,native_country
 Outlying-US(Guam-USVI-etc),0.000621684350132626,native_country
 France,0.00037301061007957557,native_country
 Greece,0.00037301061007957557,native_country
 Honduras,0.00037301061007957557,native_country
 Guatemala,0.0003315649867374005,native_country
 Haiti,0.00029011936339522546,native_country
 Hungary,0.00020722811671087534,native_country
 <=50K,0.7381574039537486,income
 >50K,0.2618425960462514,income
