value,frequency,column
4,0.39625,laufkont
2,0.29375,laufkont
1,0.2525,laufkont
3,0.0575,laufkont
2,0.5225,moral
4,0.2925,moral
3,0.09,moral
1,0.04875,moral
0,0.04625,moral
3,0.28875,verw
0,0.25875,verw
2,0.19,verw
9,0.115,verw
1,0.10125,verw
6,0.03125,verw
5,0.01,verw
4,0.005,verw
1,0.6075,sparkont
5,0.145,sparkont
2,0.12375,sparkont
3,0.07875,sparkont
4,0.045,sparkont
3,0.35875,beszeit
5,0.24875,beszeit
4,0.18875,beszeit
2,0.15125,beszeit
1,0.0525,beszeit
4,0.45,rate
2,0.245,rate
3,0.165,rate
1,0.14,rate
3,0.5325,famges
2,0.3375,famges
4,0.08875,famges
1,0.04125,famges
1,0.88875,buerge
3,0.06625,buerge
2,0.045,buerge
4,0.4025,wohnzeit
2,0.30875,wohnzeit
3,0.16875,wohnzeit
1,0.12,wohnzeit
3,0.355,verm
1,0.275,verm
2,0.21375,verm
4,0.15625,verm
3,0.79375,weitkred
1,0.14625,weitkred
2,0.06,weitkred
2,0.69125,wohn
1,0.2,wohn
3,0.10875,wohn
1,0.61125,bishkred
2,0.3475,bishkred
3,0.0225,bishkred
4,0.01875,bishkred
3,0.61375,beruf
2,0.21125,beruf
4,0.1575,beruf
1,0.0175,beruf
2,0.81625,pers
1,0.18375,pers
1,0.58375,telef
2,0.41625,telef
2,0.92875,gastarb
1,0.07125,gastarb
1,0.69375,kredit
0,0.30625,kredit
