value,frequency,column
Male,0.5226904376012966,sex
Female,0.4773095623987034,sex
25 - 45,0.3658833063209076,age_cat
Greater than 45,0.3334683954619125,age_cat
Less than 25,0.3006482982171799,age_cat
African-American,0.19509724473257697,race
Caucasian,0.1839546191247974,race
Native American,0.1578200972447326,race
Hispanic,0.15761750405186387,race
Asian,0.15538897893030795,race
Other,0.15012155591572124,race
F,0.6410048622366289,c_charge_degree
M,0.35899513776337116,c_charge_degree
0,0.5125607779578606,is_recid
1,0.4874392220421394,is_recid
Low,0.5518638573743923,score_text
Medium,0.25992706645056723,score_text
High,0.1882090761750405,score_text
0,0.5352512155591572,two_year_recid
1,0.4647487844408428,two_year_recid
