value,frequency,column
4,0.2875,laufkont
3,0.255,laufkont
1,0.23875,laufkont
2,0.21875,laufkont
2,0.515,moral
4,0.305,moral
3,0.095,moral
0,0.045,moral
1,0.04,moral
3,0.25875,verw
0,0.245,verw
2,0.19875,verw
1,0.12125,verw
9,0.09,verw
6,0.0375,verw
5,0.02,verw
8,0.01375,verw
10,0.0075,verw
4,0.0075,verw
1,0.2875,sparkont
2,0.18625,sparkont
5,0.185,sparkont
3,0.18,sparkont
4,0.16125,sparkont
3,0.35125,beszeit
5,0.2775,beszeit
2,0.185,beszeit
4,0.1325,beszeit
1,0.05375,beszeit
4,0.41625,rate
2,0.26625,rate
3,0.17375,rate
1,0.14375,rate
3,0.35125,famges
2,0.28,famges
1,0.20375,famges
4,0.165,famges
1,0.905,buerge
3,0.07125,buerge
2,0.02375,buerge
4,0.42375,wohnzeit
2,0.32,wohnzeit
1,0.13125,wohnzeit
3,0.125,wohnzeit
4,0.27,verm
3,0.25125,verm
1,0.24875,verm
2,0.23,verm
3,0.82375,weitkred
1,0.1525,weitkred
2,0.02375,weitkred
2,0.46,wohn
1,0.305,wohn
3,0.235,wohn
1,0.62,bishkred
2,0.34625,bishkred
3,0.0275,bishkred
4,0.00625,bishkred
3,0.59625,beruf
2,0.20625,beruf
4,0.18,beruf
1,0.0175,beruf
2,0.85,pers
1,0.15,pers
1,0.6325,telef
2,0.3675,telef
2,0.9125,gastarb
1,0.0875,gastarb
1,0.71125,kredit
0,0.28875,kredit
