value,frequency,column
4,0.2925,laufkont
3,0.24625,laufkont
1,0.24625,laufkont
2,0.215,laufkont
2,0.5375,moral
4,0.2675,moral
3,0.09625,moral
1,0.0575,moral
0,0.04125,moral
3,0.255,verw
0,0.23875,verw
2,0.20125,verw
1,0.13,verw
9,0.09625,verw
6,0.0425,verw
5,0.02,verw
4,0.00875,verw
8,0.0075,verw
1,0.29625,sparkont
5,0.18875,sparkont
2,0.18,sparkont
3,0.17875,sparkont
4,0.15625,sparkont
3,0.34875,beszeit
5,0.21125,beszeit
4,0.19375,beszeit
2,0.185,beszeit
1,0.06125,beszeit
4,0.4425,rate
2,0.2275,rate
3,0.1675,rate
1,0.1625,rate
3,0.3275,famges
2,0.28375,famges
1,0.20125,famges
4,0.1875,famges
1,0.8825,buerge
3,0.06625,buerge
2,0.05125,buerge
4,0.39125,wohnzeit
2,0.33,wohnzeit
3,0.15375,wohnzeit
1,0.125,wohnzeit
4,0.26875,verm
3,0.2625,verm
1,0.23625,verm
2,0.2325,verm
3,0.80625,weitkred
1,0.16,weitkred
2,0.03375,weitkred
2,0.4075,wohn
1,0.335,wohn
3,0.2575,wohn
1,0.6425,bishkred
2,0.32125,bishkred
3,0.03,bishkred
4,0.00625,bishkred
3,0.64625,beruf
2,0.17125,beruf
4,0.16625,beruf
1,0.01625,beruf
2,0.8475,pers
1,0.1525,pers
1,0.62,telef
2,0.38,telef
2,0.5925,gastarb
1,0.4075,gastarb
1,0.6975,kredit
0,0.3025,kredit
