value,frequency,column
Male,0.8036871961102107,sex
Female,0.1963128038897893,sex
25 - 45,0.5688816855753647,age_cat
Less than 25,0.22143435980551054,age_cat
Greater than 45,0.20968395461912478,age_cat
African-American,0.5089141004862237,race
Caucasian,0.33205024311183146,race
Hispanic,0.08123987034035657,race
Other,0.059359805510534845,race
Asian,0.012763371150729336,race
Native American,0.005672609400324149,race
F,0.6497163695299838,c_charge_degree
M,0.3502836304700162,c_charge_degree
0,0.515194489465154,is_recid
1,0.48480551053484605,is_recid
Low,0.5478119935170178,score_text
Medium,0.26357374392220423,score_text
High,0.18861426256077796,score_text
0,0.5441653160453809,two_year_recid
1,0.4558346839546191,two_year_recid
