value,frequency,column
 Private,0.7384060673877906,work_class
 Self-emp-not-inc,0.08844129470761325,work_class
 Local-gov,0.06780222968212524,work_class
 State-gov,0.03945459820133449,work_class
 Self-emp-inc,0.037009407766587926,work_class
 Federal-gov,0.027643085084338347,work_class
 Without-pay,0.0012433171702101206,work_class
 HS-grad,0.32620498155746197,education
 Some-college,0.22512329561937916,education
 Bachelors,0.17253097931949107,education
 Masters,0.05300675535662481,education
 Assoc-voc,0.0429773301835965,education
 11th,0.03278212938787351,education
 Assoc-acdm,0.031704587840358074,education
 10th,0.025653777612002156,education
 Prof-school,0.021426499233287745,education
 7th-8th,0.018442538024783454,education
 9th,0.013800820589332338,education
 Doctorate,0.013469269343942974,education
 12th,0.01085830328650172,education
 5th-6th,0.008247337229060467,education
 1st-4th,0.0029425173028306186,education
 Preschool,0.0008288781134734137,education
 Married-civ-spouse,0.4732479588876456,marital_status
 Never-married,0.3019602967383646,marital_status
 Divorced,0.1750176136599113,marital_status
 Widowed,0.03141448050064238,marital_status
 Separated,0.015997347590036886,marital_status
 Married-spouse-absent,0.0023208587177255585,marital_status
 Married-AF-spouse,4.1443905673670685e-05,marital_status
 Prof-specialty,0.14061917195076465,occupation
 Adm-clerical,0.13489991296779807,occupation
 Craft-repair,0.1336151518919143,occupation
 Exec-managerial,0.13183306394794644,occupation
 Sales,0.1162087115089726,occupation
 Other-service,0.10427286667495544,occupation
 Machine-op-inspct,0.06494260019064196,occupation
 Transport-moving,0.04931824775166812,occupation
 Handlers-cleaners,0.041443905673670685,occupation
 Farming-fishing,0.031082929255253015,occupation
 Tech-support,0.028803514443201127,occupation
 Protective-serv,0.01935430394960421,occupation
 Priv-house-serv,0.0034812880765883376,occupation
 Armed-Forces,0.00012433171702101205,occupation
 Husband,0.422727837871441,relationship
 Not-in-family,0.2552530150441378,relationship
 Own-child,0.14169671349828009,relationship
 Unmarried,0.13042397115504165,relationship
 Wife,0.03282357329354718,relationship
 Other-relative,0.017074889137552323,relationship
 White,0.7435451116913258,race
 Black,0.12122342409548675,race
 Asian-Pac-Islander,0.05607360437647644,race
 Other,0.04020058850346057,race
 Amer-Indian-Eskimo,0.03895727133325044,race
 Male,0.5700194786356666,sex
 Female,0.4299805213643334,sex
 United-States,0.04828215010982635,native_country
 Poland,0.02602677276306519,native_country
 Haiti,0.02590244104604418,native_country
 Italy,0.025695221517675827,native_country
 Outlying-US(Guam-USVI-etc),0.025612333706328483,native_country
 Nicaragua,0.025612333706328483,native_country
 Japan,0.025529445894981143,native_country
 Cuba,0.025488001989307472,native_country
 Ecuador,0.025156450743918108,native_country
 Laos,0.025073562932570764,native_country
 Taiwan,0.025073562932570764,native_country
 France,0.025032119026897094,native_country
 Trinadad&Tobago,0.024990675121223424,native_country
 Vietnam,0.024949231215549754,native_country
 India,0.024866343404202414,native_country
 Thailand,0.024576236064486716,native_country
 Portugal,0.024534792158813046,native_country
 Yugoslavia,0.024493348253139376,native_country
 Dominican-Republic,0.024451904347465706,native_country
 England,0.024451904347465706,native_country
 El-Salvador,0.024410460441792035,native_country
 Greece,0.02432757263044469,native_country
 South,0.02428612872477102,native_country
 Guatemala,0.02428612872477102,native_country
 Hungary,0.02424468481909735,native_country
 Iran,0.02420324091342368,native_country
 Honduras,0.02412035310207634,native_country
 Peru,0.02412035310207634,native_country
 Cambodia,0.02412035310207634,native_country
 Columbia,0.024078909196402667,native_country
 Canada,0.023954577479381657,native_country
 Germany,0.023830245762360643,native_country
 Puerto-Rico,0.023664470139665963,native_country
 Scotland,0.02349869451697128,native_country
 Mexico,0.02337436279995027,native_country
 Hong,0.0233329188942766,native_country
 Ireland,0.02300136764888723,native_country
 Jamaica,0.02283559202619255,native_country
 Philippines,0.022586928592150526,native_country
 China,0.021923826101371793,native_country
 <=50K,0.7405197065771478,income
 >50K,0.25948029342285217,income
