value,frequency,column
4,0.3775,laufkont
1,0.29125,laufkont
2,0.26625,laufkont
3,0.065,laufkont
2,0.535,moral
4,0.27625,moral
3,0.09375,moral
1,0.06625,moral
0,0.02875,moral
3,0.2825,verw
0,0.2575,verw
2,0.19875,verw
9,0.1225,verw
1,0.0875,verw
6,0.0325,verw
4,0.0075,verw
5,0.005,verw
10,0.005,verw
8,0.00125,verw
1,0.6,sparkont
5,0.185,sparkont
2,0.11375,sparkont
3,0.05875,sparkont
4,0.0425,sparkont
3,0.32375,beszeit
5,0.26625,beszeit
2,0.1725,beszeit
4,0.17,beszeit
1,0.0675,beszeit
4,0.45,rate
2,0.2275,rate
3,0.17875,rate
1,0.14375,rate
3,0.54875,famges
2,0.31125,famges
4,0.09375,famges
1,0.04625,famges
1,0.895,buerge
3,0.06375,buerge
2,0.04125,buerge
4,0.4225,wohnzeit
2,0.3075,wohnzeit
3,0.16625,wohnzeit
1,0.10375,wohnzeit
3,0.30375,verm
1,0.2875,verm
2,0.25,verm
4,0.15875,verm
3,0.7925,weitkred
1,0.15875,weitkred
2,0.04875,weitkred
2,0.6825,wohn
1,0.1975,wohn
3,0.12,wohn
1,0.62875,bishkred
2,0.32625,bishkred
3,0.025,bishkred
4,0.02,bishkred
3,0.6375,beruf
2,0.19125,beruf
4,0.155,beruf
1,0.01625,beruf
2,0.81875,pers
1,0.18125,pers
1,0.59,telef
2,0.41,telef
2,0.94625,gastarb
1,0.05375,gastarb
1,0.7,kredit
0,0.3,kredit
