value,frequency,column
4,0.30375,laufkont
2,0.245,laufkont
1,0.24125,laufkont
3,0.21,laufkont
2,0.5075,moral
4,0.29,moral
3,0.09625,moral
1,0.06125,moral
0,0.045,moral
3,0.28375,verw
0,0.27,verw
2,0.1875,verw
1,0.1225,verw
9,0.105,verw
6,0.01375,verw
10,0.0125,verw
5,0.0025,verw
8,0.00125,verw
4,0.00125,verw
1,0.215,sparkont
3,0.21375,sparkont
2,0.20625,sparkont
4,0.18625,sparkont
5,0.17875,sparkont
3,0.355,beszeit
5,0.24875,beszeit
2,0.17125,beszeit
4,0.165,beszeit
1,0.06,beszeit
4,0.455,rate
2,0.23125,rate
3,0.16875,rate
1,0.145,rate
2,0.2725,famges
3,0.25875,famges
1,0.24625,famges
4,0.2225,famges
1,0.88125,buerge
3,0.06125,buerge
2,0.0575,buerge
4,0.39625,wohnzeit
2,0.3025,wohnzeit
3,0.17125,wohnzeit
1,0.13,wohnzeit
4,0.2725,verm
3,0.26875,verm
2,0.245,verm
1,0.21375,verm
3,0.78,weitkred
1,0.175,weitkred
2,0.045,weitkred
1,0.37,wohn
2,0.3475,wohn
3,0.2825,wohn
1,0.6325,bishkred
2,0.32,bishkred
4,0.02375,bishkred
3,0.02375,bishkred
3,0.6225,beruf
2,0.20625,beruf
4,0.15375,beruf
1,0.0175,beruf
2,0.8425,pers
1,0.1575,pers
1,0.58625,telef
2,0.41375,telef
2,0.54125,gastarb
1,0.45875,gastarb
1,0.69875,kredit
0,0.30125,kredit
