value,frequency,column
Female,0.5068881685575365,sex
Male,0.4931118314424635,sex
25 - 45,0.36689627228525123,age_cat
Less than 25,0.3492706645056726,age_cat
Greater than 45,0.2838330632090762,age_cat
Hispanic,0.19246353322528362,race
African-American,0.1756482982171799,race
Native American,0.16997568881685576,race
Asian,0.16166936790923825,race
Caucasian,0.1509319286871961,race
Other,0.14931118314424635,race
F,0.6393841166936791,c_charge_degree
M,0.3606158833063209,c_charge_degree
0,0.5046596434359806,is_recid
1,0.4953403565640194,is_recid
Low,0.5520664505672609,score_text
Medium,0.2593192868719611,score_text
High,0.18861426256077796,score_text
0,0.5322123176661264,two_year_recid
1,0.4677876823338736,two_year_recid
