value,frequency,column
Male,0.8087520259319287,sex
Female,0.1912479740680713,sex
25 - 45,0.5786061588330632,age_cat
Less than 25,0.21535656401944894,age_cat
Greater than 45,0.20603727714748785,age_cat
African-American,0.516612641815235,race
Caucasian,0.33833063209076175,race
Hispanic,0.08346839546191248,race
Other,0.05490275526742301,race
Asian,0.00547001620745543,race
Native American,0.0012155591572123178,race
F,0.641612641815235,c_charge_degree
M,0.35838735818476497,c_charge_degree
0,0.5155996758508914,is_recid
1,0.4844003241491086,is_recid
Low,0.5512560777957861,score_text
Medium,0.2621555915721232,score_text
High,0.18658833063209077,score_text
0,0.5474068071312804,two_year_recid
1,0.45259319286871963,two_year_recid
