value,frequency,column
4,0.38625,laufkont
1,0.28125,laufkont
2,0.27125,laufkont
3,0.06125,laufkont
2,0.5475,moral
4,0.27625,moral
3,0.0875,moral
1,0.05,moral
0,0.03875,moral
3,0.27125,verw
0,0.23125,verw
2,0.1825,verw
1,0.11125,verw
9,0.1,verw
6,0.04375,verw
5,0.02375,verw
4,0.01375,verw
10,0.0125,verw
8,0.01,verw
1,0.60875,sparkont
5,0.185,sparkont
2,0.0975,sparkont
3,0.065,sparkont
4,0.04375,sparkont
3,0.34625,beszeit
5,0.24625,beszeit
2,0.175,beszeit
4,0.1725,beszeit
1,0.06,beszeit
4,0.47875,rate
2,0.21875,rate
3,0.16125,rate
1,0.14125,rate
3,0.55625,famges
2,0.30625,famges
4,0.09125,famges
1,0.04625,famges
1,0.90625,buerge
3,0.055,buerge
2,0.03875,buerge
4,0.41625,wohnzeit
2,0.31875,wohnzeit
3,0.13875,wohnzeit
1,0.12625,wohnzeit
3,0.335,verm
1,0.27,verm
2,0.2275,verm
4,0.1675,verm
3,0.8125,weitkred
1,0.14125,weitkred
2,0.04625,weitkred
2,0.69875,wohn
1,0.18375,wohn
3,0.1175,wohn
1,0.6425,bishkred
2,0.32875,bishkred
3,0.02375,bishkred
4,0.005,bishkred
3,0.6325,beruf
2,0.19875,beruf
4,0.15,beruf
1,0.01875,beruf
2,0.85125,pers
1,0.14875,pers
1,0.6125,telef
2,0.3875,telef
2,0.9625,gastarb
1,0.0375,gastarb
1,0.685,kredit
0,0.315,kredit
