,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,168614.33
21,epoch,2,50,10,34696.34
32,epoch,3,50,10,12896.421
43,epoch,4,50,10,6184.2197
54,epoch,5,50,10,4054.1301
65,epoch,6,50,10,3066.7947
76,epoch,7,50,10,2421.8286
87,epoch,8,50,10,1987.3079
98,epoch,9,50,10,1655.1127
109,epoch,10,50,10,1406.4933
120,epoch,11,50,10,1213.7987
131,epoch,12,50,10,1070.4886
142,epoch,13,50,10,964.9033
153,epoch,14,50,10,886.05725
164,epoch,15,50,10,828.777
175,epoch,16,50,10,783.7666
186,epoch,17,50,10,745.9875
197,epoch,18,50,10,713.67914
208,epoch,19,50,10,685.5534
219,epoch,20,50,10,660.26746
230,epoch,21,50,10,637.46454
241,epoch,22,50,10,616.4394
252,epoch,23,50,10,597.3958
263,epoch,24,50,10,579.562
274,epoch,25,50,10,563.0027
285,epoch,26,50,10,547.73413
296,epoch,27,50,10,533.496
307,epoch,28,50,10,520.20685
318,epoch,29,50,10,507.7645
329,epoch,30,50,10,496.23087
340,epoch,31,50,10,485.4558
351,epoch,32,50,10,475.25888
362,epoch,33,50,10,465.53635
373,epoch,34,50,10,456.46655
384,epoch,35,50,10,447.65997
395,epoch,36,50,10,439.43878
406,epoch,37,50,10,431.6285
417,epoch,38,50,10,423.81885
428,epoch,39,50,10,416.2238
439,epoch,40,50,10,408.8595
450,epoch,41,50,10,402.3316
461,epoch,42,50,10,395.31845
472,epoch,43,50,10,389.47485
483,epoch,44,50,10,383.6443
494,epoch,45,50,10,377.03235
505,epoch,46,50,10,370.47867
516,epoch,47,50,10,364.80768
527,epoch,48,50,10,359.45773
538,epoch,49,50,10,354.6154
549,epoch,50,50,10,350.03653
