value,frequency,column
 Private,0.7443739898047992,work_class
 Self-emp-not-inc,0.09639852459695802,work_class
 Local-gov,0.0600936632268225,work_class
 Self-emp-inc,0.03502010029425173,work_class
 State-gov,0.03323801235028389,work_class
 Federal-gov,0.02963239255667454,work_class
 Without-pay,0.0012433171702101206,work_class
 HS-grad,0.37954328815947613,education
 Some-college,0.21973558788180197,education
 Bachelors,0.1436445770649426,education
 Assoc-voc,0.048116374487131665,education
 Masters,0.043640432674375236,education
 11th,0.031538812217663394,education
 Assoc-acdm,0.026938538687885948,education
 Prof-school,0.020473289402793318,education
 10th,0.017447884288615358,education
 9th,0.01624601102407891,education
 Doctorate,0.015831571967342202,education
 5th-6th,0.01264039123046956,education
 7th-8th,0.01085830328650172,education
 12th,0.008744664097144516,education
 1st-4th,0.003729951510630362,education
 Preschool,0.0008703220191470844,education
 Married-civ-spouse,0.443242571179908,marital_status
 Never-married,0.3238012350283891,marital_status
 Divorced,0.12744000994653737,marital_status
 Separated,0.04579551576940611,marital_status
 Widowed,0.04194123254175473,marital_status
 Married-spouse-absent,0.01761365991131004,marital_status
 Married-AF-spouse,0.00016577562269468274,marital_status
 Other-service,0.1423598159890588,occupation
 Craft-repair,0.14012184508268058,occupation
 Exec-managerial,0.13407103485432467,occupation
 Prof-specialty,0.13336648845787227,occupation
 Adm-clerical,0.1122715404699739,occupation
 Sales,0.10286377388205065,occupation
 Machine-op-inspct,0.06452816113390526,occupation
 Handlers-cleaners,0.04554685233536408,occupation
 Transport-moving,0.044469310787848645,occupation
 Farming-fishing,0.03589042231339881,occupation
 Tech-support,0.024949231215549754,occupation
 Protective-serv,0.015168469476563471,occupation
 Priv-house-serv,0.0040200588503460566,occupation
 Armed-Forces,0.0003729951510630362,occupation
 Husband,0.4302291847983754,relationship
 Not-in-family,0.3066434580794894,relationship
 Own-child,0.11625015541464627,relationship
 Unmarried,0.0934560072941274,relationship
 Wife,0.027228646027601642,relationship
 Other-relative,0.026192548385759875,relationship
 Amer-Indian-Eskimo,0.20593476729246965,race
 White,0.20427701106552282,race
 Other,0.20154171329106055,race
 Asian-Pac-Islander,0.20108583032865018,race
 Black,0.18716067802229683,race
 Female,0.5016784781797836,sex
 Male,0.49832152182021633,sex
 Mexico,0.02602677276306519,native_country
 Vietnam,0.025778109329023167,native_country
 Cuba,0.025612333706328483,native_country
 Trinadad&Tobago,0.025529445894981143,native_country
 Nicaragua,0.025488001989307472,native_country
 France,0.025446558083633802,native_country
 El-Salvador,0.025405114177960132,native_country
 Yugoslavia,0.025156450743918108,native_country
 Taiwan,0.025115006838244438,native_country
 India,0.024949231215549754,native_country
 Poland,0.02470056778150773,native_country
 Philippines,0.02465912387583406,native_country
 Laos,0.02461767997016039,native_country
 Scotland,0.02461767997016039,native_country
 Outlying-US(Guam-USVI-etc),0.024576236064486716,native_country
 South,0.024534792158813046,native_country
 Honduras,0.024493348253139376,native_country
 Jamaica,0.024493348253139376,native_country
 Cambodia,0.024493348253139376,native_country
 Ireland,0.024493348253139376,native_country
 Ecuador,0.024451904347465706,native_country
 Holand-Netherlands,0.024410460441792035,native_country
 Haiti,0.024369016536118365,native_country
 Columbia,0.02432757263044469,native_country
 United-States,0.02432757263044469,native_country
 Guatemala,0.02428612872477102,native_country
 Hong,0.02424468481909735,native_country
 Dominican-Republic,0.02420324091342368,native_country
 Japan,0.02412035310207634,native_country
 Germany,0.024078909196402667,native_country
 England,0.023954577479381657,native_country
 Puerto-Rico,0.023913133573707987,native_country
 Portugal,0.023747357951013303,native_country
 Canada,0.023747357951013303,native_country
 Iran,0.023623026233992293,native_country
 Hungary,0.02354013842264495,native_country
 Greece,0.0233329188942766,native_country
 Thailand,0.023250031082929255,native_country
 Italy,0.023084255460234574,native_country
 Peru,0.02300136764888723,native_country
 China,0.02179949438435078,native_country
 <=50K,0.7638940693770981,income
 >50K,0.23610593062290192,income
