value,frequency,column
Male,0.8126012965964343,sex
Female,0.18739870340356565,sex
25 - 45,0.5721231766612642,age_cat
Less than 25,0.22062398703403566,age_cat
Greater than 45,0.20725283630470015,age_cat
African-American,0.5162074554294975,race
Caucasian,0.3365072933549433,race
Hispanic,0.081645056726094,race
Other,0.05834683954619125,race
Asian,0.00547001620745543,race
Native American,0.0018233387358184765,race
F,0.6513371150729336,c_charge_degree
M,0.34866288492706643,c_charge_degree
0,0.515194489465154,is_recid
1,0.48480551053484605,is_recid
Low,0.5520664505672609,score_text
Medium,0.2625607779578606,score_text
High,0.18537277147487843,score_text
0,0.5441653160453809,two_year_recid
1,0.4558346839546191,two_year_recid
