laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 4 4 3 1529 3 4 2 3 1 1 1 41 3 2 1 2 1 1 2 1
2 48 1 0 3876 5 4 4 3 1 4 1 34 1 3 1 2 1 1 2 0
4 8 2 2 2443 3 3 3 1 3 2 1 34 3 1 1 3 1 1 2 1
2 18 1 3 1578 5 3 3 2 1 3 1 24 3 3 1 2 2 1 1 1
1 9 2 4 640 1 5 4 4 1 3 3 28 3 1 2 3 2 1 1 0
3 9 2 0 1568 1 3 2 4 1 2 1 31 3 2 1 3 1 1 1 1
4 15 1 0 2762 5 4 4 3 1 2 1 35 3 3 1 3 2 2 2 1
2 6 2 6 1175 5 2 4 1 1 2 4 35 3 1 1 3 2 1 2 0
2 48 4 0 6222 2 4 4 2 1 2 4 31 1 1 1 3 2 2 2 1
3 9 2 2 2324 3 2 2 3 1 4 4 22 3 3 1 3 2 1 2 1
1 18 3 2 4355 3 5 4 3 1 3 2 40 3 2 1 4 2 2 2 0
3 24 2 9 1830 1 5 4 3 1 2 3 30 1 2 1 3 1 1 2 0
3 36 0 2 2896 1 2 4 2 1 4 3 27 3 2 2 3 2 1 1 0
1 24 2 2 3396 3 5 4 3 1 4 4 30 3 1 1 3 1 2 2 0
1 36 4 2 5219 1 3 2 2 1 3 1 28 3 1 2 3 2 2 1 1
1 12 4 0 707 1 3 4 3 1 3 3 35 1 2 2 3 2 1 1 0
4 30 3 0 4249 4 3 2 3 1 2 1 26 3 1 2 3 2 1 2 1
4 24 4 1 2923 3 5 3 2 1 4 4 36 3 2 2 4 1 2 2 1
4 18 3 3 2482 3 3 4 3 1 2 2 43 2 2 2 3 2 1 2 0
2 12 2 3 882 2 3 4 4 1 4 3 23 1 2 1 3 2 1 1 0
1 24 2 1 1353 1 2 4 2 1 4 4 25 3 2 1 3 2 1 2 0
4 12 2 0 6193 1 4 2 3 1 3 3 32 3 1 1 3 2 1 1 1
2 12 2 2 785 1 3 4 4 1 1 3 26 3 2 1 3 2 2 2 1
1 15 4 2 975 1 3 2 3 1 1 1 25 3 2 2 3 2 1 1 1
3 27 2 3 3382 1 3 4 1 1 2 4 27 3 2 2 3 2 1 2 1
2 24 4 0 2012 5 3 4 4 1 4 3 42 3 1 2 3 2 2 2 1
1 12 2 9 1412 1 3 3 1 1 3 3 55 3 2 1 3 2 2 2 1
2 12 2 1 4632 1 5 1 3 1 4 3 20 3 2 1 3 2 1 1 1
1 12 0 1 6246 1 3 4 3 2 2 3 28 3 2 2 3 2 1 2 0
1 30 4 2 4280 4 3 2 3 3 2 1 32 2 2 2 3 2 1 1 1
4 9 4 3 938 3 5 4 3 1 4 1 52 3 2 2 3 2 2 2 1
1 12 2 2 1262 5 5 4 2 1 4 1 49 3 2 1 3 2 2 2 1
2 48 2 0 3842 3 3 4 2 1 3 4 38 3 1 1 3 2 2 2 0
4 9 2 3 1125 3 5 2 4 1 4 3 49 3 2 1 2 2 1 2 1
2 60 2 3 10071 2 4 2 3 1 1 4 21 3 2 1 4 2 2 2 1
2 9 2 3 1199 4 5 4 2 1 4 4 25 3 3 1 3 2 1 1 1
1 18 2 9 2294 2 4 4 3 1 3 3 30 1 2 1 3 1 2 2 1
1 24 4 1 4280 1 3 2 3 1 2 1 27 3 1 2 4 2 2 1 1
3 30 4 2 8635 1 5 2 2 1 4 2 49 3 2 2 3 2 1 1 0
4 24 4 3 2720 1 3 2 4 1 3 4 35 2 2 2 2 2 1 1 1
4 9 2 1 5742 5 5 1 3 1 1 4 74 3 2 1 4 1 2 2 1
1 18 2 0 13278 1 3 1 3 1 4 2 38 1 3 1 4 2 2 2 0
1 30 1 0 4377 1 3 4 4 1 2 3 28 1 1 2 4 2 2 2 0
2 10 4 2 2039 1 3 2 2 1 2 1 26 3 1 2 3 2 1 2 1
4 12 2 2 1491 3 3 4 4 1 4 3 23 3 2 1 3 2 1 2 0
1 30 2 0 8277 2 2 2 2 1 3 2 25 3 2 2 3 2 1 2 1
2 6 2 2 2235 1 3 2 1 1 2 1 41 3 2 1 3 2 2 2 1
4 12 2 3 1583 1 3 2 2 3 2 1 22 3 1 1 3 2 2 2 1
2 36 2 3 3914 1 3 2 1 1 2 3 23 3 2 1 3 2 1 2 1
1 18 2 0 991 1 2 4 2 1 2 3 23 1 1 1 2 2 1 2 0
1 18 2 0 1105 1 3 4 3 3 4 1 26 3 2 1 2 1 1 2 1
2 6 4 0 6840 1 5 1 3 1 1 4 45 3 3 2 4 2 2 1 1
4 30 4 3 3075 2 5 3 4 1 2 4 40 1 2 2 3 1 2 2 1
4 18 4 0 6418 1 5 1 3 1 4 1 39 1 2 2 4 1 2 2 0
4 12 2 0 1885 1 3 3 4 1 2 3 44 3 2 1 3 2 1 1 1
2 15 4 0 3612 1 4 1 3 1 2 2 46 3 2 1 2 2 1 2 1
1 18 4 2 4272 3 2 1 3 1 4 2 24 3 3 2 3 2 1 2 1
3 28 2 3 2577 2 3 3 4 1 2 3 21 3 2 1 3 2 1 2 0
2 24 2 3 1514 5 4 4 3 1 1 3 34 3 2 1 4 2 2 2 1
4 22 2 6 1288 5 4 4 2 1 4 4 25 1 1 1 3 2 1 2 1
1 9 1 0 1507 1 5 4 2 1 3 3 34 3 2 2 3 2 2 2 1
1 24 2 9 1204 3 2 4 2 1 1 3 26 3 2 1 3 2 1 2 1
4 36 2 2 15882 1 3 2 2 1 3 2 43 3 2 1 3 2 2 2 1
4 12 2 3 3515 2 5 2 3 1 3 2 37 2 3 1 4 2 1 2 1
2 36 2 9 3397 1 4 4 3 1 2 2 42 3 3 1 3 1 1 2 1
4 6 4 0 357 4 4 3 3 1 4 1 52 1 3 2 2 2 1 2 1
4 6 2 0 1216 1 3 1 1 1 2 1 35 3 3 1 2 2 1 1 1
2 21 3 9 2946 1 3 3 4 1 2 1 28 2 1 2 2 2 1 2 1
4 6 2 2 1819 3 3 1 4 1 2 2 21 3 1 1 3 2 1 1 1
1 9 2 3 753 1 3 2 1 1 2 1 28 3 2 1 2 2 1 2 0
2 30 2 9 2380 3 4 4 2 1 4 2 23 3 1 1 3 2 1 2 0
3 9 4 6 1168 5 4 4 2 1 4 3 67 3 2 1 1 2 2 1 1
2 11 2 2 1552 1 2 1 2 1 1 1 20 3 1 1 3 2 1 1 1
2 12 4 3 1024 2 5 4 4 1 4 3 35 3 2 2 3 2 1 1 1
3 42 2 3 3837 5 4 4 2 1 2 3 34 1 1 1 3 2 1 2 0
