value,frequency,column
4,0.42875,laufkont
1,0.25625,laufkont
2,0.25125,laufkont
3,0.06375,laufkont
2,0.5225,moral
4,0.30375,moral
3,0.0825,moral
1,0.0575,moral
0,0.03375,moral
3,0.265,verw
0,0.24125,verw
2,0.1925,verw
1,0.1075,verw
9,0.0925,verw
6,0.0525,verw
5,0.025,verw
4,0.01125,verw
8,0.01,verw
10,0.0025,verw
1,0.5975,sparkont
5,0.16125,sparkont
2,0.10625,sparkont
3,0.075,sparkont
4,0.06,sparkont
3,0.33375,beszeit
5,0.245,beszeit
2,0.2075,beszeit
4,0.16,beszeit
1,0.05375,beszeit
4,0.4675,rate
2,0.25125,rate
3,0.15,rate
1,0.13125,rate
3,0.51625,famges
2,0.33,famges
4,0.08625,famges
1,0.0675,famges
1,0.89,buerge
2,0.055,buerge
3,0.055,buerge
4,0.41875,wohnzeit
2,0.29875,wohnzeit
1,0.14125,wohnzeit
3,0.14125,wohnzeit
3,0.31875,verm
1,0.2775,verm
2,0.2325,verm
4,0.17125,verm
3,0.81125,weitkred
1,0.1525,weitkred
2,0.03625,weitkred
2,0.67125,wohn
1,0.21,wohn
3,0.11875,wohn
1,0.65125,bishkred
2,0.30875,bishkred
3,0.03,bishkred
4,0.01,bishkred
3,0.62375,beruf
2,0.21,beruf
4,0.1475,beruf
1,0.01875,beruf
2,0.855,pers
1,0.145,pers
1,0.61125,telef
2,0.38875,telef
2,0.9275,gastarb
1,0.0725,gastarb
1,0.74125,kredit
0,0.25875,kredit
