laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
2 9 2 3 998 3 3 4 2 1 2 2 28 3 2 1 3 2 1 2 0
1 18 2 2 1940 4 2 4 2 1 1 2 27 3 3 1 3 2 1 2 0
3 36 4 1 4681 3 3 4 1 1 2 3 26 3 1 2 4 2 2 2 0
3 6 4 3 1979 5 3 1 2 1 2 1 33 3 3 2 2 2 1 1 1
2 12 1 9 625 1 2 4 4 1 1 2 26 1 1 2 3 2 1 1 0
1 24 2 3 2071 1 2 4 4 1 3 2 31 3 2 1 3 2 1 1 0
2 36 0 1 9351 5 3 1 3 1 4 2 34 3 3 1 3 1 2 2 1
4 6 2 0 3599 5 1 1 1 1 1 1 73 3 1 1 2 2 2 2 1
4 48 4 0 9170 4 4 4 3 1 3 4 34 2 1 2 3 2 2 2 1
4 24 4 2 1743 3 2 4 4 1 3 4 33 3 3 2 3 2 1 1 1
1 18 2 2 4418 3 3 2 2 1 3 1 40 3 3 1 3 2 1 2 0
4 11 2 9 1595 3 3 3 2 3 2 1 30 3 1 1 2 1 1 1 1
4 11 2 3 1983 3 3 2 2 1 4 2 36 3 3 1 3 2 2 1 1
3 27 3 1 6207 4 1 3 4 1 2 4 29 3 1 2 4 2 2 2 1
2 48 2 3 10349 2 2 1 1 1 2 3 26 1 1 1 3 2 2 1 0
4 4 4 3 1578 3 4 2 3 1 1 2 40 1 1 3 2 1 1 1 1
2 12 2 2 673 5 2 4 2 1 4 1 24 3 1 1 3 2 1 2 1
4 12 4 3 1979 3 5 4 1 1 2 3 26 3 2 2 3 2 1 2 0
4 18 2 3 1503 3 2 3 1 1 4 1 37 3 2 1 3 2 2 2 1
4 12 4 3 741 3 5 4 3 1 4 2 50 3 2 1 3 2 1 1 1
1 12 2 3 1526 1 2 4 2 1 1 4 23 3 2 1 3 2 1 2 0
4 9 2 0 2687 3 5 2 3 1 4 1 49 3 1 1 2 2 1 1 1
2 12 2 3 707 2 3 4 4 1 2 3 39 3 2 1 2 2 1 1 0
3 12 2 0 2467 4 5 1 3 1 1 2 35 1 1 1 3 2 1 1 1
3 10 2 6 756 2 1 4 1 1 4 4 44 3 3 3 3 2 2 2 1
1 60 3 0 6944 5 3 4 4 1 4 4 33 3 1 1 3 1 2 1 1
1 24 2 9 3122 1 2 4 1 1 4 3 31 3 3 1 3 2 2 2 1
3 36 2 3 2466 1 5 4 4 1 4 3 25 3 3 1 3 2 1 1 1
1 12 1 2 2238 1 3 4 4 3 1 3 29 3 2 1 3 2 1 2 0
1 12 2 2 2824 4 3 4 3 1 2 2 24 2 2 1 3 2 2 1 0
3 6 2 0 678 3 3 3 3 1 4 1 40 3 2 1 2 1 2 2 1
1 18 2 3 448 5 3 3 2 1 4 1 22 3 1 1 3 2 1 1 0
2 12 4 3 707 2 3 3 2 1 2 2 29 3 1 1 3 2 2 2 1
4 36 4 1 6093 5 5 3 4 1 4 4 33 3 2 2 3 2 2 2 1
1 12 4 0 2290 2 3 1 3 1 1 4 37 3 3 2 2 2 1 2 1
2 9 1 3 1356 4 5 4 1 1 2 4 33 3 3 2 4 2 1 1 0
1 24 2 3 3844 2 5 2 3 1 4 3 27 3 3 1 3 2 1 2 1
1 15 4 2 3534 2 3 4 2 1 2 2 28 3 1 1 4 2 2 1 1
2 36 2 3 2997 1 5 4 1 1 4 1 48 3 3 1 3 2 1 1 0
1 18 1 0 1216 2 1 1 4 1 4 4 54 1 3 3 2 1 1 1 0
4 24 2 9 1799 5 5 1 4 1 1 2 35 3 1 1 2 1 1 2 1
2 24 3 9 8933 1 2 2 3 1 2 2 27 1 3 2 4 2 2 2 0
1 18 2 0 2414 1 5 2 4 1 2 3 33 3 1 2 3 2 1 2 1
1 12 2 0 1040 1 3 4 2 1 1 1 22 3 1 1 3 2 1 2 1
3 42 2 2 8088 4 4 2 4 1 4 3 43 3 2 1 3 1 1 2 0
1 6 4 3 338 3 5 4 2 1 4 1 50 3 2 2 3 2 2 2 1
4 24 4 1 6073 1 3 1 1 1 2 2 27 3 2 2 3 2 1 2 1
2 24 3 2 2975 1 3 4 2 3 4 1 22 2 1 1 3 2 2 2 1
1 12 2 3 682 1 2 4 1 1 3 3 20 3 3 1 3 2 1 2 0
1 6 2 1 1274 3 3 2 2 1 4 2 47 3 1 1 3 2 1 2 1
2 6 4 1 1629 2 4 1 3 1 2 3 24 3 1 2 3 2 2 2 1
1 24 2 6 1235 1 5 4 2 1 1 4 24 3 3 1 3 2 1 1 0
4 12 4 2 1473 2 3 4 4 1 2 4 28 2 1 2 4 1 2 2 1
3 24 4 0 12735 1 5 1 3 1 4 2 30 3 1 2 4 2 2 2 0
4 60 3 2 7448 4 3 3 4 1 1 3 27 3 2 1 2 2 1 1 1
