,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,180403.94
21,epoch,2,50,10,37962.06
32,epoch,3,50,10,12639.109
43,epoch,4,50,10,5553.7017
54,epoch,5,50,10,3518.1152
65,epoch,6,50,10,2684.3264
76,epoch,7,50,10,2200.0376
87,epoch,8,50,10,1830.7181
98,epoch,9,50,10,1526.7814
109,epoch,10,50,10,1325.9231
120,epoch,11,50,10,1199.5463
131,epoch,12,50,10,1105.8547
142,epoch,13,50,10,1021.8262
153,epoch,14,50,10,955.6304
164,epoch,15,50,10,907.0544
175,epoch,16,50,10,865.938
186,epoch,17,50,10,826.63245
197,epoch,18,50,10,790.76654
208,epoch,19,50,10,759.26855
219,epoch,20,50,10,731.88416
230,epoch,21,50,10,707.0218
241,epoch,22,50,10,684.6108
252,epoch,23,50,10,664.6479
263,epoch,24,50,10,645.8079
274,epoch,25,50,10,628.5785
285,epoch,26,50,10,612.83936
296,epoch,27,50,10,598.26794
307,epoch,28,50,10,584.5264
318,epoch,29,50,10,571.74506
329,epoch,30,50,10,559.72253
340,epoch,31,50,10,548.3019
351,epoch,32,50,10,537.5138
362,epoch,33,50,10,527.3846
373,epoch,34,50,10,517.9467
384,epoch,35,50,10,508.78525
395,epoch,36,50,10,500.09946
406,epoch,37,50,10,491.6411
417,epoch,38,50,10,483.54053
428,epoch,39,50,10,475.80362
439,epoch,40,50,10,468.32672
450,epoch,41,50,10,461.29254
461,epoch,42,50,10,454.62335
472,epoch,43,50,10,448.26382
483,epoch,44,50,10,442.35464
494,epoch,45,50,10,436.7592
505,epoch,46,50,10,431.3976
516,epoch,47,50,10,426.37726
527,epoch,48,50,10,421.49667
538,epoch,49,50,10,416.76416
549,epoch,50,50,10,412.14157
