value,frequency,column
4,0.29125,laufkont
3,0.245,laufkont
1,0.24375,laufkont
2,0.22,laufkont
2,0.51375,moral
4,0.3175,moral
3,0.08875,moral
1,0.0425,moral
0,0.0375,moral
3,0.2675,verw
0,0.25,verw
2,0.17375,verw
1,0.12125,verw
9,0.1025,verw
6,0.03875,verw
5,0.03,verw
10,0.0075,verw
4,0.005,verw
8,0.00375,verw
1,0.30125,sparkont
5,0.185,sparkont
3,0.185,sparkont
2,0.16875,sparkont
4,0.16,sparkont
3,0.34875,beszeit
5,0.26375,beszeit
2,0.17875,beszeit
4,0.15375,beszeit
1,0.055,beszeit
4,0.47875,rate
2,0.22375,rate
3,0.15625,rate
1,0.14125,rate
3,0.3325,famges
2,0.27875,famges
1,0.205,famges
4,0.18375,famges
1,0.90625,buerge
3,0.06,buerge
2,0.03375,buerge
4,0.40625,wohnzeit
2,0.3125,wohnzeit
3,0.1575,wohnzeit
1,0.12375,wohnzeit
4,0.27125,verm
3,0.25375,verm
2,0.24,verm
1,0.235,verm
3,0.80875,weitkred
1,0.1675,weitkred
2,0.02375,weitkred
2,0.41,wohn
1,0.32875,wohn
3,0.26125,wohn
1,0.63375,bishkred
2,0.32625,bishkred
3,0.03375,bishkred
4,0.00625,bishkred
3,0.635,beruf
2,0.17375,beruf
4,0.1725,beruf
1,0.01875,beruf
2,0.84125,pers
1,0.15875,pers
1,0.58,telef
2,0.42,telef
2,0.595,gastarb
1,0.405,gastarb
1,0.72625,kredit
0,0.27375,kredit
