value,frequency,column
 Private,0.7270918811388786,work_class
 Self-emp-not-inc,0.09532098304944257,work_class
 Local-gov,0.07194662024949232,work_class
 Self-emp-inc,0.04024203240913424,work_class
 State-gov,0.03924737867296614,work_class
 Federal-gov,0.025570889800654813,work_class
 Without-pay,0.0005802146794313896,work_class
 HS-grad,0.3751087902523934,education
 Some-college,0.1939989224584525,education
 Bachelors,0.18774089270172822,education
 Assoc-voc,0.04591984748642712,education
 Masters,0.04306021799494384,education
 Assoc-acdm,0.03630486137013552,education
 11th,0.02909362178291682,education
 Prof-school,0.024990675121223424,education
 10th,0.0168262257035103,education
 5th-6th,0.012184508268059183,education
 9th,0.012018732645364499,education
 7th-8th,0.012018732645364499,education
 Doctorate,0.00837166894608148,education
 1st-4th,0.001450536698578474,education
 12th,0.0007874342077997431,education
 Preschool,0.00012433171702101205,education
 Married-civ-spouse,0.4449003274068548,marital_status
 Never-married,0.3020017406440383,marital_status
 Divorced,0.16042935886277923,marital_status
 Separated,0.05139044303535165,marital_status
 Widowed,0.040946578805586636,marital_status
 Married-spouse-absent,0.0003315512453893655,marital_status
 Prof-specialty,0.15077292884081395,occupation
 Sales,0.13581167889261883,occupation
 Craft-repair,0.1344440300053877,occupation
 Other-service,0.12843466368270545,occupation
 Exec-managerial,0.09610841725724233,occupation
 Adm-clerical,0.08156160636578391,occupation
 Transport-moving,0.06523270753035766,occupation
 Machine-op-inspct,0.06506693190766298,occupation
 Tech-support,0.04931824775166812,occupation
 Farming-fishing,0.04679016950557421,occupation
 Handlers-cleaners,0.040822247088565626,occupation
 Protective-serv,0.0028181855858096065,occupation
 Priv-house-serv,0.002693853868788595,occupation
 Armed-Forces,0.00012433171702101205,occupation
 Husband,0.42260350615442,relationship
 Not-in-family,0.22375564673214804,relationship
 Own-child,0.1503999336897509,relationship
 Unmarried,0.12814455634298977,relationship
 Wife,0.05905756558498073,relationship
 Other-relative,0.016038791495710556,relationship
 White,0.7817978366281239,race
 Black,0.12860043930540013,race
 Asian-Pac-Islander,0.04923535994032078,race
 Amer-Indian-Eskimo,0.02291847983753989,race
 Other,0.017447884288615358,race
 Male,0.649135894566704,sex
 Female,0.35086410543329605,sex
 United-States,0.9247793112022877,native_country
 Mexico,0.01806954287372042,native_country
 Philippines,0.004102946661693398,native_country
 Canada,0.0024451904347465706,native_country
 Jamaica,0.002279414812051888,native_country
 Cambodia,0.002237970906378217,native_country
 Puerto-Rico,0.002155083095030876,native_country
 Dominican-Republic,0.002113639189357205,native_country
 Japan,0.002113639189357205,native_country
 Cuba,0.0020721952836835343,native_country
 Germany,0.0019893074723361928,native_country
 England,0.0019893074723361928,native_country
 India,0.0019478635666625222,native_country
 El-Salvador,0.0018235318496415101,native_country
 South,0.0017820879439678396,native_country
 China,0.0016992001326204982,native_country
 Italy,0.0016577562269468275,native_country
 Poland,0.0015748684155994861,native_country
 Columbia,0.0015334245099258154,native_country
 Haiti,0.0014919806042521448,native_country
 Honduras,0.0013676488872311327,native_country
 Peru,0.0013676488872311327,native_country
 Guatemala,0.001326204981557462,native_country
 Vietnam,0.001326204981557462,native_country
 Laos,0.0012847610758837914,native_country
 Portugal,0.0012433171702101206,native_country
 Ireland,0.0012018732645364498,native_country
 Taiwan,0.0011189854531891085,native_country
 Ecuador,0.001077541547515438,native_country
 Greece,0.0010360976418417672,native_country
 Trinadad&Tobago,0.0009946537361680964,native_country
 Nicaragua,0.0009117659248207551,native_country
 Iran,0.0008703220191470844,native_country
 France,0.0008288781134734137,native_country
 Thailand,0.0008288781134734137,native_country
 Yugoslavia,0.0007874342077997431,native_country
 Scotland,0.0007045463964524016,native_country
 Hong,0.0007045463964524016,native_country
 Hungary,0.0006216585851050603,native_country
 Outlying-US(Guam-USVI-etc),0.000538770773757719,native_country
 <=50K,0.7277964275353309,income
 >50K,0.2722035724646691,income
