value,frequency,column
 Private,0.7823366074018816,work_class
 Self-emp-not-inc,0.06320195615234779,work_class
 State-gov,0.05590782875378176,work_class
 Local-gov,0.04351610095735422,work_class
 Self-emp-inc,0.02780886070703303,work_class
 Federal-gov,0.02598532885739152,work_class
 Without-pay,0.0012433171702101206,work_class
 HS-grad,0.32210203489576855,education
 Bachelors,0.2671059720668076,education
 Some-college,0.19176095155207426,education
 Masters,0.06676613204028348,education
 Assoc-voc,0.03228480251978946,education
 11th,0.026275436197107215,education
 10th,0.02358158232831862,education
 Assoc-acdm,0.01686766960918397,education
 7th-8th,0.013800820589332338,education
 Prof-school,0.013676488872311326,education
 12th,0.008040117700692113,education
 Doctorate,0.0062994736623979445,education
 9th,0.006175141945376932,education
 5th-6th,0.0039786149446723856,education
 1st-4th,0.0012018732645364498,education
 Preschool,8.288781134734137e-05,education
 Married-civ-spouse,0.4547225330515148,marital_status
 Never-married,0.32143893240498983,marital_status
 Divorced,0.133780927514609,marital_status
 Separated,0.044262091259480295,marital_status
 Widowed,0.031621700029010734,marital_status
 Married-spouse-absent,0.014173815740395375,marital_status
 Prof-specialty,0.21455509967259315,occupation
 Craft-repair,0.14961249948195118,occupation
 Exec-managerial,0.12487048779476978,occupation
 Adm-clerical,0.11811513116996146,occupation
 Other-service,0.09515520742674789,occupation
 Sales,0.0934560072941274,occupation
 Machine-op-inspct,0.061336980397032614,occupation
 Handlers-cleaners,0.04310166190061752,occupation
 Transport-moving,0.037050851672261596,occupation
 Farming-fishing,0.024037465290728997,occupation
 Tech-support,0.023291474988602925,occupation
 Protective-serv,0.01214306436238551,occupation
 Priv-house-serv,0.0029425173028306186,occupation
 Armed-Forces,0.0003315512453893655,occupation
 Husband,0.43267437523312197,relationship
 Not-in-family,0.28393219777031786,relationship
 Own-child,0.14455634298976336,relationship
 Unmarried,0.09341456338845373,relationship
 Wife,0.031663143934684404,relationship
 Other-relative,0.013759376683658668,relationship
 White,0.29416884247171454,race
 Amer-Indian-Eskimo,0.1816900824733723,race
 Black,0.18073687264287785,race
 Asian-Pac-Islander,0.171784989017365,race
 Other,0.17161921339467032,race
 Male,0.5543951261966927,sex
 Female,0.4456048738033072,sex
 United-States,0.1386713083841021,native_country
 Cuba,0.023788801856686973,native_country
 Poland,0.023705914045339633,native_country
 Honduras,0.023705914045339633,native_country
 Philippines,0.023705914045339633,native_country
 Dominican-Republic,0.023208587177255584,native_country
 Scotland,0.023125699365908244,native_country
 Germany,0.0230428115545609,native_country
 Vietnam,0.02295992374321356,native_country
 Trinadad&Tobago,0.02295992374321356,native_country
 Japan,0.02287703593186622,native_country
 Mexico,0.02283559202619255,native_country
 England,0.022669816403497866,native_country
 Nicaragua,0.022504040780803182,native_country
 El-Salvador,0.022504040780803182,native_country
 Ireland,0.022421152969455842,native_country
 South,0.02237970906378217,native_country
 Hong,0.0223382651581085,native_country
 Outlying-US(Guam-USVI-etc),0.022255377346761158,native_country
 Laos,0.022213933441087488,native_country
 Haiti,0.022213933441087488,native_country
 Peru,0.022089601724066477,native_country
 Guatemala,0.021923826101371793,native_country
 Cambodia,0.021882382195698123,native_country
 Italy,0.0216337187616561,native_country
 Taiwan,0.0216337187616561,native_country
 Iran,0.0216337187616561,native_country
 India,0.02159227485598243,native_country
 Yugoslavia,0.02155083095030876,native_country
 France,0.021467943138961415,native_country
 Hungary,0.021343611421940405,native_country
 Jamaica,0.02126072361059306,native_country
 Greece,0.02121927970491939,native_country
 Ecuador,0.02117783579924572,native_country
 Portugal,0.02105350408222471,native_country
 Thailand,0.020680508931161672,native_country
 China,0.020639065025488002,native_country
 Canada,0.02051473330846699,native_country
 Columbia,0.020431845497119648,native_country
 Puerto-Rico,0.020183182063077624,native_country
 <=50K,0.7042977330183596,income
 >50K,0.29570226698164037,income
