value,frequency,column
4,0.3575,laufkont
2,0.30125,laufkont
1,0.26625,laufkont
3,0.075,laufkont
2,0.52,moral
4,0.2925,moral
1,0.085,moral
3,0.075,moral
0,0.0275,moral
3,0.3,verw
0,0.25625,verw
2,0.18375,verw
9,0.1,verw
1,0.08375,verw
6,0.045,verw
4,0.01375,verw
5,0.0075,verw
10,0.0075,verw
8,0.0025,verw
1,0.56375,sparkont
5,0.165,sparkont
2,0.11,sparkont
3,0.08125,sparkont
4,0.08,sparkont
3,0.34,beszeit
5,0.26,beszeit
4,0.17125,beszeit
2,0.17125,beszeit
1,0.0575,beszeit
4,0.5,rate
2,0.2275,rate
3,0.1475,rate
1,0.125,rate
3,0.51875,famges
2,0.31875,famges
4,0.1,famges
1,0.0625,famges
1,0.8725,buerge
3,0.0825,buerge
2,0.045,buerge
4,0.41875,wohnzeit
2,0.31875,wohnzeit
3,0.15875,wohnzeit
1,0.10375,wohnzeit
3,0.31375,verm
1,0.29,verm
2,0.23,verm
4,0.16625,verm
3,0.775,weitkred
1,0.17375,weitkred
2,0.05125,weitkred
2,0.6875,wohn
1,0.19625,wohn
3,0.11625,wohn
1,0.63625,bishkred
2,0.3175,bishkred
3,0.02875,bishkred
4,0.0175,bishkred
3,0.64375,beruf
2,0.205,beruf
4,0.1475,beruf
1,0.00375,beruf
2,0.82,pers
1,0.18,pers
1,0.6,telef
2,0.4,telef
2,0.9225,gastarb
1,0.0775,gastarb
1,0.6975,kredit
0,0.3025,kredit
