value,frequency,column
 Private,0.7401052675204112,work_class
 Self-emp-not-inc,0.08375813336648846,work_class
 Local-gov,0.06784367358779891,work_class
 State-gov,0.041361017862323345,work_class
 Self-emp-inc,0.03568320278503046,work_class
 Federal-gov,0.03075137800986365,work_class
 Without-pay,0.0004973268680840482,work_class
 HS-grad,0.3247958887645572,education
 Some-college,0.2225537734676116,education
 Bachelors,0.16788926188403996,education
 Masters,0.05300675535662481,education
 Assoc-voc,0.04393054001409093,education
 11th,0.03522731982262008,education
 Assoc-acdm,0.0333623440673049,education
 10th,0.027394421650296322,education
 7th-8th,0.018359650213436114,education
 Prof-school,0.018359650213436114,education
 9th,0.014132371834721704,education
 Doctorate,0.012433171702101207,education
 12th,0.012267396079406523,education
 5th-6th,0.00965643002196527,education
 1st-4th,0.005014712586514153,education
 Preschool,0.0016163123212731567,education
 Married-civ-spouse,0.4658294997720585,marital_status
 Never-married,0.32143893240498983,marital_status
 Divorced,0.14020473289402793,marital_status
 Separated,0.031704587840358074,marital_status
 Widowed,0.027643085084338347,marital_status
 Married-spouse-absent,0.012308839985080195,marital_status
 Married-AF-spouse,0.0008703220191470844,marital_status
 Prof-specialty,0.13452691781673504,occupation
 Exec-managerial,0.13311782502383024,occupation
 Craft-repair,0.13245472253305152,occupation
 Adm-clerical,0.12209374611463385,occupation
 Sales,0.12072609722740271,occupation
 Other-service,0.10597206680757594,occupation
 Machine-op-inspct,0.06556425877574702,occupation
 Transport-moving,0.05238509677151975,occupation
 Handlers-cleaners,0.04521530108997472,occupation
 Farming-fishing,0.03286501719922085,occupation
 Tech-support,0.03008827551908492,occupation
 Protective-serv,0.020183182063077624,occupation
 Priv-house-serv,0.004434497907082764,occupation
 Armed-Forces,0.0003729951510630362,occupation
 Husband,0.4126155248870654,relationship
 Not-in-family,0.2566621078370426,relationship
 Own-child,0.14733308466989928,relationship
 Unmarried,0.10762982303452277,relationship
 Wife,0.0466658377885532,relationship
 Other-relative,0.02909362178291682,relationship
 White,0.8595880475776038,race
 Black,0.09358033901114841,race
 Asian-Pac-Islander,0.02963239255667454,race
 Amer-Indian-Eskimo,0.009407766587923246,race
 Other,0.007791454266650089,race
 Male,0.6740022379709064,sex
 Female,0.32599776202909364,sex
 United-States,0.9126362468399022,native_country
 Mexico,0.020348957685772308,native_country
 Philippines,0.0062580297567242735,native_country
 Germany,0.003854283227651374,native_country
 El-Salvador,0.0036885076049566912,native_country
 Puerto-Rico,0.0036056197936093497,native_country
 India,0.003564175887935679,native_country
 Canada,0.003315512453893655,native_country
 England,0.002693853868788595,native_country
 Cuba,0.002693853868788595,native_country
 Jamaica,0.0026109660574412533,native_country
 South,0.0025695221517675827,native_country
 China,0.002237970906378217,native_country
 Italy,0.0021965270007045464,native_country
 Dominican-Republic,0.002113639189357205,native_country
 Guatemala,0.0019893074723361928,native_country
 Vietnam,0.0019478635666625222,native_country
 Poland,0.0018235318496415101,native_country
 Japan,0.0016992001326204982,native_country
 Columbia,0.0016992001326204982,native_country
 Haiti,0.0014919806042521448,native_country
 Iran,0.0014090927929048033,native_country
 Taiwan,0.001326204981557462,native_country
 Nicaragua,0.0012018732645364498,native_country
 France,0.001077541547515438,native_country
 Peru,0.001077541547515438,native_country
 Portugal,0.001077541547515438,native_country
 Greece,0.0009117659248207551,native_country
 Ecuador,0.0008703220191470844,native_country
 Ireland,0.0007874342077997431,native_country
 Hong,0.000663102490778731,native_country
 Yugoslavia,0.0005802146794313896,native_country
 Trinadad&Tobago,0.0005802146794313896,native_country
 Laos,0.000538770773757719,native_country
 Cambodia,0.000538770773757719,native_country
 Thailand,0.000538770773757719,native_country
 Outlying-US(Guam-USVI-etc),0.0004973268680840482,native_country
 Hungary,0.0004973268680840482,native_country
 Scotland,0.0003729951510630362,native_country
 Honduras,0.0003729951510630362,native_country
 Holand-Netherlands,4.1443905673670685e-05,native_country
 <=50K,0.7514194537693232,income
 >50K,0.24858054623067677,income
