value,frequency,column
 Private,0.7377429648970119,work_class
 Self-emp-not-inc,0.08305358697003605,work_class
 Local-gov,0.06904554685233537,work_class
 State-gov,0.04285299846657549,work_class
 Self-emp-inc,0.035351651539641094,work_class
 Federal-gov,0.03141448050064238,work_class
 Without-pay,0.000538770773757719,work_class
 HS-grad,0.32579054250072526,education
 Some-college,0.22093746114633844,education
 Bachelors,0.16747482282730325,education
 Masters,0.054042852998466576,education
 Assoc-voc,0.04322599361763853,education
 11th,0.034895768577230715,education
 Assoc-acdm,0.03356956359567326,education
 10th,0.027021426499233288,education
 Prof-school,0.018774089270172822,education
 7th-8th,0.01856686974180447,education
 9th,0.014836918231174105,education
 Doctorate,0.012598947324795889,education
 12th,0.012308839985080195,education
 5th-6th,0.009863649550333623,education
 1st-4th,0.004641717435451117,education
 Preschool,0.001450536698578474,education
 Married-civ-spouse,0.4649177338472378,marital_status
 Never-married,0.3245057814248415,marital_status
 Divorced,0.13921007915785982,marital_status
 Separated,0.03145592440631605,marital_status
 Widowed,0.027270089933275312,marital_status
 Married-spouse-absent,0.012018732645364499,marital_status
 Married-AF-spouse,0.0006216585851050603,marital_status
 Prof-specialty,0.13357370798624063,occupation
 Exec-managerial,0.13299349330680924,occupation
 Craft-repair,0.13208172738198848,occupation
 Adm-clerical,0.12350283890753865,occupation
 Sales,0.1193170044344979,occupation
 Other-service,0.10671805710970202,occupation
 Machine-op-inspct,0.0658958100211364,occupation
 Transport-moving,0.05250942848854076,occupation
 Handlers-cleaners,0.044220647353806625,occupation
 Farming-fishing,0.03278212938787351,occupation
 Tech-support,0.02963239255667454,occupation
 Protective-serv,0.021302167516266735,occupation
 Priv-house-serv,0.005180488209208836,occupation
 Armed-Forces,0.0002901073397156948,occupation
 Husband,0.4119524223962866,relationship
 Not-in-family,0.2573252103278213,relationship
 Own-child,0.1469186456131626,relationship
 Unmarried,0.10746404741182809,relationship
 Wife,0.04633428654316383,relationship
 Other-relative,0.03000538770773758,relationship
 White,0.8597538232002984,race
 Black,0.09329023167143272,race
 Asian-Pac-Islander,0.02967383646234821,race
 Amer-Indian-Eskimo,0.00973931783331261,race
 Other,0.007542790832608065,race
 Male,0.6755771063865058,sex
 Female,0.32442289361349413,sex
 United-States,0.9124704712172075,native_country
 Mexico,0.020017406440382943,native_country
 Philippines,0.0062580297567242735,native_country
 Germany,0.0039786149446723856,native_country
 Puerto-Rico,0.003854283227651374,native_country
 Canada,0.0036470636992830202,native_country
 India,0.0034812880765883376,native_country
 El-Salvador,0.0033569563595673255,native_country
 Jamaica,0.0028596294914832775,native_country
 Cuba,0.0028181855858096065,native_country
 England,0.0026109660574412533,native_country
 Italy,0.0024037465290728996,native_country
 South,0.002237970906378217,native_country
 Guatemala,0.0021965270007045464,native_country
 Vietnam,0.0020721952836835343,native_country
 China,0.0020307513780098638,native_country
 Dominican-Republic,0.0019893074723361928,native_country
 Japan,0.0019478635666625222,native_country
 Poland,0.0017820879439678396,native_country
 Columbia,0.0017820879439678396,native_country
 Taiwan,0.0015334245099258154,native_country
 Iran,0.001450536698578474,native_country
 Haiti,0.001326204981557462,native_country
 Peru,0.0011604293588627793,native_country
 Nicaragua,0.0011604293588627793,native_country
 Portugal,0.0011604293588627793,native_country
 France,0.0008703220191470844,native_country
 Greece,0.0008288781134734137,native_country
 Ecuador,0.0008288781134734137,native_country
 Ireland,0.0007459903021260724,native_country
 Hong,0.0007045463964524016,native_country
 Trinadad&Tobago,0.000663102490778731,native_country
 Thailand,0.000663102490778731,native_country
 Yugoslavia,0.000538770773757719,native_country
 Laos,0.000538770773757719,native_country
 Cambodia,0.0004973268680840482,native_country
 Outlying-US(Guam-USVI-etc),0.0003729951510630362,native_country
 Scotland,0.0003729951510630362,native_country
 Hungary,0.0003729951510630362,native_country
 Honduras,0.0003729951510630362,native_country
 Holand-Netherlands,4.1443905673670685e-05,native_country
 <=50K,0.7502590244104604,income
 >50K,0.24974097558953956,income
