value,frequency,column
 Private,0.74980314144805,work_class
 Local-gov,0.08060839653528949,work_class
 Self-emp-not-inc,0.06776078577645157,work_class
 Self-emp-inc,0.03970326163537652,work_class
 State-gov,0.03518587591694641,work_class
 Federal-gov,0.024990675121223424,work_class
 Without-pay,0.0019478635666625222,work_class
 HS-grad,0.29346429607526214,education
 Some-college,0.25628911268597954,education
 Bachelors,0.1955323469683783,education
 Masters,0.050851672261593935,education
 Assoc-voc,0.04633428654316383,education
 Assoc-acdm,0.03584897840772514,education
 10th,0.02121927970491939,education
 Doctorate,0.020100294251730284,education
 7th-8th,0.01927141613825687,education
 11th,0.019022752704214847,education
 5th-6th,0.011065522814870074,education
 9th,0.007708566455302748,education
 Prof-school,0.007667122549629077,education
 12th,0.006423805379418957,education
 1st-4th,0.004683161341124787,education
 Preschool,0.004517385718430105,education
 Married-civ-spouse,0.4695180073770152,marital_status
 Never-married,0.33577852376807993,marital_status
 Divorced,0.1247047121720751,marital_status
 Separated,0.03531020763396742,marital_status
 Widowed,0.03207758299142111,marital_status
 Married-spouse-absent,0.0026109660574412533,marital_status
 Prof-specialty,0.154668655974139,occupation
 Sales,0.1484520701230884,occupation
 Adm-clerical,0.1261138049649799,occupation
 Craft-repair,0.1164988188486883,occupation
 Exec-managerial,0.11401218450826806,occupation
 Other-service,0.07178084462679762,occupation
 Machine-op-inspct,0.05918189730200174,occupation
 Transport-moving,0.05561772141406606,occupation
 Handlers-cleaners,0.050851672261593935,occupation
 Tech-support,0.035393095445314764,occupation
 Farming-fishing,0.030668490198516307,occupation
 Protective-serv,0.027601641178664676,occupation
 Priv-house-serv,0.007542790832608065,occupation
 Armed-Forces,0.0016163123212731567,occupation
 Husband,0.4223133988147043,relationship
 Not-in-family,0.23987732603920595,relationship
 Own-child,0.15479298769116,relationship
 Unmarried,0.10356832027850305,relationship
 Wife,0.05723403373533922,relationship
 Other-relative,0.022213933441087488,relationship
 White,0.6566786853993121,race
 Black,0.13423681047701935,race
 Asian-Pac-Islander,0.0784533134402586,race
 Other,0.06742923453106221,race
 Amer-Indian-Eskimo,0.06320195615234779,race
 Male,0.6223216875958391,sex
 Female,0.37767831240416094,sex
 United-States,0.6998922413793104,native_country
 Mexico,0.01856763925729443,native_country
 Philippines,0.010817307692307692,native_country
 Puerto-Rico,0.009118037135278515,native_country
 Jamaica,0.00866213527851459,native_country
 Germany,0.008372015915119364,native_country
 Dominican-Republic,0.008330570291777188,native_country
 Canada,0.008247679045092838,native_country
 El-Salvador,0.008206233421750662,native_country
 Cuba,0.008123342175066313,native_country
 Vietnam,0.008081896551724138,native_country
 Italy,0.007957559681697613,native_country
 Hong,0.007874668435013263,native_country
 Japan,0.007791777188328912,native_country
 India,0.007791777188328912,native_country
 Honduras,0.007791777188328912,native_country
 Haiti,0.007750331564986737,native_country
 Iran,0.007543103448275862,native_country
 Nicaragua,0.007460212201591512,native_country
 Poland,0.007335875331564987,native_country
 Taiwan,0.007335875331564987,native_country
 Hungary,0.007252984084880637,native_country
 Columbia,0.007170092838196286,native_country
 China,0.007087201591511936,native_country
 Cambodia,0.006921419098143236,native_country
 Thailand,0.006879973474801061,native_country
 Ecuador,0.006879973474801061,native_country
 Greece,0.006755636604774536,native_country
 France,0.006755636604774536,native_country
 South,0.006672745358090186,native_country
 Ireland,0.006672745358090186,native_country
 Peru,0.006589854111405836,native_country
 Laos,0.006589854111405836,native_country
 England,0.00654840848806366,native_country
 Guatemala,0.00654840848806366,native_country
 Trinadad&Tobago,0.00654840848806366,native_country
 Scotland,0.00638262599469496,native_country
 Outlying-US(Guam-USVI-etc),0.006341180371352785,native_country
 Portugal,0.00621684350132626,native_country
 Yugoslavia,0.00613395225464191,native_country
 <=50K,0.7565170541671847,income
 >50K,0.2434829458328153,income
