,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,199331.98
21,epoch,2,50,10,389462.53
32,epoch,3,50,10,81605.19
43,epoch,4,50,10,42526.28
54,epoch,5,50,10,27959.02
65,epoch,6,50,10,21370.445
76,epoch,7,50,10,17713.271
87,epoch,8,50,10,15030.483
98,epoch,9,50,10,11954.358
109,epoch,10,50,10,6767.4844
120,epoch,11,50,10,4771.6987
131,epoch,12,50,10,4273.9194
142,epoch,13,50,10,3751.059
153,epoch,14,50,10,3400.6072
164,epoch,15,50,10,3147.0076
175,epoch,16,50,10,2940.4023
186,epoch,17,50,10,2768.2126
197,epoch,18,50,10,2621.0627
208,epoch,19,50,10,2489.2615
219,epoch,20,50,10,2373.0757
230,epoch,21,50,10,2268.215
241,epoch,22,50,10,2173.6868
252,epoch,23,50,10,2085.5605
263,epoch,24,50,10,1999.8574
274,epoch,25,50,10,1920.9427
285,epoch,26,50,10,1851.7545
296,epoch,27,50,10,1787.9996
307,epoch,28,50,10,1727.6862
318,epoch,29,50,10,1672.2773
329,epoch,30,50,10,1622.9725
340,epoch,31,50,10,1578.2502
351,epoch,32,50,10,1536.2411
362,epoch,33,50,10,1496.4608
373,epoch,34,50,10,1464.9628
384,epoch,35,50,10,1433.0087
395,epoch,36,50,10,1404.4423
406,epoch,37,50,10,1364.9232
417,epoch,38,50,10,1334.0118
428,epoch,39,50,10,1307.7054
439,epoch,40,50,10,1279.243
450,epoch,41,50,10,1252.6735
461,epoch,42,50,10,1227.8191
472,epoch,43,50,10,1204.1765
483,epoch,44,50,10,1182.874
494,epoch,45,50,10,1161.0657
505,epoch,46,50,10,1139.2247
516,epoch,47,50,10,1122.9714
527,epoch,48,50,10,1107.1166
538,epoch,49,50,10,1086.8893
549,epoch,50,50,10,1072.26
