value,frequency,column
4,0.40375,laufkont
2,0.275,laufkont
1,0.26125,laufkont
3,0.06,laufkont
2,0.52125,moral
4,0.26625,moral
3,0.0975,moral
1,0.0775,moral
0,0.0375,moral
0,0.2675,verw
3,0.2475,verw
2,0.16375,verw
1,0.11625,verw
9,0.10875,verw
6,0.05625,verw
5,0.01625,verw
4,0.01375,verw
10,0.00875,verw
8,0.00125,verw
1,0.60875,sparkont
5,0.17,sparkont
2,0.11625,sparkont
3,0.05625,sparkont
4,0.04875,sparkont
3,0.32375,beszeit
5,0.2675,beszeit
4,0.1775,beszeit
2,0.16375,beszeit
1,0.0675,beszeit
4,0.455,rate
2,0.24125,rate
3,0.17875,rate
1,0.125,rate
3,0.53625,famges
2,0.32625,famges
4,0.09,famges
1,0.0475,famges
1,0.87875,buerge
3,0.06875,buerge
2,0.0525,buerge
4,0.42,wohnzeit
2,0.2875,wohnzeit
3,0.15375,wohnzeit
1,0.13875,wohnzeit
3,0.33625,verm
1,0.26375,verm
2,0.2325,verm
4,0.1675,verm
3,0.78875,weitkred
1,0.155,weitkred
2,0.05625,weitkred
2,0.6875,wohn
1,0.20125,wohn
3,0.11125,wohn
1,0.6325,bishkred
2,0.31875,bishkred
3,0.03625,bishkred
4,0.0125,bishkred
3,0.6125,beruf
2,0.20625,beruf
4,0.175,beruf
1,0.00625,beruf
2,0.80125,pers
1,0.19875,pers
1,0.57125,telef
2,0.42875,telef
2,0.95,gastarb
1,0.05,gastarb
1,0.68375,kredit
0,0.31625,kredit
