,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,169298.16
21,epoch,2,50,10,35381.016
32,epoch,3,50,10,12589.585
43,epoch,4,50,10,6041.532
54,epoch,5,50,10,4092.5076
65,epoch,6,50,10,3174.7527
76,epoch,7,50,10,2523.3032
87,epoch,8,50,10,2065.8665
98,epoch,9,50,10,1746.4639
109,epoch,10,50,10,1513.9939
120,epoch,11,50,10,1347.692
131,epoch,12,50,10,1218.4606
142,epoch,13,50,10,1113.3539
153,epoch,14,50,10,1038.6725
164,epoch,15,50,10,979.8641
175,epoch,16,50,10,929.4438
186,epoch,17,50,10,887.56854
197,epoch,18,50,10,851.7301
208,epoch,19,50,10,820.27716
219,epoch,20,50,10,792.4736
230,epoch,21,50,10,767.3027
241,epoch,22,50,10,744.20935
252,epoch,23,50,10,723.4789
263,epoch,24,50,10,704.41656
274,epoch,25,50,10,686.9986
285,epoch,26,50,10,670.92804
296,epoch,27,50,10,656.033
307,epoch,28,50,10,642.19525
318,epoch,29,50,10,629.35626
329,epoch,30,50,10,617.375
340,epoch,31,50,10,606.0609
351,epoch,32,50,10,595.73944
362,epoch,33,50,10,585.9086
373,epoch,34,50,10,576.6372
384,epoch,35,50,10,567.4726
395,epoch,36,50,10,558.12366
406,epoch,37,50,10,549.2517
417,epoch,38,50,10,541.0025
428,epoch,39,50,10,533.4447
439,epoch,40,50,10,526.0517
450,epoch,41,50,10,519.1403
461,epoch,42,50,10,512.19476
472,epoch,43,50,10,505.76407
483,epoch,44,50,10,499.63785
494,epoch,45,50,10,493.64053
505,epoch,46,50,10,488.1494
516,epoch,47,50,10,482.7927
527,epoch,48,50,10,477.6738
538,epoch,49,50,10,472.68234
549,epoch,50,50,10,467.7981
