laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 15 4 3 2612 4 4 4 3 1 2 3 35 3 2 1 3 2 2 2 1
2 15 2 0 1263 4 3 2 2 1 2 1 25 3 3 1 3 1 1 2 0
3 24 2 2 3406 3 5 4 1 1 3 3 39 3 1 1 4 2 2 2 0
2 24 3 2 5087 5 5 4 2 1 4 2 33 3 3 1 3 2 2 1 1
1 24 2 5 4949 1 3 3 4 1 4 4 52 3 1 3 3 1 1 1 0
2 48 2 3 6614 2 3 3 4 1 2 3 31 3 2 1 4 2 2 1 0
2 6 2 4 342 4 2 4 4 1 1 1 27 3 3 1 3 2 1 2 1
2 24 2 3 2387 5 2 4 1 1 1 3 35 3 1 1 3 2 2 2 0
3 18 2 0 1744 3 3 4 2 1 2 3 30 3 1 1 3 2 2 2 1
1 24 2 0 1347 2 3 4 4 1 4 4 25 3 3 1 3 2 1 1 0
1 24 2 2 11262 3 3 1 2 1 4 2 23 3 3 2 3 2 2 2 0
3 45 3 9 9141 3 3 4 3 1 1 4 54 1 2 1 4 2 2 2 1
4 36 2 1 3841 4 5 3 2 1 4 3 45 3 3 1 2 2 2 1 1
2 18 2 3 1442 4 4 4 4 1 4 4 49 1 1 1 2 2 1 2 1
2 24 2 2 3969 3 3 2 1 1 3 1 27 3 1 1 3 2 2 1 1
3 9 2 3 785 3 3 4 4 1 3 4 66 1 2 1 2 2 1 1 1
4 12 2 0 975 5 4 3 2 1 4 1 39 3 1 1 2 2 1 2 1
4 30 4 1 7565 4 5 4 1 1 4 4 63 3 3 2 4 2 2 2 1
3 15 2 4 885 3 2 2 1 1 1 1 24 3 2 1 3 2 1 2 1
4 27 3 3 3384 3 3 3 3 1 2 3 27 1 2 1 3 2 2 1 1
1 36 4 1 8761 1 4 3 2 1 2 4 31 1 3 1 4 2 2 2 1
4 24 4 1 4779 3 4 3 3 1 3 2 35 2 1 2 3 2 2 1 1
2 21 2 3 3184 2 2 4 4 1 2 4 29 3 2 1 3 2 1 1 0
3 4 2 0 3063 3 4 1 3 1 1 1 37 3 1 1 3 1 1 1 1
2 12 2 1 6461 1 1 3 1 1 1 4 52 3 3 1 3 2 2 2 0
2 15 4 0 6630 5 1 1 4 1 3 3 34 3 1 1 4 1 2 1 1
1 12 2 9 2597 1 1 3 1 1 4 4 54 3 3 1 2 2 2 2 1
2 21 2 0 2752 1 4 1 4 1 2 2 31 1 3 1 4 2 2 1 1
3 18 4 0 1058 1 2 4 4 2 3 2 30 3 2 2 3 2 1 1 1
