value,frequency,column
4,0.37875,laufkont
1,0.25375,laufkont
2,0.23375,laufkont
3,0.13375,laufkont
2,0.53,moral
4,0.31625,moral
3,0.08,moral
0,0.0375,moral
1,0.03625,moral
3,0.26125,verw
0,0.25375,verw
2,0.19375,verw
1,0.10125,verw
9,0.09,verw
6,0.04875,verw
10,0.02,verw
5,0.01375,verw
4,0.01,verw
8,0.0075,verw
1,0.495,sparkont
5,0.16875,sparkont
2,0.1425,sparkont
3,0.0975,sparkont
4,0.09625,sparkont
3,0.3275,beszeit
5,0.24375,beszeit
2,0.1825,beszeit
4,0.18,beszeit
1,0.06625,beszeit
4,0.4775,rate
2,0.205,rate
3,0.16,rate
1,0.1575,rate
3,0.4975,famges
2,0.29625,famges
4,0.11125,famges
1,0.095,famges
1,0.89375,buerge
3,0.06125,buerge
2,0.045,buerge
4,0.3975,wohnzeit
2,0.34875,wohnzeit
1,0.13,wohnzeit
3,0.12375,wohnzeit
3,0.335,verm
1,0.255,verm
2,0.205,verm
4,0.205,verm
3,0.80875,weitkred
1,0.16125,weitkred
2,0.03,weitkred
2,0.59375,wohn
1,0.245,wohn
3,0.16125,wohn
1,0.6375,bishkred
2,0.33,bishkred
3,0.02625,bishkred
4,0.00625,bishkred
3,0.63375,beruf
2,0.19375,beruf
4,0.15875,beruf
1,0.01375,beruf
2,0.8475,pers
1,0.1525,pers
1,0.6025,telef
2,0.3975,telef
2,0.8475,gastarb
1,0.1525,gastarb
1,0.72,kredit
0,0.28,kredit
