value,frequency,column
 Private,0.7372456380289278,work_class
 Self-emp-not-inc,0.08417257242322516,work_class
 Local-gov,0.06821666873886195,work_class
 State-gov,0.040656471465870946,work_class
 Self-emp-inc,0.037506734634671975,work_class
 Federal-gov,0.030958597538232,work_class
 Without-pay,0.0012433171702101206,work_class
 HS-grad,0.3249202204815782,education
 Some-college,0.22329976376973765,education
 Bachelors,0.16677027643085085,education
 Masters,0.05586638484810809,education
 Assoc-voc,0.04359898876870156,education
 11th,0.03531020763396742,education
 Assoc-acdm,0.03087570972688466,education
 10th,0.026814206970864934,education
 7th-8th,0.020390401591445978,education
 Prof-school,0.01670189398648929,education
 9th,0.014588254797132081,education
 12th,0.01264039123046956,education
 Doctorate,0.012391727796427535,education
 5th-6th,0.009987981267354635,education
 1st-4th,0.004641717435451117,education
 Preschool,0.0012018732645364498,education
 Married-civ-spouse,0.46711426084794233,marital_status
 Never-married,0.319781176178043,marital_status
 Divorced,0.1418210452153011,marital_status
 Separated,0.029963943802063908,marital_status
 Widowed,0.027974636329727715,marital_status
 Married-spouse-absent,0.012557503419122219,marital_status
 Married-AF-spouse,0.0007874342077997431,marital_status
 Prof-specialty,0.1333250445521986,occupation
 Craft-repair,0.1332007128351776,occupation
 Exec-managerial,0.13096274192879936,occupation
 Adm-clerical,0.12586514153093786,occupation
 Sales,0.11654026275436197,occupation
 Other-service,0.10646939367566,occupation
 Machine-op-inspct,0.06668324422893614,occupation
 Transport-moving,0.054415848149529614,occupation
 Handlers-cleaners,0.044262091259480295,occupation
 Farming-fishing,0.0319532512744001,occupation
 Tech-support,0.02909362178291682,occupation
 Protective-serv,0.022048157818392804,occupation
 Priv-house-serv,0.004724605246798458,occupation
 Armed-Forces,0.00045588296241037753,occupation
 Husband,0.4191222180778317,relationship
 Not-in-family,0.24974097558953956,relationship
 Own-child,0.1500269385386879,relationship
 Unmarried,0.1068838327323967,relationship
 Wife,0.04620995482614282,relationship
 Other-relative,0.028016080235401385,relationship
 White,0.8592564963322143,race
 Black,0.09295868042604336,race
 Asian-Pac-Islander,0.027601641178664676,race
 Amer-Indian-Eskimo,0.010526752041112355,race
 Other,0.00965643002196527,race
 Male,0.6524514070205977,sex
 Female,0.3475485929794024,sex
 United-States,0.9136744340326727,native_country
 Mexico,0.017994858611825194,native_country
 Philippines,0.006053569947756862,native_country
 Puerto-Rico,0.003773115515382702,native_country
 Canada,0.0034828758603532633,native_country
 India,0.00331702462890787,native_country
 Germany,0.0031926362053238243,native_country
 El-Salvador,0.0027365453188489923,native_country
 South,0.0024463056638195538,native_country
 Jamaica,0.0024048428559582053,native_country
 Italy,0.002238991624512812,native_country
 Cuba,0.0021975288166514637,native_country
 Guatemala,0.0021560660087901152,native_country
 China,0.0019487519694833734,native_country
 Poland,0.0018658263537606767,native_country
 Vietnam,0.0018658263537606767,native_country
 Haiti,0.0018658263537606767,native_country
 England,0.0018243635458993282,native_country
 Greece,0.0016999751223152832,native_country
 Portugal,0.001658512314453935,native_country
 Japan,0.001658512314453935,native_country
 Cambodia,0.0016170495065925864,native_country
 Dominican-Republic,0.001451198275147193,native_country
 Taiwan,0.0013682726594244961,native_country
 Thailand,0.0012853470437017994,native_country
 Outlying-US(Guam-USVI-etc),0.0012853470437017994,native_country
 Nicaragua,0.0012853470437017994,native_country
 Columbia,0.0012438842358404511,native_country
 Trinadad&Tobago,0.0011609586201177544,native_country
 Honduras,0.0011609586201177544,native_country
 Ireland,0.0011609586201177544,native_country
 Iran,0.001119495812256406,native_country
 Ecuador,0.0010780330043950576,native_country
 Peru,0.0009536445808110125,native_country
 Scotland,0.0008707189650883158,native_country
 Hong,0.0007877933493656191,native_country
 Hungary,0.0007048677336429223,native_country
 Yugoslavia,0.0007048677336429223,native_country
 France,0.0007048677336429223,native_country
 <=50K,0.7524141075054913,income
 >50K,0.24758589249450869,income
