27, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
55, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Male,0,0,40, Iran, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, England, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, El-Salvador, >50K
39, Private, HS-grad, Divorced, Tech-support, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
53, Private, 9th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, El-Salvador, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, Ecuador, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, Yugoslavia, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Ecuador, >50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,15, Scotland, <=50K
40, Private, 7th-8th, Never-married, Other-service, Not-in-family, White, Female,0,0,24, Scotland, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,41, Ireland, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,7687,0,35, Laos, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,30, Canada, >50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,65, Cuba, <=50K
57, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,47, Philippines, <=50K
62, Self-emp-inc, Doctorate, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,92, Vietnam, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,35, Columbia, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Yugoslavia, >50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
52, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,4714,0,40, Yugoslavia, <=50K
23, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Ecuador, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,25, Jamaica, <=50K
69, Self-emp-inc, Some-college, Divorced, Sales, Own-child, White, Female,2390,0,40, Trinadad&Tobago, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, China, >50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
33, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,48, Germany, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Canada, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,54, Canada, >50K
21, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,25, Thailand, <=50K
