value,frequency,column
 Private,0.7380745161424013,work_class
 Self-emp-not-inc,0.08371668946081479,work_class
 Local-gov,0.06747067843673588,work_class
 State-gov,0.04281155456090182,work_class
 Self-emp-inc,0.03555887106800945,work_class
 Federal-gov,0.031828919557379085,work_class
 Without-pay,0.000538770773757719,work_class
 HS-grad,0.32860872808653485,education
 Some-college,0.2209789050520121,education
 Bachelors,0.1686766960918397,education
 Masters,0.05221932114882506,education
 Assoc-voc,0.04264577893820714,education
 11th,0.034895768577230715,education
 Assoc-acdm,0.03303079282191554,education
 10th,0.027270089933275312,education
 7th-8th,0.018774089270172822,education
 Prof-school,0.01802809896804675,education
 9th,0.01450536698578474,education
 12th,0.012391727796427535,education
 Doctorate,0.011852957022669816,education
 5th-6th,0.009366322682249574,education
 1st-4th,0.005346263831903519,education
 Preschool,0.0014090927929048033,education
 Married-civ-spouse,0.46508350946993243,marital_status
 Never-married,0.3240498984624311,marital_status
 Divorced,0.13941729868622818,marital_status
 Separated,0.0312487048779477,marital_status
 Widowed,0.027270089933275312,marital_status
 Married-spouse-absent,0.012225952173732853,marital_status
 Married-AF-spouse,0.0007045463964524016,marital_status
 Craft-repair,0.13469269343942974,occupation
 Prof-specialty,0.13311782502383024,occupation
 Exec-managerial,0.13228894691035684,occupation
 Adm-clerical,0.1234199510961913,occupation
 Sales,0.11840523850967716,occupation
 Other-service,0.1061792863359443,occupation
 Machine-op-inspct,0.06581292220978906,occupation
 Transport-moving,0.05184632599776203,occupation
 Handlers-cleaners,0.044344979070827635,occupation
 Farming-fishing,0.03307223672758921,occupation
 Tech-support,0.031000041443905675,occupation
 Protective-serv,0.020804840648182686,occupation
 Priv-house-serv,0.004641717435451117,occupation
 Armed-Forces,0.0003729951510630362,occupation
 Husband,0.4133200712835178,relationship
 Not-in-family,0.25579178581789547,relationship
 Own-child,0.14882506527415143,relationship
 Unmarried,0.10700816444941771,relationship
 Wife,0.0456711840523851,relationship
 Other-relative,0.029383729122632516,relationship
 White,0.8601268183513614,race
 Black,0.09353889510547474,race
 Asian-Pac-Islander,0.02967383646234821,race
 Amer-Indian-Eskimo,0.009573542210617928,race
 Other,0.007086907870197687,race
 Male,0.6757014381035269,sex
 Female,0.3242985618964731,sex
 United-States,0.9123875834058601,native_country
 Mexico,0.020058850346056614,native_country
 Philippines,0.006216585851050603,native_country
 Germany,0.004144390567367069,native_country
 Puerto-Rico,0.0039371710389987154,native_country
 India,0.0034812880765883376,native_country
 Canada,0.003315512453893655,native_country
 El-Salvador,0.0032740685482199844,native_country
 Cuba,0.0028596294914832775,native_country
 England,0.0027352977744622654,native_country
 Jamaica,0.002652409963114924,native_country
 South,0.002362302623399229,native_country
 Italy,0.0021965270007045464,native_country
 China,0.002155083095030876,native_country
 Dominican-Republic,0.002113639189357205,native_country
 Japan,0.0020721952836835343,native_country
 Guatemala,0.0019478635666625222,native_country
 Vietnam,0.0019064196609888517,native_country
 Columbia,0.0019064196609888517,native_country
 Poland,0.0016577562269468275,native_country
 Taiwan,0.0014919806042521448,native_country
 Iran,0.0014090927929048033,native_country
 Haiti,0.0014090927929048033,native_country
 Portugal,0.0012847610758837914,native_country
 Greece,0.001077541547515438,native_country
 Peru,0.0009946537361680964,native_country
 France,0.0009532098304944258,native_country
 Ireland,0.0009117659248207551,native_country
 Nicaragua,0.0008703220191470844,native_country
 Ecuador,0.0008703220191470844,native_country
 Hong,0.0007045463964524016,native_country
 Thailand,0.000663102490778731,native_country
 Trinadad&Tobago,0.000663102490778731,native_country
 Yugoslavia,0.000538770773757719,native_country
 Laos,0.000538770773757719,native_country
 Cambodia,0.000538770773757719,native_country
 Outlying-US(Guam-USVI-etc),0.00045588296241037753,native_country
 Scotland,0.00041443905673670687,native_country
 Hungary,0.00041443905673670687,native_country
 Honduras,0.0003729951510630362,native_country
 Holand-Netherlands,4.1443905673670685e-05,native_country
 <=50K,0.7537817563927225,income
 >50K,0.24621824360727754,income
