sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,Greater than 45,Other,0,0,0,3.0,-1.0,F,Driving While License Revoked,1,0,Possess Drug Paraphernalia,3,Medium,1
Female,Greater than 45,Asian,0,0,0,1.0,0.0,M,Battery,1,0,,1,Medium,0
Female,25 - 45,African-American,0,0,0,3.0,-1.0,M,Battery,0,0,,3,Low,0
Male,Less than 25,African-American,0,0,0,16.0,-1.0,F,Felony Battery w/Prior Convict,0,0,,16,Medium,0
Female,25 - 45,Other,0,0,0,0.0,-1.0,F,Battery,1,0,,0,Low,1
Male,25 - 45,Caucasian,0,0,1,8.0,-8.0,M,Felony Battery w/Prior Convict,1,1,Battery,8,Medium,1
Male,25 - 45,Caucasian,0,0,0,0.0,-2.0,F,Disorderly Conduct,0,0,,0,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,Driving While License Revoked,1,0,Petit Theft,0,Low,1
Female,Less than 25,Native American,0,0,0,0.0,-1.0,F,Burglary Conveyance Unoccup,0,0,,0,Low,0
Male,Greater than 45,Native American,0,0,0,1.0,0.0,F,Uttering a Forged Instrument,0,0,,1,Low,0
Male,Greater than 45,African-American,0,0,0,1.0,-1.0,F,Felony Petit Theft,0,0,,1,Low,0
Male,Less than 25,Hispanic,0,0,0,1.0,-1.0,M,Disorderly Conduct,0,0,,1,Medium,0
Male,25 - 45,Other,0,0,0,1.0,-1.0,F,Disorderly Conduct,1,1,Battery,1,Low,1
Male,25 - 45,Other,0,0,0,1.0,-1.0,M,Petit Theft,1,0,,1,Low,1
Female,25 - 45,Other,0,0,0,0.0,-1.0,M,Viol Injunct Domestic Violence,1,1,Battery,0,Low,1
Female,Less than 25,Caucasian,0,0,0,14.0,-1.0,F,Disorderly Conduct,1,0,Trespass Other Struct/Convey,14,High,1
Male,25 - 45,African-American,0,0,0,0.0,0.0,F,Burglary Conveyance Unoccup,0,0,,0,Low,0
Female,Greater than 45,Asian,0,0,0,3.0,-1.0,F,Aggravated Assault w/Firearm,1,0,Opert With Susp DL 2nd Offens,3,Low,1
Male,25 - 45,Hispanic,0,0,0,0.0,-1.0,M,Battery,1,0,,0,Low,1
Male,25 - 45,Caucasian,0,0,0,11.0,-1.0,F,Aggravated Assault w/Firearm,1,0,Resist/Obstruct W/O Violence,11,High,1
Male,Less than 25,Other,0,0,0,0.0,-2.0,F,Petit Theft,0,0,,0,Low,0
Male,Greater than 45,Hispanic,0,0,0,0.0,0.0,F,Aggravated Assault w/Firearm,0,0,,0,High,0
Female,Less than 25,African-American,0,0,0,0.0,-1.0,F,Burglary Conveyance Unoccup,0,0,,0,Medium,0
Male,25 - 45,Other,0,0,0,0.0,-1.0,F,Uttering a Forged Instrument,0,0,,0,Low,0
Female,Less than 25,Caucasian,0,0,0,9.0,-1.0,F,Felony Battery w/Prior Convict,1,0,Resist/Obstruct W/O Violence,9,Medium,1
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,F,Driving While License Revoked,1,0,,0,Medium,1
Female,Less than 25,Asian,0,0,0,8.0,-1.0,M,Battery,1,0,Uttering a Forged Instrument,8,Low,1
Male,25 - 45,Asian,0,0,0,3.0,-1.0,M,Battery,1,0,Unlaw LicTag/Sticker Attach,3,Low,1
Male,Less than 25,Asian,0,0,0,4.0,0.0,M,Battery,0,0,,4,Low,0
Male,Less than 25,Caucasian,0,1,0,3.0,-1.0,F,Driving While License Revoked,1,0,Driving License Suspended,3,Medium,1
Male,Less than 25,Asian,1,0,0,5.0,29.02553500681529,F,Aggravated Assault w/Firearm,0,0,Leave Acc/Attend Veh/More $50,5,Low,0
Male,Less than 25,Caucasian,0,0,0,0.0,-3.0,F,Felony Petit Theft,0,0,,0,Low,0
Female,25 - 45,Native American,0,0,1,8.0,-1.0,F,Felony Battery w/Prior Convict,0,0,,8,Low,0
Male,25 - 45,African-American,0,5,4,17.0,-1.0,F,Poss Tetrahydrocannabinols,1,0,Possession of Cocaine,17,High,1
Male,Greater than 45,African-American,0,0,0,2.0,-1.0,F,Petit Theft,0,0,,2,Low,0
Male,Greater than 45,Asian,0,0,0,9.0,-1.0,F,Aggravated Assault w/Firearm,0,0,Trespass Other Struct/Convey,9,Low,1
Female,Greater than 45,Caucasian,0,0,0,0.0,0.0,F,Felony Battery w/Prior Convict,1,1,Battery,0,Low,1
Female,Greater than 45,Hispanic,0,0,0,6.0,-1.0,F,Battery,1,0,Unlaw LicTag/Sticker Attach,6,Low,0
Male,Less than 25,Native American,0,0,0,3.0,23.899514252791164,F,Felony Battery w/Prior Convict,1,0,Trespass Other Struct/Convey,3,Low,0
Female,Greater than 45,Caucasian,0,0,0,1.0,-1.0,F,Uttering a Forged Instrument,1,0,Possession of Cocaine,1,Medium,1
Female,25 - 45,Asian,0,1,1,3.0,0.0,M,Battery,1,0,Possession of Cocaine,3,Low,1
Female,Less than 25,Hispanic,0,0,1,9.0,-1.0,M,Battery,0,0,,9,High,0
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,M,Battery,1,0,Petit Theft,0,Medium,1
Male,25 - 45,African-American,0,0,0,0.0,-1.0,F,Petit Theft,0,0,,0,Low,1
Female,Less than 25,Hispanic,0,0,0,3.0,-4.0,F,Burglary Conveyance Unoccup,0,0,,3,Medium,0
Female,Greater than 45,Hispanic,0,0,0,3.0,-1.0,F,Petit Theft,1,0,Fail Register Vehicle,3,Low,1
Female,Less than 25,Native American,0,0,0,13.0,-1.0,F,Disorderly Conduct,0,0,,13,High,0
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,F,Driving While License Revoked,0,0,,0,Low,0
Female,Less than 25,Other,0,1,0,3.0,-1.0,F,Possession of Benzylpiperazine,0,0,,3,Medium,0
Male,Less than 25,Asian,0,1,0,16.0,-1.0,F,Disorderly Conduct,0,0,,16,High,0
Female,Greater than 45,Hispanic,0,1,0,10.0,0.0,F,Uttering a Forged Instrument,0,0,,10,High,0
Male,25 - 45,Native American,0,0,0,0.0,-1.0,F,Resist/Obstruct W/O Violence,1,1,Tamper With Witness/Victim/CI,0,High,1
Male,Greater than 45,African-American,0,0,0,5.0,16.634696033034814,F,Felony Petit Theft,0,0,,5,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,High,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Aggravated Assault w/Firearm,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,-3.0,M,Felony Petit Theft,0,0,,0,Low,0
Female,Greater than 45,Asian,0,0,0,0.0,0.0,F,Felony Battery w/Prior Convict,1,0,Petit Theft,0,Medium,1
